"Translation Info:
#---------------------------
1295,9,60,"Hakika sadaka ni za mafakiri tu, na masikini, na wanaozitumikia, na wa kutiwa nguvu nyoyo zao, na katika kukomboa watumwa, na waliogharamika, na katika Njia ya Mwenyezi Mungu, na wasafiri. Huu ni waajibu uliofaridhiwa na Mwenyezi Mungu. Na Mwenyezi Mungu ni Mwenye kujua vyema, Mwenye hekima.",""
1296,9,61,"Na miongoni mwao kuna wale wanaomuudhi Nabii na wanasema: Yeye ni sikio tu. Sema: Basi ni sikio la heri kwenu. Anamwamini Mwenyezi Mungu, na ana imani na Waumini, naye ni rehema kwa wanaoamini miongoni mwenu. Na wale wanaomuudhi Mtume wa Mwenyezi Mungu wana adhabu chungu.",""
1297,9,62,"Wanawaapia kwa Mwenyezi Mungu ili wakuridhishenyi, ilhali Mwenyezi Mungu na Mtume wake ndio wanaostahiki zaidi kwamba wao wawaridhishe ikiwa wao ni Waumini.",""
1298,9,63,"Je, hawajui ya kwamba anayempinga Mwenyezi Mungu na Mtume wake, basi huyo hakika ana Moto wa Jahannam adumu humo? Hiyo ndiyo hizaya kubwa.",""
1299,9,64,"Wanafiki wanaogopa kwamba iteremshwe Sura juu yao itakayowaambia yale yaliyo katika nyoyo zao. Sema: Fanyeni stihizai! Hakika Mwenyezi Mungu atayatoa nje hayo mnayoyaogopa.",""
1300,9,65,"Na ukiwauliza, bila shaka watasema: Hakika tulikuwa tukipiga porojo na kucheza tu. Sema: Kwani mlikuwa mkimfanyia masikhara Mwenyezi Mungu, na ishara zake, na Mtume wake?",""
1301,9,66,"Msitoe udhuru. Hakika mmekwishakufuru baada ya kuamini kwenu! Tukilisamehe kundi moja miongoni mwenu, tunaliadhibu kundi jingine kwa kuwa wao wamekuwa wahalifu.",""
1302,9,67,"Wanaume wanafiki na wanawake wanafiki, wote ni hali moja. Huamrisha maovu na hukataza mema, na huifumba mikono yao. Walimsahau Mwenyezi Mungu, basi na Yeye pia akawasahau. Hakika wanafiki ndio wavukao mipaka.",""
1303,9,68,"Mwenyezi Mungu amewaahidi wanafiki wanaume na wanafiki wanawake na makafiri Moto wa Jahannamu watadumu humo. Hiyo ndiyo inawatosha, na Mwenyezi Mungu amewalaani; nao wana adhabu ya kudumu.",""
1304,9,69,"Ni kama wale waliokuwa kabla yenu. Walikuwa wana nguvu na mali na watoto zaidi kuwaliko nyinyi. Basi walistareheka kwa fungu lao, na nyinyi mnastareheka kwa fungu lenu, kama walivyostareheka kwa fungu lao wale waliokuwa kabla yenu. Na nyinyi mkazama katika maovu kama wao walivyozama. Hao, matendo yao yaliharibika katika dunia na Akhera; na hao ndio waliohasiri.",""
1305,9,70,"Je, hazikuwajia habari za wale waliokuwa kabla yao, kaumu ya Nuhu, na A'ad, na Thamud, na kaumu ya Ibrahim, na watu wa Madyana, na miji iliyopinduliwa chini juu? Mitume wao waliwajia na hoja zilizo wazi. Basi Mwenyezi Mungu hakuwa mwenye kuwadhulumu, lakini wao walikuwa wakijidhulumu wenyewe.",""
1306,9,71,"Na Waumini wanaume na Waumini wanawake wao kwa wao ni marafiki walinzi. Huamrisha mema na hukataza maovu, na husimamisha Sala, na hutoa Zaka, na humtii Mwenyezi Mungu na Mtume wake. Hao Mwenyezi Mungu atawarehemu. Hakika Mwenyezi Mungu ni Mwenye nguvu, Mwenye hekima.",""
1307,9,72,"Mwenyezi Mungu amewaahidi Waumini wanaume na Waumini wanawake Bustani zipitiazo mito chini yake, watadumu humo. Na makazi mema katika Bustani za kudumu, na Radhi kutoka kwa Mwenyezi Mungu ndizo kubwa zaidi kuliko yote. Huko ndiko kufuzu kukubwa.",""
1308,9,73,"Ewe Nabii! Pambana na makafiri na wanafiki, na wawiye mgumu. Na makazi yao ni Jahannamu, na hayo ndiyo marejeo mabaya kabisa!",""
1309,9,74,"Wanaapa kwa Mwenyezi Mungu kuwa hawakusema; nao hakika wamekwishasema neno la ukafiri, na wakakufuru baada ya kusilimu kwao. Na wakawa na utashi mkubwa juu ya yale ambayo hawakuweza kuyafikia. Na hawakuchukia ila kwa kuwa Mwenyezi Mungu aliwatajirisha, na Mtume wake pia kutokana na fadhila zake. Basi wakitubu, itakuwa heri kwao. Na wakigeuka, Mwenyezi Mungu atawaadhibu adhabu chungu katika dunia na Akhera. Na wala hawana katika ardhi mlinzi yeyote wala wa kuwanusuru.",""
1310,9,75,"Na miongoni mwao kuwa wale waliomuahidi Mwenyezi Mungu kwamba: Akitupa katika fadhila yake, hapana shaka tutatoa sadaka, na tutakuwa katika waliotengenea.",""
1311,9,76,"Basi alipowapa katika fadhila yake, wakaifanyia ubahili na wakageuka hali ya kuwa wamepeana mgongo.",""
1312,9,77,"Basi akawafuatisha unafiki katika nyoyo zao mpaka Siku watakapokutana naye, kwa sababu ya kuwa walimvunjia Mwenyezi Mungu yale waliyomuahidi, na kwa sababu ya kusema kwao uongo.",""
1313,9,78,"Je, hawajui kwamba Mwenyezi Mungu anajua siri zao na minong'ono yao, na kwamba Mwenyezi Mungu ni Mwenye kuyajua sana ya ghaibu?",""
1314,9,79,"Wale wanaowabeua Waumini wanaotoa sadaka nyingi na wasio na cha kutoa ila kiasi cha juhudi yao, hivyo wanawafanyia masikhara. Mwenyezi Mungu atawakejeli wao! Nao wana adhabu chungu!",""
1315,9,80,"Waombee msamaha au usiwaombee msamaha. Hata ukiwaombea msamaha mara sabini, Mwenyezi Mungu hatawasamehe. Hayo ni kwa sababu ya kuwa wao walimkufuru Mwenyezi Mungu na Mtume wake. Na Mwenyezi Mungu hawaongoi kaumu wavukao mipaka.",""
1316,9,81,"Walifurahi walioachwa nyuma kwa kule kukaa kwao nyuma ya Mtume wa Mwenyezi Mungu. Na wakachukia kupigana Jihadi kwa mali zao na nafsi zao katika njia ya Mwenyezi Mungu, na wakasema: Msitoke kwenda katika joto! Sema: Moto wa Jahannamu una joto kubwa zaidi, laiti wangelikuwa wanafahamu!",""
1317,9,82,"Basi na wacheke kidogo, na walie sana. Hayo ni malipo ya yale waliyokuwa wakiyachuma.",""
1318,9,83,"Basi Mwenyezi Mungu akikurudisha kwenye kikundi kimoja miongoni mwao - na wakakutaka idhini ya kutoka - basi sema: Nyinyi hamtatoka pamoja nami kabisa, wala hamtapigana na adui pamoja nami. Hakika nyinyi mliridhia kusalia nyuma mara ya kwanza, basi kaeni pamoja na hao waliosalia nyuma.",""
1319,9,84,"Wala usimsalie kabisa yeyote katika wao akifa, wala usisimame kaburini kwake. Hakika hao walimkufuru Mwenyezi Mungu na Mtume wake, na wakafa hali ya kuwa wamevuka mipaka.",""
1320,9,85,"Wala zisikupendeze mali zao na watoto wao. Hakika Mwenyezi Mungu anataka tu kuwaadhibu kwa hayo katika dunia; na zitoke roho zao hali ya kuwa ni makafiri.",""
1321,9,86,"Na inapoteremshwa sura kwamba muaminini Mwenyezi Mungu na piganeni Jihadi pamoja na Mtume wake, wale wenye nguvu miongoni mwao hukutaka ruhusa na wanasema: Tuache tuwe pamoja na wanaokaa nyuma!",""
1322,9,87,"Waliridhia kwamba wawe pamoja na wasaliao nyuma, na nyoyo zao zikafunikwa, kwa hivyo hawafahamu.",""
1323,9,88,"Lakini Mtume na wale walioamini pamoja naye, walifanya Jihadi kwa mali zao na nafsi zao. Na hao ndio wana heri nyingi. Na hao ndio waliofaulu.",""
1324,9,89,"Mwenyezi Mungu amewaandalia Bustani zipitazo mito kwa chini yake, watadumu humo. Huko ndiko kufuzu kukubwa.",""
1325,9,90,"Na walikuja wenye kutoa udhuru miongoni mwa Mabedui ili wapewe ruhusa, na wakakaa wale waliomdanganya Mwenyezi Mungu na Mtume wake. Itawafika wale waliokufuru miongoni mwao adhabu chungu.",""
1326,9,91,"Hakuna lawama juu ya wanyonge, wala juu ya wagonjwa, wala juu ya wale wasiopata cha kutoa, maadamu wanamsafia nia Mwenyezi Mungu na Mtume wake. Hakuna njia ya kuwalaumu wanaofanya mazuri. Na Mwenyezi Mungu ni Mwenye kusamehe, Mwenye kurehemu.",""
1327,9,92,"Wala wale wanaokujia ili uwape kipando, ukasema: Sina kipando cha kukubebeeni juu yake, kwa hivyo wanageuka kwenda huku macho yao yanamiminika machozi kwa huzuni ya kwamba hawatapata cha kutoa.",""
1328,9,93,"Hakika njia ya lawama iko tu juu ya wale wanaokuomba ruhusa wasiende vitani ilhali wao ni matajiri. Waliridhia kwamba wawe pamoja na wanaosalia nyuma. Na Mwenyezi Mungu akaiziba mioyo yao. Kwa hivyo hawajui.",""
1329,9,94,"Watawatolea udhuru mtakapowarudia. Sema: Msitoe udhuru; hatutawaamini. Mwenyezi Mungu amekwishatujulisha habari zenu. Na Mwenyezi Mungu na Mtume wake wataviona vitendo vyenu. Kisha mtarudishwa kwa Mjuzi wa ya siri na ya dhahiri; naye atawaambia mliyokuwa mkiyatenda.",""
1330,9,95,"Watawaapia kwa Mwenyezi Mungu mtakaporudi kwao ili muwaachilie mbali. Basi waachilieni mbali. Hakika hao ni najisi, na makazi yao ni Jahannam, kuwa ni malipo kwa yale waliyokuwa wakiyachuma.",""
1331,9,96,"Wanawaapia ili muwe radhi nao. Lakini hata mkiwa radhi nao nyiye, basi hakika Mwenyezi Mungu hawi radhi na kaumu wavukao mipaka.",""
1332,9,97,"Mabedui ndio wenye ukafiri mkubwa zaidi na unafiki, na wameelekea zaidi kutojua mipaka ya yale aliyoyateremsha Mwenyezi Mungu juu ya Mtume wake. Na Mwenyezi Mungu ni mwenye kujua zaidi, Mwenye hekima.",""
1333,9,98,"Na katika Mabedui hao kuna yule anayefikiri kuwa kile anachotoa ni gharama ya bure, na anakutazamieni mambo yawageukie. Mageuko maovu yatakuwa juu yao! Na Mwenyezi Mungu ni Mwenye kusikia vyema, Mwenye kujua yote.",""
1334,9,99,"Na katika Mabedui kuna yule anayemwamini Mwenyezi Mungu na Siku ya Mwisho, na anakichukulia kile anachotoa kuwa ni cha kumsongeza karibu na Mwenyezi Mungu na cha kupata kwacho dua za Mtume. Ndiyo! Hayo hakika ni mambo ya kuwasongeza karibu. Mwenyezi Mungu atawaingiza katika rehema yake. Hakika Mwenyezi Mungu ni Mwenye kusamehe, Mwenye kurehemu.",""
1335,9,100,"Na wale waliotangulia, wa kwanza, katika Wahajiri na Ansari, na wale waliowafuata kwa uzuri, Mwenyezi Mungu aliwaridhia, na wao walimridhia, na amewaandalia Bustani zipitazo mito chini yake, watadumu humo milele. Huko ndiko kufuzu kukubwa.",""
1336,9,101,"Na katika mabedui walio jirani zenu kuna wanafiki; na katika wakazi wa Madina pia wapo wale waliobobea katika unafiki. Wewe huwajui. Sisi tunawajua. Tutawaadhibu mara mbili, kisha watarudishwa kwenye adhabu kubwa.",""
1337,9,102,"Na wengine walikiri dhambi zao, walichanganya matendo mema na mengine mabaya. Huenda Mwenyezi Mungu akakubali toba zao. Hakika Mwenyezi Mungu ni Mwenye kusamehe, Mwenye kurehemu.",""
1338,9,103,"Chukua sadaka katika mali zao, uwasafishe na uwatakase kwayo, na waombee dua. Hakika kuomba dua kwako ni utulivu kwao. Na Mwenyezi Mungu ni Mwenye kusikia vyema, Mwenye kujua yote",""
1339,9,104,"Je, hawajui ya kwamba Mwenyezi Mungu anakubali toba ya waja wake, na anazichukua sadaka, na kwamba Mwenyezi Mungu ni Mwingi wa kukubali toba, Mwenye kurehemu sana?",""
1340,9,105,"Na sema: Tendeni matendo. Na Mwenyezi Mungu atayaona matendo yenu, na Mtume wake, na Waumini. Na mtarudishwa kwa Mwenye kujua siri na dhahiri; basi naye atawaambia yale mliyokuwa mkiyatenda.",""
1341,9,106,"Na wapo wengine wanaongojea amri ya Mwenyezi Mungu. Ima atawaadhibu au atawakubalia toba. Na Mwenyezi Mungu ni Mwenye kujua zaidi, Mwenye hekima.",""
1342,9,107,"Na wapo waliojenga msikiti kwa ajili ya madhara, na ukafiri, na kuwafarikisha Waumini, na pa kuvizia kwa ajili ya wale waliompiga vita Mwenyezi Mungu na Mtume wake hapo kabla. Na bila ya shaka wataapa kwamba: 'Hatukukusudia isipokuwa uzuri tu.' Na Mwenyezi Mungu anashuhudia kuwa wao hakika ni waongo.",""
1343,9,108,"Usisimame ndani yake kabisa. Msikiti uliojengwa juu ya msingi wa ucha Mungu tangu siku ya mwanzo unastahiki zaidi wewe usimame ndani yake. Humo wamo wanaume wanaopenda kujitakasa. Na Mwenyezi Mungu anawapenda wanaojitakasa.",""
1344,9,109,"Je, mwenye kuweka msingi wa mjengo wake juu ya uchaji utokao kwa Mwenyezi Mungu na radhi zake ni bora zaidi au mwenye kuweka msingi wa mjengo wake juu ya ukingo wa shimo unaoporomoka? Kwa hivyo ukaporomoka naye ndani ya Moto wa Jahannamu? Na Mwenyezi Mungu hawaongoi kaumu madhalimu.",""
1345,9,110,"Na mjengo wao huo walioujenga hautaacha kuwa shaka katika nyoyo zao mpaka nyoyo zao hizo zikatike vipande vipande. Na Mwenyezi Mungu ni Mwenye kujua vyema, Mwenye hekima.",""
1346,9,111,"Hakika Mwenyezi Mungu alinunua kutoka kwa Waumini nafsi zao na mali zao kwa kuwa wao wana Bustani ya mbinguni. Wanapigana katika Njia ya Mwenyezi Mungu, kwa hivyo wanaua na wanauawa. Hii ni ahadi aliyojilazimisha (Mwenyezi Mungu) kwa haki katika Taurati, na Injili, na Qur-ani. Na nani atimizaye zaidi ahadi yake zaidi kuliko Mwenyezi Mungu? Basi furahini kwa biashara yenu mliyofanya naye. Na huko ndiko kufuzu kukubwa.",""
1347,9,112,"Wale wanaotubia, wanaoabudu, wanaohimidi, wanaokimbilia heri, wanaorukuu, wanaosujudu, wanaoamrisha mema na wanaokataza maovu, na wanaolinda mipaka ya Mwenyezi Mungu. Na wabashirie Waumini.",""
1348,9,113,"Haimpasii Nabii na wale walioamini kuwaombea msamaha washirikina, hata wakiwa ni jamaa zao, baada ya kwishawabainikia kuwa hao ni watu wa Motoni.",""
1349,9,114,"Wala haikuwa Ibrahim kumtakia msamaha baba yake isipokuwa kwa sababu ya ahadi aliyomuahidi. Lakini ilipombainikia kwamba yeye ni adui ya Mwenyezi Mungu, alijiweka mbali mno naye. Hakika Ibrahim alikuwa mwingi wa kuomba, mnyenyekevu, mvumilivu.",""
1350,9,115,"Na haiwi kwa Mwenyezi Mungu kuwapotosha kaumu baada ya kwishawaongoa mpaka awabainishie ya kujiepusha nayo. Hakika Mwenyezi Mungu ni Mwenye kujua vyema kila kitu.",""
1351,9,116,"Hakika Mwenyezi Mungu anao ufalme wa mbingu zote na ardhi; huhuisha na hufisha. Nanyi hamna mlinzi yeyote wala msaidizi kando na Mwenyezi Mungu.",""
1352,9,117,"Mwenyezi Mungu alikwishakubali toba ya Nabii na Wahajiri na Ansari waliomfuata katika saa ya ugumu, baada ya kwamba nyoyo za kundi miongoni mwao zilikuwa zimekaribia kukengeuka. Basi akakubali toba yao. Hakika Yeye kwao ni Mpole, Mwenye kurehemu.",""
1353,9,118,"Na pia wale watatu walioachwa nyuma hata ardhi wakaiona kuwa ni finyu juu yao, pamoja na ukunjufu wake, na nafsi zao zikawabana, na wakayakinika kuwa hakuna kimbilio kutoka kwa Mwenyezi Mungu isipokuwa kwake Yeye. Kisha akawakubalia toba ili nao watubu. Hakika Mwenyezi Mungu ndiye Mwenye kukubali toba sana, Mwenye kurehemu.",""
1354,9,119,"Enyi mlioamini! Mcheni Mwenyezi Mungu, na kuweni pamoja na wakweli.",""
1355,9,120,"Haiwafailii watu wa Madina na Mabedui walio kando kando yao kusalia nyuma wasitoke pamoja na Mtume, wala kujipendelea nafsi zao kuliko nafsi yake. Hayo ni kwa sababu wao hakiwapati kiu, wala machovu, wala njaa, katika Njia ya Mwenyezi Mungu, wala hawaendi mahali panapowaghadhibisha makafiri, wala hakiwapati chochote kutokana na maadui, isipokuwa huandikiwa kwa hicho kitendo chema. Hakika Mwenyezi Mungu haupotezi ujira wa wanaofanya uzuri.",""
1356,9,121,"Wala hawatoi masurufu madogo wala makubwa, wala hawalivuki bonde, isipokuwa huandikiwa, ili Mwenyezi Mungu awalipe bora zaidi ya yale waliyokuwa wakiyatenda.",""
1357,9,122,"Na haiwapasi Waumini kutoka wote pamoja. Lakini kwa nini hawatoki baadhi katika kila kundi miongoni mwao, wakajifunze vyema Dini, na kisha waje kuwaonya wenzao watakapowarudia, ili wajihadharishe?",""
1358,9,123,"Enyi mlioamini! Piganeni na wale walio karibu yenu miongoni mwa makafiri, na wakute ugumu kwenu. Na jueni ya kwamba Mwenyezi Mungu yu pamoja na wacha Mungu.",""
1359,9,124,"Na inapokwishateremshwa sura, basi wapo miongoni mwao wasemao: ""Ni nani miongoni mwenu sura hii imemzidishia Imani?"" Ama wale walioamini, iliwazidishia Imani, nao wanafurahi.",""
1360,9,125,"Na ama wale wenye maradhi katika nyoyo zao, basi iliwazidishia uovu juu ya uovu wao; na wanakufa hali ya kuwa wao ni makafiri.",""
1361,9,126,"Je, hawaoni ya kwamba wanajaribiwa kila mwaka mara moja au mara mbili? Kisha hawatubu, wala hawakumbuki.",""
1362,9,127,"Na ikishateremka sura, hutazamana wao kwa wao, (kama kwamba wanasema:) ""Je, yuko yeyote anayewaona nyinyi"" Kisha huondoka wakaenda. Mwenyezi akaziondoa nyoyo zao kwa kuwa hao ni kaumu wasiofahamu.",""
1363,9,128,"Hakika amekwishawajia Mtume kutokana na nyinyi wenyewe; yanamhuzunisha yale yanayowataabisha, anawajali sana, kwa Waumini ni mpole na mwenye kuwarehemu.",""
1364,9,129,"Kwa hivyo, wakigeuka, basi wewe sema, ”Mwenyezi Mungu ananitosha. Hakuna mungu isipokuwa Yeye tu. Mimi ninamtegemea Yeye, na Yeye ndiye Mola Mlezi wa Kiti Kikuu cha Enzi.""",""
1365,10,1,"Alif Laam Raa.[1] Hizo ni Aya za Kitabu chenye hekima.","[1] Herufi hizi ""Alif Laam Raa"" na herufi nyinginezo za mkato zilizo mwanzoni mwa sura mbalimbali zinaonyesha hali ya ushindi wa Qur-ani. Kwani, washirikina walipewa changamoto kwayo, lakini wakashindwa na hawakuweza kuipinga, ilhali inajumuisha herufi hizi zinazounda lugha ya Kiarabu. Kwa hivyo, kutoweza kwa Waarabu kuleta kitu kama hicho - ingawa walikuwa ndio watu wenye ufasaha zaidi - kunaonyesha kwamba Qur-ani ni ufunuo (wahyi) kutoka kwa Mwenyezi Mungu."
1366,10,2,"Je, imekuwa ajabu kwa watu kwamba tumemfunulia mwanamume kutokana nao kuwa, “Waonye watu, na wabashirie wale walioamini ya kuwa wana cheo cha juu kwa Mola wao Mlezi?” Wakasema makafiri, “Hakika huyu ni mchawi aliye dhahiri!”",""
1367,10,3,"Hakika Mola wenu Mlezi ni Mwenyezi Mungu, ambaye ameziumba mbingu na ardhi kwa siku sita, kisha akainuka akawa juu ya Kiti cha Enzi, anaendesha mambo yote. Hakuna mwombezi yeyote isipokuwa baada ya idhini yake. Huyo ndiye Mwenyezi Mungu, Mola wenu Mlezi. Basi muabuduni Yeye. Je, hamkumbuki?",""
1368,10,4,"Kwake Yeye tu ndiyo marejeo yenu nyote. Hii ni ahadi ya Mwenyezi Mungu iliyo ya kweli. Hakika Yeye ndiye anayeanzisha uumbaji, kisha ataurejesha ili awalipe kwa uadilifu wale walioamini na wakatenda mema. Na wale waliokufuru, wana vinywaji vya maji ya moto, na adhabu chungu kwa sababu ya yale waliyokuwa wakiyakufuru.",""
1369,10,5,"Yeye ndiye aliyelifanya jua kuwa na mwangaza, na mwezi ukawa na nuru, na akaupimia vituo ili mjue idadi ya miaka na hesabu. Mwenyezi Mungu hakuviumba hivyo isipokuwa kwa haki. Anazipambanua Ishara kwa kaumu wanaojua.",""
1370,10,6,"Hakika katika kuhitilafiana usiku na mchana, na katika vile alivyoviumba Mwenyezi Mungu katika mbingu na ardhi, zipo Ishara kwa kaumu wamchao.",""
1371,10,7,"Hakika wale wasiotaraji kukutana nasi, na wakaridhia uhai wa dunia hii na wakatua nao, na wale walioghafilika mbali na Ishara zetu.",""
1372,10,8,"Hao, makazi yao ni Motoni kwa sababu ya yale waliyokuwa wakiyachuma.",""
1373,10,9,"Hakika wale walioamini na wakatenda mema, Mola wao Mlezi atawaongoa kwa sababu ya Imani yao. Itapita mito kwa chini yao katika Mabustani yenye neema.",""
1374,10,10,"Wito wao humo utakuwa, “Subhanaka Allahumma (Umetakasika ewe Mwenyezi Mungu!)."" Na maamkizi yao humo ni ""Salama."" Na mwisho wa wito wao ni, “Alhamdulillahi Rabbil 'aalamiin (Sifa zote njema ni za Mwenyezi Mungu, Mola Mlezi wa walimwengu wote).""",""
1375,10,11,"Na lau kama Mwenyezi Mungu angeliwafanyia watu haraka kuwaletea maovu kama wanavyojiharakishia kuletewa heri, basi bila ya shaka wangelikwishatimiziwa muda wao. Lakini tunawaacha wale wasiotaraji kukutana nasi wakihangaika katika upotovu wao.",""
1376,10,12,"Na mtu akiguswa na shida, hutuomba naye ameegesha ubavu, au amekaa au amesimama. Lakini tunapomwondoshea shida yake hiyo, huendelea kama kwamba hakuwahi kutuomba tumwondoshee shida iliyomgusa. Hivyo ndivyo walivyopambiwa wapitilizao viwango yale waliyokuwa wakiyatenda.",""
1377,10,13,"Na hakika tuliviangamiza vizazi vya kabla yenu walipodhulumu, na waliwajia Mitume wao kwa Ishara zilizo wazi, lakini hawakuwa wenye kuamini. Hivyo ndivyo tunavyowalipa kaumu wahalifu.",""
1378,10,14,"Kisha tukawafanya nyinyi ndio wenye kushika pahala pao katika ardhi baada yao ili tuone jinsi mtakavyotenda.",""
1379,10,15,"Na wanaposomewa Aya zetu zilizo wazi, wale wasiotaraji kukutana na Sisi husema, “Leta Qur-ani isiyokuwa hii, au ibadilishe.” Sema, “Haiwi kwangu niibadilishe nitakavyo mimi mwenyewe. Mimi sifuati isipokuwa yale ninayofunuliwa kwa Wahyi. Hakika mimi ninahofu, nikimuasi Mola wangu Mlezi, adhabu ya Siku iliyo kuu.""",""
1380,10,16,"Sema, “Mwenyezi Mungu angelitaka, nisingeliwasomea, wala nisingelikuwa mwenye kukijua zaidi yenu. Kwani nilikwishakaa miongoni mwenu umri mzima kabla yake! Kwani, hamtii akilini?”",""
1381,10,17,"Basi ni nani aliye dhalimu zaidi kuliko yule anayemzulia uongo Mwenyezi Mungu na akazikadhibisha Ishara zake? Hakika hawafaulu wahalifu.",""
1382,10,18,"Nao wanaabudu badala ya Mwenyezi Mungu wale wasiowadhuru wala kuwanufaisha, na wanasema, “Hawa ndio waombezi wetu kwa Mwenyezi Mungu!” Sema, “Je, mnamwambia Mwenyezi Mungu yale asiyoyajua ya katika mbingu wala katika ardhi? Ametakasika na ametukuka mbali na hao wanaomshirikisha nao.”",""
1383,10,19,"Na watu hawakuwa isipokuwa Umma mmoja tu, kisha wakahitilafiana. Na lau kuwa si neno lililokwishatangulia kutoka kwa Mola wako Mlezi, hakuna shaka hukumu ingelikwishakatwa baina yao katika yale wanayohitilafiana.",""
1384,10,20,"Na wanasema, “Kwa nini hakuteremshiwa Ishara kutoka kwa Mola wake Mlezi?” Sema, “Hakika mambo ya ghaibu ni ya Mwenyezi Mungu tu. Basi nyinyi ngojeni, na mimi niko pamoja nanyi katika wanaongojea.”",""
1385,10,21,"Na tunapowaonjesha watu rehema baada ya shida iliyowagusa, tazama, wanafanya njama katika Ishara zetu. Sema, “Mwenyezi Mungu ni Mwepesi zaidi wa kupanga njama. Hakika wajumbe wetu wanayaandika hayo mnayoyapangia njama.”",""
1386,10,22,"Yeye ndiye anayewaendesha katika nchi kavu na baharini. Mpaka mnapokuwa katika majahazi na yakawa yanakwenda nao kwa upepo mzuri na wakaufurahia, upepo mkali ukayajia, na yakawajia mawimbi kutokea kila mahali, na wakaona kwamba wameshazingirwa, basi hapo wanamwomba Mwenyezi Mungu kwa kumpwekeshea yeye tu dini, “Ukituokoa kutokana na haya, bila ya shaka tutakuwa miongoni mwa wanaoshukuru.”",""
1387,10,23,"Lakini anapowaokoa, tazama, wanafanya jeuri tena katika ardhi bila ya haki. Enyi watu! Hakika jeuri zenu zitawadhuru nyinyi wenyewe. Hii ni starehe ya maisha ya dunia tu. Kisha marejeo yenu ni kwetu, na hapo tutawaambia yale mliyokuwa mkiyatenda.",""
1388,10,24,"Hakika mfano wa uhai wa dunia hii ni kama maji tuliyoyateremsha kutoka mbinguni, kisha mimea ya ardhi ikachanganyika nayo miongoni mwa vile wanavyovila watu na wanyama. Mpaka ardhi ilipokamilika uzuri wake, na ikapambika, na wenyewe wakadhani kwamba wameshaiweza, iliifikia amri yetu usiku au mchana, kwa hivyo tukaifanya kama iliyofyekwa, kama kwamba haikuwapo jana. Hivyo ndivyo tunavyozipambanua Ishara zetu kwa kaumu wanaotafakari.",""
1389,10,25,"Na Mwenyezi Mungu anaita kwenye Nyumba ya amani, na anamwongoa amtakaye kwenye Njia iliyonyooka.",""
1390,10,26,"Kwa wafanyao uzuri, ni uzuri na zaidi. Wala vumbi halitawafunika nyuso zao, wala madhila. Hao ndio watu wa Bustanini. Wao, humo watadumu.",""
1391,10,27,"Na wale waliochuma mabaya, malipo ya baya ni kwa mfano wake, na watafunikwa na madhila. Hawatakuwa na wa kuwalinda kutokana na Mwenyezi Mungu. Nyuso zao ni kama kwamba zimefunikwa na vipande vya usiku wa giza. Hao ndio watu wa Motoni. Wao, humo watadumu.",""
1392,10,28,"Na siku tutakapowakusanya wote, kisha tutawaambia wale walioshirikisha, ""Simameni mahali penu nyinyi na washirika wenu."" Kisha tutatenganisha baina yao. Na hao washirika wao watasema, ""Nyinyi hamkuwa mkituabudu sisi.",""
1393,10,29,"Basi Mwenyezi Mungu anatosha kuwa ni shahidi baina yetu na nyinyi. Hakika sisi tulikuwa hatuna habari na ibada yenu.""",""
1394,10,30,"Huko kila nafsi itayajua iliyoyatanguliza. Na watarudishwa kwa Mwenyezi Mungu, Mola wao wa haki, na yote ya uongo waliyokuwa wakiyazua yatawapotea.",""
1395,10,31,"Sema, ""Ni nani anayekuruzukuni kutoka mbinguni na ardhini? Au ni nani anayemiliki kusikia na kuona? Na ni nani atoaye kilicho hai kutoka kwa maiti, na atoaye maiti kutoka kwa kilicho hai? Na ni nani anayeyaendesha mambo yote?"" Basi watasema, ""Mwenyezi Mungu."" Basi sema, ""Je, hamchi?""",""
1396,10,32,"Basi huyo ndiye Mwenyezi Mungu, Mola wenu Mlezi wa haki. Na kipo kitu gani baada ya haki, isipokuwa upotovu tu? Basi ni vipi mnageuzwa?",""
1397,10,33,"Ndivyo hivyo kauli ya Mola wako Mlezi ilivyowathibitikia wale waliovuka mipaka ya kwamba hawataamini.",""
1398,10,34,"Sema: Je, yupo katika washirika wenu mwenye kuanzisha kuumba viumbe, kisha akavirejesha? Sema: Mwenyezi Mungu anaanzisha kuumba viumbe, kisha anavirejesha. Basi ni vipi mnadanganywa?",""
1399,10,35,"Sema, ""Je, yupo yeyote katika washirika wenu mwenye kuongoa kwenye haki?"" Sema, ""Mwenyezi Mungu anaongoa kwenye haki."" Basi, je, yule anayeongoa kwenye haki anastahiki zaidi kufuatwa au yule asiyeongoka isipokuwa akiongozwa? Basi nyinyi mna nini, mnahukumu namna gani?",""
1400,10,36,"Na wengi wao hawafuati isipokuwa dhana tu. Na hakika, dhana haifai kitu mbele ya haki. Hakika Mwenyezi Mungu anajua zaidi yote wanayoyatenda.",""
1401,10,37,"Na haikuwa Qur-ani hii ni ya kuzuliwa kutoka kwa asiyekuwa Mwenyezi Mungu. Lakini ni usadikisho wa yale yaliyoitangulia, na ni maelezo ya kina ya Kitabu kisicho na shaka yoyote ndani yake, kutoka kwa Mola Mlezi wa viumbe vyote.",""
1402,10,38,"Ama ndiyo wanasema ameizua? Sema, ""Hebu leteni sura moja mfano wake na muwaite muwawezao, kando na Mwenyezi Mungu, ikiwa nyinyi ni wakweli.""",""
