"Translation Info:
#---------------------------
489,3,196,"Dachii keessa garagaggaluun warra kafaranii si hin gowwoomsin.",""
490,3,197,"(Kun) qananii muraasa, Ergasii teesson isaanii jahannami, Afatichi waa hammaatee!",""
491,3,198,"Garuu isaan Gooftaa isaanii sodaatan isaaniif ashaakiltiilee laggeen ishee jala yaatutu jira, ishee keessatti hafoodha. Affeerraa Rabbiin biraa ta’e (affeeraman). Waan Rabbin biraatu qulqullootaaf caalaadha.",""
492,3,199,"Warra kitaabaa irraa warra Rabbiitti amanantu jiru, waan gara keessanitti buufameefi waan gara isaaniitti buufamettis. Rabbiif of gadi qaban, Keeyyattoota Rabbii maallaqa xiqqaan hin jijjiirratan. Warri sun isaaniif mindaan isaanii Gooftaa isaanii bira jira. Dhugumatti, Rabbiin daddafsiisaa qormaataati.",""
493,3,200,"Yaa warra amantan! Obsaa; obsaan (diinota keessan) injifadhaa; karaa Rabbii keessattis of hidhaa.[1] Rabbiin sodaadhaa Akka milkooftaniif.","[1] dirree lolaatti kaarra eegaa yookaa wardiyyaa dhaabbadhaa.jechuudha."
494,4,1,"Yaa namootaa! Gooftaa keessan sodaadhaa, Isa lubbuu takka (Aadam) irraa isin uumee, ishee irraa cimdii ishee (Hawwaa) uumee, isaan lamaan irraa dhiirotaafi dubartoota baay’ee tamsaase. Rabbii isa ittiin wal kadhattaniifi firummaa (muruu) sodaadhaa. Dhugumatti, Rabbiin isin to’ataadha.",""
495,4,2,"Yatiimotaaf qabeenyaalee isaanii kennaa. Gaggaarii gadheedhaan hin jijjiiratinaa. Qabeenya isaanii gara qabeenya keessaniitti (makuun) hin nyaatinaa. Dhugumatti inni badii guddaa ta'eera.",""
496,4,3,"Yoo yatiimota (fuuchuu) keessatti wal hin qixxeessinuu sodaattan, dubartoota irraa isaan isinitti bareedan lama lama, sadi sadi, afur afur fuudhaa. Yoo wal hin qixxeessinuu sodaattan immoo tokkittii (fuudhaa); yookiin waan (gabrittii) harki keessan horatte (fuudhaa). Haqa dabsuu dhabuuf Kanatu irra dhihoodha.",""
497,4,4,"Dubartootaaf mahriiwwan isaanii kenna jaalalaan ta'e kennaafii. Yoo isaan jaalala lubbuu isaaniitiin isa irraa isiniif kennan, halaala gaarii haala ta'een isa nyaadhaa.",""
498,4,5,"Qabeenyaalee keessan kan Rabbiin dhaabbata (jireenyaa) isiniif taasise gowwootatti hin kenninaa. Ishee irraas soorata isaaniif kennaa; isaan uffisaas, jechoota beekamaas isaaniin jedhaa.",""
499,4,6,"Yatiimota hanga isaan umrii gaa'ilaa ga’anitti qoradhaa. Yoo isaan irraa qajeeluma argitan, qabeenyaalee isaanii gara isaaniitti deebisaa. (Sodaa) guddachuu isaanii ariifatoo taatanii balleessuuf jecha ishee hin nyaatinaa. Namni dureessa ta’e, (irraa) of haa qabu. Namni hiyyeessa ta’e immoo beekamaadhaan haa nyaatu.Yeroo qabeenya isaanii gara isaaniitti deebiftan isaan irratti ragaa godhaa. qorataa tahuuf Rabbiinuu gahaadha.",""
500,4,7,"Dhiirotaaf Waan haadhaa abbaafi firoonni dhiisan irraa qoodatu jira. Dubartootaafis waan haadhaa abbaafi firoonni dhiisan irraa qoodatu jira. Waan isa irraa xiqqaateefi guddate irraas; Qooda murteeffamaa (Rabbiin isa qoodeera).",""
501,4,8,"Yeroo firoonni, yatiimonniifi hiyyeeyyiin (bakka) qoodaa dhufan isa irraa isaaniif kennaa; jecha gaariis isaaniin jedhaa.",""
502,4,9,"Warri odoo duuba isaaniitti ilmaan dadhaboo dhiisaanii (du'anii) isaan irratti sodaatanu, (yatiima miidhuu) haa sodaatanu. Rabbiin sodaatanii jecha haqaa haa jedhanu.",""
503,4,10,"Dhugumatti isaan qabeenyaalee yatiimotaa miidhuudhaan nyaatan, wanti isaan garaalee isaanii keessatti gadi nyaatanu ibidduma. Fuulduratti ibidda boba’aa seenu.",""
504,4,11,"Rabbiin (dhaalmaya) ilmaanii keessan keessatti isiniif dhaama. Dhiiraaf fakkaataa qooda durba lamaatu jira. Yoo dubartii lamaafi sanaa ol ta’an, lama sadaffaa waan inni dhiiseetu isaaniif jira. Yoo takka qofa taate walakkaatu isheef jira. Yoo isaaf (nama du’eef) ilmaan jiraate, abbaafi haadha isaatiif waan inni dhiise irraa tokko tokkoon isaaniitiif tokko jahaffaatu jira. Yoo ilmi isaaf hin jiraatin, abbaafi haati isaa isa dhaalan, haadha isaatiif tokko sadaffaatu jira. Yoo obboleeyyan isaaf jiraatan immoo haadha isaatiif tokko jahaffaatu jira. (Kun hundinuu kan qoodamu) booda dhaamsa inni dhaammate yookiin dayniitiiyyi. Abbootiin keessaniifi ilmaan keessan eenyuu isaaniitu bu'aa isiniif buusuutti irra dhihoodhaa hin beektan. Murtii Rabbi irraa ta'e (Rabbiin murteesseera). Rabbiin beekaa, ogeessa ta'e.",""
505,4,12,"walakkaa waan haati manaa keessanii dhiisaniitu isiniif jira. Yoo ilmoon isaaniif hin jiraatin Yoo ilmoon isaaniif jiraate immoo tokko arfaffaa waan isaan dhiisaniitu isiniif jira (Kun) booda dhaamsa isaan dhaammatanii yookiin dayniitiiyyi. Yoo ilmoon isiniif hin jiraatin tokko arfaffaa waan isin dhiiftaniitu isaaniifis jira. Yoo ilmoon isiniif jiraate immoo tokko saddeetaffaa waan isin dhiiftaniitu isaaniif jira. (Kun) booda dhaamsa isin dhaammatanii yookiin dayniitiiyyi. Haala obboleessa yookiin obboleettii qabuun yoo dhiirri kan abbaa haadhaafi ilmaan hin qabne ta'ee dhaalamu argame yookiin dubartiinis tokko tokkoon isaaniitiif tokko jahaffaatu jira. Yoo sanaa ol ta'an immoo isaan tokko sadaffaa keessatti hirmaattota. (Kun) haala miidhamuun hin argaminiin booda dhaamsa dhaamamtee yookiin dayniitiiyyi. Dhaamsa Rabbi irraa ta’e (isiniif dhaame) Rabbiin beekaa, obsaadha.",""
506,4,13,"Isheen kun daangawwan Rabbiiti. Namni Rabbiifi ergamaa Isaatiif ajajame jannattoota jala ishee laggeen yaatu keessatti hafoo ta'anii isaan seensisa.Kun milkii guddaadha.",""
507,4,14,"Namni Rabbiifi ergamaa Isaa faallessee, daangaawwan Isaas dabre kan ishee keessatti hafu ta'ee (Rabbiin) ibidda isa seensisa. Isaafis adabbii xiqqeessaa ta’etu jira.",""
508,4,15,"Dubartoota keessan irraas isaan hojii fokkataa (qunnamtii seeraan alaa) raawwatan, namoota afur kan isin irraa ta’an isaan irratti ragaa baasaa. Yoo isaan ragaa ba’an hanga duuti isaanitti dhufutti yookiin (hanga) Rabbiin karaa (biraa) isaanii godhutti manneen keessatti isaan qabaa.",""
509,4,16,"Isin irraa namoonni lamaan (dhiiraafi dubartii) sagaagalummaa hojjatan isaan lamaanuu akkaan rakkisaa. Yoo isaan tawbatanii hojii gaarii hojjatan, isaan (rakkisuu) irraa gara galaa. Dhugumatti, Rabbiin akkaan tawbaa qeebalaa, rahmata godhaadha.",""
510,4,17,"Tawbaan qeebaltiin isii Rabbirratti taate warra wallaalumaan hamtuu hojjatanii ergasii dhihootti tawbataniifi, Warra san Rabbiin tawbaa isaanii irraa qeebala, Rabbiinis beekaa, ogeessa ta'eera.",""
511,4,18,"Tawbaan hintaane warra badiilee hojjatanii hanga tokkoon isaaniitti duuti dhufutti ""ani amma tawbadhe"" jedhaniifi. isaannan kaafiroota ta’anii du’aniifis (qeebalamtuu hin taane). Warra san Nuti azaaba laalessaa isaaniif qopheessinee jirra.",""
512,4,19,"Isin Yaa warra amantan! dubartii dirqamaan dhaaluun isiniif hin eeyyamamu.garii waan (mahrii) isaaniif kennitanii fudhachuuf (heeruma) isaan hin dhorginaa, Yoo balleessaa mul'ataa taheen dhufan (hojjatan) malee; Akkaataa gaariin isaan horadhaa. Yoo isaan jibbitan (obsaa); waan tokko isin jibbitanii Rabbiin isa keessa khayrii baay’ee godhuun ni kajeelama.",""
513,4,20,"yoo niitii tokko bakka ishee biraa jijjiirrachuu barbaaddan Haala tokkoo isaaniitiif (tan hiikuu barbaaddaniif) qabeenya guddaa kennitanii jirtanuun, isa irraa homaa hin fudhatinaa. Sila haala miidhaafi dilii ifaa ta’ee jiruun fudhattuu?",""
514,4,21,"Sila akkamitti isa (mahrii isheef kennitan) fudhattu? bifa gariin keessan gara garii ga'ee jiruun kan isaanis isin irraa waadaa jabaafi ulfaataa fudhatanii jiranuun.",""
515,4,22,"Dubartoota irraa isaan abbootiin keessan fuudhan hin fuudhinaa. waan dabre malee, Dhugumatti inni fokkataa, jibbamaafi karaan isaa hamaa ta'ee jira.",""
516,4,23,"Haadholeen keessan (fuudhuun) isinirratti haraama godhamte, dubarri keessans, obboleettiwwan keessans, adaadowwan keessans, haboowwan (obboleettii haadhaa) keessans, shamarran obboleessaas, shamarran obboleettiis, haadholeen keessan kan isin hoosisanis, obboleettiiwwan keessan kanneen hoosisa irraa ta’anis, haadholee niitiiwwan keessaniis, shamarran isin guddiftanii gola keessan keessa jiran kan niitiiwwan keessan itti seentan irraa dhalatanis (fuuchuun isin irratti haraama godhamteetti); yoo isaan irra kan hin seenne taatan immoo badiin isin irra hin jiru. Niitiiwwan ilmaan keessan kanneen dugdoowwan keessan irraa ta'anis, jidduu obboleettiiwwan lamaa walitti qabuunis (akkasuma haraama).waan dabre malee. Dhugumatti Rabbiin araaramaa, rahmata godhaa tahee jira.",""
517,4,24,"Dubartoota irraayis isaan (dhiiraan) tikfaman kan harki keessan dhuunfatte malee (dhorgamaa dha). Heera Rabbiin isin irratti murteesse (qabadhaa)Warra kanneeniin ala jiran of tiksaa sagaagalummaa irraa fagaataa taatanii qabeenya keessaniin barbaaduun isiniif eeyyamameeraIsaan irraa (warra qunnamtii saalaa waliin raawwachuun) ittiin qananiitan mahriiwwan isaanii haala dirqama ta'een isaanii kennaaWaan erga mahriin murtaa’ee booda ittiin wal jaalattan keessa badiin isin irra hin jiruDhugumatti Rabbiin beekaa, ogeessa ta’eera.",""
518,4,25,"Isin irraa namni (dubartoota) tikfamoo mu’umina ta’an fuuchuu qabeenyaan hin danda’in, shamarran keessan kan mu’uminaa kan harki keessan dhuunfatte (gabroottan) irraa (haa fuudhanu). Rabbiin iimaana keessan beekaadha. Gariin keessan garii irraayyi. Eeyyama warra isaaniitiin isaan fuudhaa. Mahrii isaanii haala gaarii ta’een isaaniif kennaa. Tikfamtoota ta'anii, sagaagalummaa kan hin raawwanneefi kan hiriyaa dhiiraa hin qabne ta'anii (fuudhaa). Yoo yeroo heeruman hojii fokkataa raawwatan, adabbii irraa walakkaa kan isaan walaba ta’an irra jiruutu isaan irra jira. Kun isin irraa nama zinaa sodaateefi; obsuutu immoo isiniif caala. Rabbiin araaramaa, rahmata godhaadha.",""
519,4,26,"Rabbiin (waan eeyyamamaafi dhorgamaa ta’an) isiniif ibsuu barbaada, karaalee warra isin dura turanii isin qajeelchuufi tawbaa keessan qeebaluu (barbaada). Rabbiin beekaa, ogeessasi.",""
520,4,27,"Rabbiin tawbaa keessan qeebaluu fedha. Warri fedha lubbuu isaanii hordofan immoo isin jallina guddaa jallachuu fedhu.",""
521,4,28,"Rabbiin isin irraa salphisuu fedha. Ilmi namaa dadhabaa ta’ee uumame.",""
522,4,29,"Yaa warra amantan! qabeenya keessan gidduu keessanitti kijibaan hin nyaatinaa, Yoo daldala jaalala keessan irraa taateen tahe malee, Lubbuulee keessan hin ajjeesinaa. Dhugumatti Rabbiin isin mararfataadha.",""
523,4,30,"Namni daangaa dabruufi miidhaaf kana dalage, fuulduratti ibidda isa seensifna. Kun Rabbirratti salphaadha.",""
524,4,31,"Yoo badii gugurdoo irraa dhoowwamtantanirraa fagaattan, badiilee (xixiqqaa) keessan isin irraa haqna, seensa kabajaa isin seensifna.",""
525,4,32,"Wantoota Rabbiin garii keessan garii irra ittiin caalchise hin hawwinaa. Dhiirotaaf qooda waan isaan hojjatan irraa ta’etu jira. Dubartootaafis qooda waan isaan hojjatan irraa ta’etu jira. Rabbiin tola Isaa irraa kadhaa. Dhugumatti Rabbiin waan hunda beekaadha.",""
526,4,33,"Hunda isaaniitiif (dhiiraafi dubartiif) waan abbaa haatiniifi firoonni dhiisan irraa dhaala taasifnee jirra. Isaan kakuun keessan (firummaan) hiites qooda isaanii isaaniif kennaa. Dhugumatti Rabbiin waan hunda irratti ragaadha.",""
527,4,34,"Dhiironni dhimma dubartootatiin dhaabbatoodha; (kunis) waan Rabbiin garii isaanii garii irra caalchiseefi, qabeenyaalee isaanii irraas waan kennaniifi. Dubartoonni gaggaariin (Rabbiifi dhirsa isaaniitiif) ajajamoodha; fagoottis waan Rabbiin isaan eegsise tiksitoota. Isaan finciluu isaanii sodaattan immoo isaan gorsaa; (itti aansun) ciisa keessatti isaaniin oodaa; (dhuma irratti yoo sirraa'uu didan) isaan tumaa. Yoo isaan isiniin ajajaman isaan irratti karaa hin barbaadinaa. Dhugumatti Rabbiin ol ta’aa, guddaadha.",""
528,4,35,"Yoo gidduu isaan lamaaniitti waldhabbii beektan araarsaa tokko warra isaa irraa, araarsaa tokko immoo warra ishee irraa ergaa. Yoo isaan lamaan araara fedhan, Rabbiin gidduu isaani waliigalcha. Dhugumatti Rabbiin beekaa, keessa beekaadha.",""
529,4,36,"Rabbiin gabbaraa; Isatti homaa hin qindeessinaas. Abbaa haadhatti tola oolaa, firootaafs, yatiimotaafs, hiyyeeyyiifs, ollaa firooma qabuufs, ollaa firooma hin qabneefs, hiriyaa maddii keessan jiruufis, kara deemaafis, (gabroota) mirgi keessan dhuunfateefis (tola oolaa). Dhugumatti Rabbiin nama boonaa dhaaddataa ta’e hin jaalatu.",""
530,4,37,"Isaannan donnoomanii, namootas donnummatti ajajaniifi waan Rabbiin tola Isaa irraa isaaniif kenne dhoksan (hin jaalatu). Kaafirootaaf adabbii salphisaa qopheessinee jirra.",""
531,4,38,"Isaannan qabeenya isaanii akka namoonni isaan arganuuf arjooman, kan Rabbiifi Guyyaa Aakhiraattis hin amanne, (isaan hiriyoota sheyxaanati). Namni sheyxaanni hiriyaa isaaf ta’e, hiriyummaan isaa waa fokkate!",""
532,4,39,"Sila odoo Rabbiifi Guyyaa Aakhiraatti amananiifi waan Rabbiin isaaniif kenne irraa kennatanii maaltu isaan irra jira? Rabbiin isaan beekaadha.",""
533,4,40,"Dhugumatti Rabbiin hanga madaala atomii tokkoo hin miidhu, Yoo isheen dalagaa gaarii taate dachaa ishee taasisa; mindaa guddaa Isa biraa ta’es (dabalaan) ni kenna.",""
534,4,41,"Sila yeroo Nuti ummata hunda irraa ragaa fidneefi sillee warra kana irratti ragaa goonee si fidne (haalli isaanii) akkam ta’a?",""
535,4,42,"Guyyaa san warri kafaraniifi ergamicha faallessan odoo dachiin isaan irratti wal qixxaattee jaalatu. Isaani haasawa Rabbiin hindhoksan.",""
536,4,43,"Yaa warra amantan! salaatatti hin dhihaatinaa Haala machaahaa taataniin hanga waan dubbattanu beektanitti, yoo janaabawoo taatanis hanga dhiqattanutti, karaa dabraaf malee. yoo dhukkubsattootaa taatan, yookaa imala irra jiraattan, yookiin tokkoon keessan mana fincaaniitii (iddoo itti udaanuu) dhufe. yookiin dubartootaan wal tuqxanii bishaan dhabdan biyyee qulqulluun tayammumadhaa; fuulleen keessaniifi harkoowwan keessan haxaa’aa. Rabbiin irra dabraa araaramaa tahee jira. [1]","[1] kuni laaffisiinsa islaamaati garsiisa. namni tokko yoo bishaan dhabe yookaa dhukkubsatee bishaanitti fauuadamuu dadhabe biyyeen tayamuma godhatee salaata."
537,4,44,"Sila gara warra kitaaba irraa qoodni isaaniif kennamee hin ilaallee? (Isaan) jallina bitu; isin karaa jallachuus ni barbaadu.",""
538,4,45,"Rabbiin diinota keessan beekaadha. Eegumsaaf Rabbiin qofti ga’aa dha! Tumsaafis Rabbiin qofti ga’aadha",""
539,4,46,"Isaan yahuudoman irraa (warra) jechoota iddoo isaanii (kan sirrii) irraa jijjiirantu jira. Ni jedhus: “dhageenye; faallessines. Dhagayamuun maletti dhaga'i."" Arraboowwan isaanii micciiruufi amantii arrabsuuf jecha 'raa’inaa' jedhu. Odoo isaan “nuti dhageenye; toles jenne; atis dhagayi; nu mil’adhus (unzurnaa)” jedhanii, silaa santu isaaniif caalaafi sirrii ture. Garuu Rabbiin sababaa kufrii isaanitiin isaan abaare. Kanaaf isaan xiqqoo malee hin amananu.",""
540,4,47,"isin Yaa warra kitaaba kennamtan! waan nuti buufne kan isa isin biraa dhugoomsutti amanaa, odoo nuti fuulleen haqnee duuba isheerratti hin deebisin yookiin akka warra sanbataa abaarretti hin abaarin dura (amanaa). Ajajni Rabbii raawwatamaa ta’eera.",""
541,4,48,"Dhugumatti Rabbiin Isatti waa qindeeffamuu hin araaramu. Waan sanaa gadii nama fedheef ni araarama. Namni Rabbitti qindeesse dhugumatti cubbuu guddaa kijibaan uumeera.",""
542,4,49,"Sila gara isaan lubbuulee isaanii qulqulleessanii hin ilaallee? Lakki; Rabbiin nama fedhe (qofa) qulqulleessa. Hanga kirrii qola Timiraa hin miidhamanu.",""
543,4,50,"Akkamitti akka isaan Rabbirratti kijiba odeessan ilaali. Cubbuu ifa bahaa ta’uuf inninuu ga’aadha.",""
544,4,51,"Sila gara warra kitaaba irraa qooda kennamanii hin ilaallee? Isaan sihriifi xaaghuutatti amanu. Isaan kafaraniin ni jedhu: “Warra kanatu isaan amanan (Muslimoota) caalaa karaa qajeelaadha.""",""
545,4,52,"Isaan Warra Rabbiin isaan abaare. Nama Rabbiin abaare gargaaraa isaaf hin argitu.",""
546,4,53,"Sila mootummaa irraa qoodni isaaniif jira moo? Yoggus hanga tuqaa (ija (killee) timiraa irra jiru) namaaf hin kennanu ture.",""
547,4,54,"Moo sila waan Rabbiin tola Isaa irraa namootaaf kenne irratti isaan waanyu? Dhugumatti Nuti maatii Ibraahiimiif kitaabaafi ogummaa kenninee jirra. Mootummaa guddaas isaaniif kenninee jirra.",""
548,4,55,"Isaan irraa nama isatti (Muhammaditti) amanetu jira. Isaan irraas nama isa irraa garagalee (namas irraa dhoowweetu) jira. Gubaatii (isaaniitiif) jahannam ga’aadha.",""
549,4,56,"Dhugumatti warra keeyyattoota keenyatti kafaran, Nuti ibidda isaan seensifna. Dhawaata gogaaleen isaanii gubatuun,gogaalee isheen alaa isaaniif jijjiirra, akka isaan adabbii dhandhamaniif jecha. Dhugumatti Rabbiin injifataa' ogeessa ta'e.",""
550,4,57,"Isaannan amananii gaggaarii hojjatan, Nuti jannata laggeen ishee jala yaatu isaan seensifna. Ishee keessatti yeroo hunda hafoodha. Achi keessa isaaniif niitiiwwan qulqulleeffamtuutu jiru. Gaaddisa gaaddiddeessaas isaan seensifna.",""
551,4,58,"Dhugumatti, Rabbiin amaanawwan gara abbootii isiitti geessuufi yeroo nama gidduutti murteessitanis haqaan murteessuu isin ajaja. Dhugumatti, wanti Rabbiin ittiin isin gorsu (barsiisu) waa tolee. Rabbiin dhagayaa, argaa ta'e.",""
552,4,59,"Yaa warra amantan! Rabbiif ajajamaa; ergamichaafi warra isin irraa abbootii taaytaa ta’aniifis ajajamaa. Yoo waan tokko keessatti wal mormitan, gara Rabbiifi ergamaa (Isaa) deebisaa; yoo Rabbiifi Guyyaa Aakhiraatti kan amantan taatan (gara san deebisaa). Kun caalaafi hiikaafis bareedaadha.",""
553,4,60,"Sila gara warra waan gara keetti buufameefi waan si dura buufametti amanne jedhanii hin ilaallee? Odoo isatti kafaruu ajajamanii jiranuu gara xaaghuutaatti murteeffachuu barbaadu. Sheyxaanni jallina fagoo ta’e isaan jallisuu fedha.",""
554,4,61,"Yeroo “gara waan Rabbiin buuseefi gara Ergamaa kottaa” isaaniin jedhame, kan munaafiqoonni gara galiinsa sirraa gara galan argita.",""
555,4,62,"akkam ta’u laata? yeroo balaan sababaa waan harkoowan isaanii durfatteen isaan tuqee, ergasii Rabbitti kakataa “nuti toltuufi wal ta’iinsa malee waan biraa hin feene” (jedhaa) sitti dhufan.",""
556,4,63,"Isaan warra waan onneewwan isaanii keessa jiru Rabbiin beekuudha.Isaan irraa gara gali. Isaan gorsi. Jecha hoonga gahaa lubbuu isaanii keessatti isaaniin jedhi.",""
557,4,64,"Nuti ergamaa irraa akka eeyyama Rabbiitiin ajajni isaa fudhatamuuf malee hin ergine. Odoo isaan yeroo lubbuu isaanii miidhan, sitti dhufanii Rabbiin araara kadhataniifi Ergamaanis araara isaaniif kadhatee, silaa Rabbiin araaramaa, rahmata godhaa ta’eeti argatu turan.",""
558,4,65,"Lakki; Rabbii keetiinin kakadhaa! isaan hin amananu hanga waan gidduu isaaniitti irratti wal dhaban keessatti si murteessisaniitti, ergasii waan ati murteessite irratti odoo lubbuulee isaanii keessatti dhiphina hin argin fudhannaa (garaa guutuu ta’een) fudhatanitti.",""
559,4,66,"Odoo Nuti isaan irratti “Lubbuu keessan ajjeesaa yookiin manneen keessan irraa ba’aa” (jennee) katabnee silaa warra muraasa isaan irraa ta’an malee (baay’een isaanii) isa hin dalaganu. Odoo isaan waan itti gorfaman kana dalaganii silaa sanatu isaaniif caalaadha. Akkaan (amantii isaanii) raggaasisas ture.",""
560,4,67,"Silaa yeroo san dhugumatti nu biraa mindaa guddaa isaaniif kennina turre.",""
561,4,68,"Silaa dhugumatti karaa sirraawaa isaan qajeelchina turre.",""
562,4,69,"Namni Rabbiifi Ergamaadhaaf ajajame isaan sun warra Rabbiin qanansiise waliin ta’u, nabiyyoota, dhugoomsitoota, shahiidotaafi warren gaggaarii (wajji tahu). Warra kanaan hiriyoomuun waa tole!",""
563,4,70,"Tolli kun Rabbi irraayyi, Rabbiin gayaadha beekaa tahutti.",""
564,4,71,"Yaa warra amantan! Of eeggannoo keessan qabadhaa. Gareen duulaa yookiin dimshaashan duulaa.",""
565,4,72,"Dhugumatti, isin irraa nama (duula irraa) duubatti jedhutu jira. Kanaaf yoo balaan wahii isin tuqxe “Dhugumatti, Rabbiin na qananiisee jira. yeroo akka ani isaan waliin (duula irratti) argamu hin taasisin "" jedha.",""
566,4,73,"Yoo tolli Rabbirraa ta'e wahii isin tuqe immoo -silaa dhugumatti inni akka waan gidduu keessaniifi gidduu isaa jaalalli wahii hin turinii- “yaa hawwii kiyya! Odoo isaan waliin ta’ee, silaa milkii guddaa milkaaya ture” jedha.",""
567,4,74,"(Mu’uminoonni) isaan jireenya addunyaa isa Aakhiraatti gurguratan karaa Rabbii keessatti haa lolani.Namni karaa Rabbii keessatti lolee ergasii ajjeefame yookiin injifate, Nuti ganaa mindaa guddaa isaaf kennina.",""
568,4,75,"Sila maaltu isiniif jiraatee karaa Rabbii keessatti, kan hinlolle? kan warri dadhaboo dhiirota, dubartoota, ijoollee irraa ta’an, jedhan “Gooftaa keenya! Magaalattii jiraattonni ishee miidhaa raawwattoota ta'an kana irraa nu baasi; gargaaraa Si biraa ta’es nuuf taasisi; tumsaa Si biraa ta’es nuuf taasisi” (jedhaniif jettanii hin lolle?)",""
569,4,76,"Warri amanan karaa Rabbii keessatti lolu. Isaan kafaran immoo karaa xaaghuutaa keessatti lolu. jaalalleewwan sheyxaanatiin lolaa. Dhugumatti tooftaan sheyxaanaa dadhabaa ta'e.",""
570,4,77,"Sila gara isaan harka keessan (lola irraa) qabadhaa; salaatas gadi dhaabaa; zakaas kennaa jedhamanii hin ilaallee? Yeroma lolli dirqama isaan irratti taasifamu yoma san gareen isaan irraa ta’e sodaa akka Rabbiin sodaatanii yookiin sodaa san caalu namoota sodaatan. “Yaa Gooftaa keenya! Maaliif lola dirqama nurratti taasifte? Odoo yeroo gabaabaa nu tursiiftee (maal qaba)?” jedhan. Jedi “Qananiin addunyaa xiqqaadha; Aakhiraan nama (Rabbiin) sodaatuuf caalaadha. Hanga qajjiisaa (qola killee) Timiraa hin miidhamtan"" .",""
571,4,78,"“Eessallee yoo taatan duuti isin dhaqqaba. Odoo gamoowwan ciccimoo keessa taatanillee (isin irraa hin hafu). Yoo toltuun wahii isaan tuqu immoo “kun Rabbiin biraayi” jedhu. Yoo hamtuun wahii isaan tuqu immoo “(yaa Muhammad!) kun si biraayi"" jedhu. “Hunduu Rabbiin biraayyi"" jedhi. Ummanni kun maaltu isaaniif jiraayyi dubbii homaayyuu hubachuutti hin dhihaanne?",""
572,4,79,"Toltuu irraa wanti si tuqe kamillee Rabbirraayyi. Hamtuu irraa wanti si tuqe kamillee lubbuu kee irraayi. Namootaaf ergamaa taasifneetiin si ergine. Ragummaaf Rabbiin qofti ga’adha.",""
573,4,80,"Namni ergamichaan tole jedhe dhugaatti Rabbiin tole jedhe. Nama gara gale immoo isaan irratti eegaa taasifnee si hin ergine",""
574,4,81,"(Yaanni keenya siif) ajajamuudha” jedhu. Yeroo si biraa bahan, gareen isaan irraa taate faallaa waan dura jettee bulfatan. Rabbiin waan isaan bulfatan ni barreessa. Isaan irraa gara gali; Rabbi irratti irkadhu. Irkoo ta’uu irratti Rabbiin ga’aadha.",""
575,4,82,"Sila isaan Qur’aana hin xiinxalanuu? Odoo Rabbi malee kan biroo biraa ta’ee, silaa isa keessatti wal dhabbii baay’ee argu turan.",""
576,4,83,"Yeroo tasgabbii yookiin sodaa irraa dhimmi wahii isaaniitti dhufe, (namoota keessatti) isa facaasu. Odoo gara Ergamaatiifi gara abbootii taaytaa isaan irraa ta’anii isa deebisanii, silaa isaan irraa warri isa qoratan (xiinxalan) isa beeku turan. Odoo ni’imaan Rabbiitiifi rahmanni Isaa isin irra jiraachuu baatee, silaa isin muraasa (keessan) malee sheyxaana hordoftu turtan.",""
577,4,84,"Karaa Rabbii keessattis loli; lubbuu kee malee hin dirqisiifamtu. Mu’uminootas kakaasi. Rabbiin rakkoo warra kafaranii (sirraa) qabuun ni kajeelama. Gama lolaatiin Rabbitu irra cimaadha; jiilchaanis irra cimaadha.",""
578,4,85,"Namni araarama gaarii araarse, ishee irraa qoodni (mindaan) isaaf ta’a. Namni araarama gadhee araarses, ishee irraa qoodni (hamaan) isaaf ta’a. Rabbiin waan hunda irratti danda’aadha.",""
579,4,86,"Yeroo kabajaa wahiitiin kabajamtan,(salaamataan isiniin jedhame) ishee irra gaariidhaan kabajaa; yookiin isuma deebisaa. Dhugumatti, Rabbiin waan hunda irratti qorataadha",""
580,4,87,"Rabbiin dhugaan gabbaramaan isa malee hin jiru. Dhugumatti, Guyyaa Qiyaamaa keessa walitti isin qaba; isa keessa mamiin hin jiru. Eenyutu Rabbiin caalaa haasa’a dhugaa dubbata?",""
581,4,88,"Sila maaltu isiniif jiraannaan dhimma munaafiqootaa keessatti garee lamatti qoodamtan?odoo Rabbiin sababaa waan isaan hojjataniitiin duuba isaan deebisee jiruu, Sila isin nama Rabbiin jallise qajeelchuu barbaadduu? nama Rabbiin jallise karaa (ittiin qajeelu) isaaf hin argitu.",""
582,4,89,"Odoo isin akkuma isaan kafaran kafartanii isaan waliin wal qixa taatanii jaalatu. Hanga karaa Rabbii keessatti godaananitti isaan irraa jaalallee hin qabatinaa. Yoo isaan gara galan, isaan qabaatii bakka argitanitti isaan ajjeesaa.Isaan irraas jaalalleefi gargaaraa hin godhatinaa.",""
583,4,90,"Warra hidhata qaban malee orma jidduu keessaniifi gidduu isaaniitti walii galteen (nagaa) jiru wajjin. yookiin kanneen qomni isaanii isiniin loluu irraa dhiphattee, orma isaaniitiinis lolurraa (dhiphattee) isinitti dhufan malee. Rabbiin odoo fedhee isaan isin irratti ol taasisee isiniin lolu turan. Yoo isaan isin irraa fagaatanii isin hin loliniifi nagaa isiniif kennan Rabbiin (akka loltan) isaan irratti karaa isiniif hin goone.",""
