"Translation Info:
#---------------------------
1131,7,177,"Лош су пример људи који не признају Наше речи и доказе, они неправду чине сами себи.",""
1132,7,178,"Кога Аллах упути на Прави пут - биће на Правом путу, а кога на странпутицу скрене - па такви су прави губитници.",""
1133,7,179,"Ми смо за Пакао многе духове и људе створили; они срца имају - а њима не схватају, они очи имају - а њима не виде, они уши имају - а њима не чују; они су као стока, чак и гори - они су заиста немарни.",""
1134,7,180,"Аллах има најлепша имена и ви Га зовите тим именима, а клоните се оних који искрећу Његова имена; како буду радили, онако ће да буду кажњени!",""
1135,7,181,"А међу онима које стварамо има људи који друге упућују истини и који према њој праведно суде.",""
1136,7,182,"А оне који Наше речи и доказе поричу Ми ћемо мало - помало, а да они неће ни да знају, у пропаст да водимо.",""
1137,7,183,"И даваћу им времена; замка је Моја, заиста чврста.",""
1138,7,184,"Па зашто они не размисле да Посланик који им је послат није луд; он је само јасни упозоритељ.",""
1139,7,185,"И зашто они не размисле о царству небеса и Земље и о свему ономе што је Он створио, и да им се, можда, крај примакао? Па у који ће говор, ако не у Кур'ан, да верују?",""
1140,7,186,"Кога Аллах на странпутицу скрене, нико не може да га упути на Прави пут! Он ће да их остави да у осионости својој лутају.",""
1141,7,187,"Питају те о Смаку света, када ће да се догоди. Реци: „То зна једино мој Господар, Он ће у одређено време да га открије, а тежак ће да буде небесима и Земљи, сасвим неочекивано ће да вам дође.“ Питају те као да ти о њему нешто знаш. Реци: „То зна само Аллах, али већина људи не зна.“",""
1142,7,188,"Реци: „Ја не могу да прибавим ни самом себи неку корист, ни да отклоним од себе какву штету; бива онако како хоће Аллах. А када бих знао оно што је недокучиво чулима, стекао бих многа добра, а зло би било далеко од мене; ја само доносим опомене и радосне вести људима који верују.“",""
1143,7,189,"Он је Тај Који вас је од једног човека створио - а од њега је жену његову створио да се уз њу смири. И када је он са њом прилегао, она је занела лако бреме и носила га; а кад јој је оно отежало, њих двоје су замолили Аллаха, свога Господара: „Ако нам подариш здравог потомка, бићемо, заиста, међу оним захвалним!“",""
1144,7,190,"И кад им је Он даровао здравог потомка, њих двоје су изједначили друге са Њим у ономе што им Он даје, а Аллах је врло високо изнад оних које Њему у обожавању придружују!",""
1145,7,191,"Зар да Њему придружују божанства, она која не могу да створе ништа, и која су сама створена,",""
1146,7,192,"и који не могу да им помогну нити могу себи да помогну?",""
1147,7,193,"А ако их замолите да вас на Прави пут упуте, неће вам се одазвати; исто вам је позивали их или ћутали.",""
1148,7,194,"Они којима се ви, поред Аллаха, молите, заиста су слуге, као и ви. Па, ви их молите, и нека вам се одазову ако истину говорите!",""
1149,7,195,"Имају ли они ноге да на њима ходају, или руке да њима прихватају, имају ли очи да њима гледају, или уши да њима чују? Реци: „Зовите своја божанства, па смислите против мене какво хоћете лукавство, и не одуговлачите.“",""
1150,7,196,"Мој је, заиста, заштитник Аллах Који Књигу објављује и Он се брине о доброчинитељима.",""
1151,7,197,"А они којима се ви, поред Њега, молите, не могу ни вама, а ни себи да помогну.",""
1152,7,198,"А кад их замолите да вас упуте на прави пут, они не чују; видиш их као да те гледају, али они не виде.",""
1153,7,199,"Ти оно лепо што чине прихвати! И тражи да се чине добра дела, а незналица се клони!",""
1154,7,200,"А ако ђаво покуша да те наведе на зло, ти потражи уточиште код Аллаха, Он, уистину, све чује и све зна.",""
1155,7,201,"Заиста, они који се боје Аллаха, чим их додирне ђаволска саблазан, сете се, и постану разборити,",""
1156,7,202,"док ђавољеве поданике ђаволи подржавају у заблуди и никако не престају.",""
1157,7,203,"Кад им не донесеш никакав знак, они говоре: „Зашто га сам не измислиш!“ Реци: „Ја следим само оно што ми мој Господар објављује.“ Ово су јасни докази од вашег Господара и упута и милост за људе који верују.",""
1158,7,204,"А кад се учи Кур'ан, ви га слушајте и ћутите - да би вам милост била указана.",""
1159,7,205,"И спомињи свога Господара у себи, понизно и са страхопоштовањем и не подижући јако глас - ујутро и навече, и не буди међу немарнима.",""
1160,7,206,"Они који су код твога Господара заиста не зазиру да Га обожавају; само Њега хвале и само се Њему клањају.",""
1161,8,1,"Питају те о плену. Реци: „Плен припада Аллаху и Посланику.“ Зато се бојте Аллаха и изгладите међусобне размирице, и покоравајте се Аллаху и Његовом Посланику, ако сте прави верници.",""
1162,8,2,"Прави су верници само они чија се срца страхом испуне кад се Аллах спомене, а кад им се речи Његове казују, веровање им повећају и ослањају се само на свога Господара.",""
1163,8,3,"Они који обављају молитву и удељују део од онога што им Ми дајемо.",""
1164,8,4,"Они су, заиста, прави верници - њих код њиховог Господара чекају почасти, и опрост, и дивна опскрба.",""
1165,8,5,"Тако је било и онда када те је Господар твој са правом извео из твога дома, а то једној групи верника није никако било по вољи.",""
1166,8,6,"Расправљали су са тобом о борби, након што је било очигледно да ће да победе, као да наочиглед своју смрт гоне.",""
1167,8,7,"И кад вам је Аллах обећао да ће да буде ваша једна од две скупине, а ви сте више волели да то буде она која није била наоружана. Аллах је хтео Својим речима да утврди Истину и да порази невернике до последњег.",""
1168,8,8,"Да Истину утврди и неистину уништи, макар то злочинцима не било по вољи.",""
1169,8,9,"И када сте од свога Господара затражили спас, Он вам се одазвао: „Послаћу вам у помоћ хиљаду анђела који ће једни за другим да долазе.“",""
1170,8,10,"Аллах је то учинио да би вас обрадовао и да би се тиме ваша срца умирила; а победа је само од Аллаха, јер Аллах је заиста силан и мудар.",""
1171,8,11,"Кад је Он учинио да вас сан, као спокојство од Њега, обузме и са неба вам кишу спустио да би вас њоме очистио, и да би од вас отклонио ђавољево узнемиравање, и да би учинио ваша срца јаким и да би њоме учврстио стопала.",""
1172,8,12,"Кад је Господ твој надахнуо анђеле: „Ја сам са вама, па учврстите оне који верују! У срца неверника Ја ћу да улијем страх, па их ви по потиљцима ударите, и ударите их по свим деловима тела.“",""
1173,8,13,"То је зато што су се супротстављали Аллаху и Његовом Посланику; а онога ко се супротставља Аллаху и Његовом Посланику, Аллах ће, заиста, да казни страшно.",""
1174,8,14,"Казна вам је то, па је искусите, а невернике чека патња у Ватри.",""
1175,8,15,"О ви који верујете, када се сукобите са неверницима, а њих је много, леђа им не окрећите.",""
1176,8,16,"Онај ко им тада окрене леђа, осим онај који се повуче са намером да се поновно бори или приступи другој чети, вратиће се натоварен Божјом срџбом; Пакао ће да буде његово пребивалиште, а ужасно је то крајње одредиште.",""
1177,8,17,"Њих нисте ви убијали, него Аллах; и ниси ти гађао, кад си гађао, него је Аллах гађао, да би вернике лепом кушњом искушао - Аллах, заиста, све чује и све зна.",""
1178,8,18,"Тако је то било, а заиста Аллах ослабљује сплетке неверника.",""
1179,8,19,"Ако сте се неверници молили да победите, па дошла вам је, ето, 'победа'! А да се оканите неверовања, било би вам боље! И ако се поново вратите, Ми ћемо поново да се вратимо, и нимало неће да вам користи ваш табор, ма колико био бројан, јер Аллах је, заиста, уз вернике.",""
1180,8,20,"О ви који верујете, покоравајте се Аллаху и Његовом Посланику, и не окрећите се од њега, а чујете га,",""
1181,8,21,"и не будите као они који су рекли: „Чули смо!“- А не слушају.",""
1182,8,22,"Заиста, најгора бића код Аллаха су они који су глуви и неми на истину, који не разумеју.",""
1183,8,23,"Да Аллах зна да од њих може да буде икаквог добра, учинио би да чују, а да је учинио и да чују, они би се, опет, окрећући се од тога удаљили.",""
1184,8,24,"О ви који верујете, одазовите се Аллаху и Посланику кад од вас затражи да чините оно што вас оживљава; и нека знате да Аллах делује између човека и његовог срца, и да ћете сви да будете сакупљени пред Њим.",""
1185,8,25,"И чувајте се искушења која неће да погоде само оне међу вама који су чинили неправду, и знајте да Аллах страшно кажњава.",""
1186,8,26,"И сетите се кад вас је било мало, кад сте на Земљи били потлачени - бојали сте се да вас људи не похватају, па вам је Он дао склониште и Својом помоћу вас ојачао и благодатима вас опскрбио да бисте били захвални.",""
1187,8,27,"О ви који верујете, не изневеравајте Аллаха и Посланика и не проневеравајте оно што вам је дато на чување, а свесни сте да то радите.",""
1188,8,28,"И нека знате да су ваша богатства и ваша деца само искушење, и да је само код Аллаха велика награда.",""
1189,8,29,"О ви који верујете, ако се будете бојали Аллаха, Он ће способност да вам дарује да раздвајате истину од неистине и преко ваших ружних поступака ће да пређе и опростиће вам. А Аллахова је доброта неизмерна.",""
1190,8,30,"И кад су ти неверници правили замке да би те бацили у тамницу или да би те убили, или да би те прогнали; они су замке спремали па је и Аллах њима спремао замке, а Аллах спрема најбоље замке.",""
1191,8,31,"Када им се уче Наше речи, говоре: „Већ смо чули! Да хоћемо, и ми бисмо рекли тако нешто; то су само измишљотине древних народа.“",""
1192,8,32,"А кад су они рекли: „Аллаху, ако је ово збиља Твоја истина, Ти пусти на нас камење са неба као кишу или нам пошаљи болну патњу!“",""
1193,8,33,"Аллах их и није казнио док си ти био међу њима; и Аллах неће да их казни све док они моле за опрост.",""
1194,8,34,"А заслужују да их Аллах казни када бране другима приступ Часном храму, а они нису његови чувари. Чувари његови треба да буду само они који се боје Аллаха, али већина њих не зна.",""
1195,8,35,"Њихова молитва поред Ка'бе своди се само на звиждање и пљескање рукама; зато искусите патњу јер не верујете.",""
1196,8,36,"Заиста они који не верују троше своју имовину да би одвраћали од Аллаховог пута. Они ће тако да је троше, затим ће због тога да се кају и на крају ће да буду побеђени. А они који не буду веровали - у Пакао ће да буду скупљени,",""
1197,8,37,"да би Аллах одвојио добре од неваљалих и да би неваљале једне на друге наслагао, а онда их све у гомилу збио и у Пакао бацио. Они су заиста губитници.",""
1198,8,38,"Реци онима који не верују: ако се окане неверовања, биће им опроштено оно што је било пре; а ако се не окане - па зна се шта је било са древним народима.",""
1199,8,39,"И борите се против њих док смутња не ишчезне и док само Божја вера не остане. Ако се они окане, па заиста Аллах добро види шта они раде.",""
1200,8,40,"А ако се окрену, знајте да је Аллах ваш заштитник, а диван је Он Заштитник и диван Помагач!",""
1201,8,41,"И знајте да од свега што заплените у борби једна петина припада Аллаху и Посланику, и његовој родбини, и сирочади, и сиромасима, и путницима - намерницима, ако верујете у Аллаха и у оно што смо објавили Нашем Посланику на Дан раздвајања Истине од неистине, на дан кад су се сукобиле две војске - а Аллах над свим има моћ -",""
1202,8,42,"када сте ви били у ближој страни долине, они у даљој страни долине, а каравана је била испод вас. И да сте се договарали о времену борбе, не бисте се договорили, али се она догодила да би Аллах дао да се испуни оно што је морало да се догоди, да неверник остане неверник после очигледног доказа, и да верник остане верник после очигледног доказа - а Аллах је, заиста, Свечујући и Свезнајући.",""
1203,8,43,"Кад ти је Аллах у сну показао да је њих мало; а да ти је показао да их је много, ви бисте духом клонули и о борби се расправљали, али је Аллах указао спас. Он, заиста, добро зна шта скривају свачије груди.",""
1204,8,44,"А кад сте се сукобили, у вашим очима Он их је приказао у малом броју, а вас у њиховим очима такође у малом броју, да би Аллах дао да се испуни оно што је морало да се догоди - а Аллаху се све враћа.",""
1205,8,45,"О ви који верујете, кад се са неком четом сукобите, будите храбри и непрестано славите Аллаха, да бисте успели,",""
1206,8,46,"и покоравајте се Аллаху и Његовом Посланику, и не препирите се да не бисте клонули и остали без борбеног духа; и будите стрпљиви, а Аллах је, заиста, уз стрпљиве.",""
1207,8,47,"И не будите као они који су, да се покажу свету, надмено из свога града изашли да би одвраћали од Аллаховог пута, а Аллах обухвата оно што раде.",""
1208,8,48,"И када им је ђаво њихове поступке представио лепим и рекао: „Нико данас не може да вас победи, и ја сам, уистину, ваш заштитник!“ - Онда се он, кад су се сукобила два противничка табора, уназад повукао, и рекао: „Ја, заиста, немам ништа са вама, ја видим оно што ви не видите, и ја се бојим Аллаха, а Аллах страшно кажњава.“",""
1209,8,49,"И сети се када су лицемери и они чија су срца болесна говорили: „Ове је обманула њихова вера!“ А онај ко се поузда у Аллаха – па Аллах је, заиста, силан и мудар.",""
1210,8,50,"А да си само видео кад су анђели узимали душе неверницима и по њиховим лицима их и страга ударали: „Искусите патњу у Огњу!“",""
1211,8,51,"То је оно што сте сами себи припремили, а Аллах, заиста, не чини неправду Својим створењима!",""
1212,8,52,"Тако је било и са фараоновим људима и онима пре њих - у Аллахове доказе нису веровали, па их је Аллах казнио због њихових греха. Аллах је, уистину, моћан и страшно кажњава.",""
1213,8,53,"То је зато што Аллах неће да лиши благостања народ коме је благостање подарио - све док се он сам не промени - а Аллах све чује и све зна.",""
1214,8,54,"Тако је било са фараоновим људима и онима пре њих: знакове свога Господара нису признавали, па смо их Ми, због њихових греха, уништили, а фараонове људе смо потопили – сви су они били неверници.",""
1215,8,55,"Најгора бића код Аллаха су, заиста, они који поричу; они не верују,",""
1216,8,56,"они са којима ти склапаш уговоре, па они сваки пут, не бојећи се Аллаха, крше свој уговор.",""
1217,8,57,"Ако се у борби сукобиш са њима, казни их тако да се због њих разбеже они који су иза њих, како би узели поуку.",""
1218,8,58,"И чим приметиш издајство код неког народа, ти њима уговор откажи – јер Аллах, уистину, не воли издајице.",""
1219,8,59,"И нека никако не мисле они који не верују да ће да се спасе; они, заиста, неће моћи да умакну.",""
1220,8,60,"И против њих припремите колико год можете снаге и коња за бој, да бисте тиме заплашили Аллахове и ваше непријатеље, и друге осим њих - ви их не познајете, Аллах их зна. Све што на Аллаховом путу потрошите биће вам надокнађено, и неће да вам буде учињена неправда.",""
1221,8,61,"Ако они буду склони миру, буди и ти склон и поуздај се у Аллаха, а Он је, уистину, Свечујући и Свезнајући.",""
1222,8,62,"А ако буду хтели да те преваре - па теби је, заиста, довољан Аллах; Он те подржава Својом помоћу и верницима,",""
1223,8,63,"и Он је сјединио њихова срца. Да си ти потрошио све оно што на Земљи постоји, ти не би сјединио њихова срца, али их је Аллах сјединио. Он је заиста силан и мудар.",""
1224,8,64,"О Веровесниче, Аллах је довољан теби и верницима који те следе.",""
1225,8,65,"О Веровесниче, бодри вернике на борбу! Ако вас буде двадесет издржљивих, победићете две стотине; а ако вас буде стотину - победићете хиљаду оних који не верују, зато што су они људи који не схватају.",""
1226,8,66,"Сада вам Аллах даје олакшицу и зна да међу вама има слабости. Ако вас буде стотину издржљивих - победићете две стотине, а ако вас буде хиљаду - победићете, Аллаховом дозволом, две хиљаде. А Аллах је уз стрпљиве.",""
1227,8,67,"Ниједном веровеснику није било допуштено да држи заробљенике док не оствари победу на Земљи; ви желите пролазна добра овога света, а Аллах жели онај свет. Заиста је Аллах силан и мудар.",""
1228,8,68,"Да није раније Аллахове одредбе, снашла би вас патња велика због онога што сте узели.",""
1229,8,69,"Сада трошите оно што сте запленили као допуштено и лепо, и бојте се Аллаха; Аллах, заиста, опрашта грехе и милостив је.",""
1230,8,70,"О Веровесниче, реци онима који су као заробљеници пали у ваше руке: „Ако Аллах зна да у вашим срцима има било шта добро, даће вам боље од онога што вам је узето и опростиће вам, а Аллах опрашта грехе и милостив је.“",""
1231,8,71,"А ако желе да те преваре, па они су и пре настојали Аллаха да варају и зато ти је Он омогућио да их победиш; а Аллах све зна и мудар је.",""
1232,8,72,"Заиста они који верују и исељавају се, и у борби на Аллаховом путу залажу своја богатства и своје животе, и они који пружају уточиште и помажу, они су једни другима заштитници. А онима који верују, а који се нису иселили, ви не можете, све док се не иселе, да будете заштитници. А ако вас замоле да им помогнете у вери, дужни сте да им притекнете у помоћ, осим против народа са којим о ненападању имате склопљен уговор. А Аллах добро види оно што радите.",""
1233,8,73,"Неверници су једни другима заштитници. Ако не поступите тако, настаће смутња на Земљи и велики неред.",""
1234,8,74,"Они који верују и иселе се, и боре се на Аллаховом путу, и они који пружају склониште и помажу - они су збиља прави верници - њих чека опрост и дивна опскрба.",""
1235,8,75,"А они који касније верници постану, па се иселе и у борби заједно са вама учествују - они су ваши. А рођаци су, према Аллаховој Књизи једни другима пречи. Аллах, заиста, све добро зна.",""
1236,9,1,"Ово је обзнана о престанку заштите, од Аллаха и Његовог Посланика, оним незнанобошцима са којима сте закључили уговоре.",""
1237,9,2,"“Путујте по свету још четири месеца, али знајте да Аллаху нећете умаћи и да ће Аллах невернике осрамотити.""",""
1238,9,3,"Ово је и проглас од Аллаха и Његовог Посланика људима на највећи дан ходочашћа, да Аллах и Његов Посланик немају ништа са незнанобошцима, па ако се покајете - то је за вас боље, а ако се окренете знајте да Аллаху нећете да умакнете. А неверницима наговести болну патњу.",""
1239,9,4,"Изузетак су незнанобошци са којима имате закључене уговоре које они нису ни у чему повредили, нити су помагали икога против вас, испоштујте уговоре са њима до договореног рока; Аллах заиста воли богобојазне.",""
1240,9,5,"Када прођу свети месеци, онда убијајте незнанобошце где год их нађете, заробљавајте их, опседајте и дочекујте на сваком пролазу. Па ако се покају и буду обављали молитву и давали милостињу, оставите их на миру, а Аллах, заиста, опрашта грехе и милостив је.",""
1241,9,6,"Ако те неки незнанобожац замоли за заштиту, ти га заштити да би саслушао Аллахове речи, а потом га отпреми на сигурно место за њега. То је зато што су они народ који не зна.",""
1242,9,7,"Како незнанобошци могу да имају уговор са Аллахом и Његовим Послаником?! Могу да имају само они са којима сте уговор код Часног храма закључили; све док се они буду придржавали уговора, придржавајте се и ви, а Аллах, заиста, воли побожне.",""
1243,9,8,"Како, када они, ако би вас победили, не би, кад сте ви у питању, поштовали ни сродство ни споразум? Они вам се умиљавају говором својих уста, али им се срца противе; већина њих су зликовци.",""
1244,9,9,"Они Аллахове речи замењују за оно што мало вреди, па одвраћају од Његовог Пута, заиста је ружно како поступају.",""
1245,9,10,"Ни сродство ни споразум, када је верник у питању, не поштују, и све границе зла прекорачују.",""
1246,9,11,"Али ако се они буду покајали и обављали молитву и давали милостињу, браћа су вам по вери - а Ми речи и знакове објашњавамо људима који знају.",""
1247,9,12,"А ако прекрше заклетве након што са њима склопите уговоре, и ако буду вређали вашу веру, онда се борите против коловођа неверства - за њих, заиста, не постоје заклетве - како би се оканили.",""
1248,9,13,"Зар нећете да се борите против људи који су прекршили своје заклетве, и настојали су да протерају Посланика и први су вас напали? Зар их се бојите? Прече је да се бојите Аллаха ако сте верници.",""
1249,9,14,"Борите се против њих, Аллах ће вашим рукама да их мучи и понизи, а вас ће да помогне против њих и залечиће груди верника,",""
1250,9,15,"и одстраниће срџбу из њихових срца. А Аллах ће да прими покајање од онога од кога Он хоће; Аллах све чује и мудар је.",""
1251,9,16,"Зар мислите да ћете да будете остављени, а да Аллах не укаже на оне међу вама који се боре и који уместо Аллаха и Његовог Посланика и верника нису узели никога за присног пријатеља?! А Аллах у потпуности зна оно што радите.",""
1252,9,17,"Незнанобошци нису достојни да одржавају Аллахове куће, кад сами признају да су неверници. Њихова дела су поништена и вечно ће да остану у Ватри.",""
1253,9,18,"Аллахове куће одржавају они који у Аллаха и у Будући свет верују и који обављају молитву и дају обавезну милостињу и који се не боје никога осим Аллаха, они су на Правом путу.",""
1254,9,19,"Зар сматрате да је напајање ходочасника водом и одржавање Часног храма попут вредности оног који верује у Аллаха и у Будући свет и који се бори на Аллаховом путу? Нису они једнаки пред Аллахом, а Аллах неће да упути неправеднике.",""
1255,9,20,"Они који верују, и који се исељавају, и који се боре на Аллаховом путу, залажући своја богатства и своје животе на већем су степену код Аллаха; они су заиста успели.",""
1256,9,21,"Господар њихов им шаље радосни наговештај о Његовој милости и задовољству, и о рајским баштама у којима ће непрекидно да уживају.",""
1257,9,22,"У њима ће вечно да бораве. Уистину, код Аллаха је велика награда.",""
1258,9,23,"О ви који верујете, не узимајте за присне пријатеље ни своје очеве ни своју браћу, ако више воле неверовање од веровања. А ко год од вас буде одржавао са њима присно пријатељство, па такви су прави неправедници.",""
1259,9,24,"Реци: „Ако су вам ваши очеви, и ваши синови, и ваша браћа, и ваше жене, и ваш род, и ваша имања која сте стекли, и трговачка роба за коју страхујете да неће да се прода, и ваше куће у којима се пријатно осећате - дражи од Аллаха и Посланика, и од борбе на Његовом путу, онда причекајте док Аллах Своју одлуку не донесе. А Аллах неће да упути грешнике.“",""
1260,9,25,"Аллах вас је помагао на многим бојиштима, а и онога дана на Хунејну кад вас је занело ваше мноштво, али вам оно није било ни од какве користи, него вам је Земља, колико год да је била пространа, постала тесна, па сте се дали у бег.",""
1261,9,26,"Затим је Аллах на Свог Посланика и на вернике спустио Свој смирај, и послао је војске анђела које ви нисте видели, и оне који нису веровали ставио је на муке; то је била казна за невернике.",""
1262,9,27,"Аллах је после тога оном коме је хтео опростио. А Аллах прашта и самилостан је.",""
1263,9,28,"О ви који верујете, незнанобошци су сама поган и нека се, након ове године, више не приближују Часном храму Каби. А ако се бојите оскудице па Аллах ће да вас, ако хоће, учини богатим из Свога обиља. Аллах, заиста, све зна и мудар је.",""
1264,9,29,"Борите се против оних којима је дата Књига, а који не верују ни у Аллаха ни у онај свет, они не сматрају забрањеним оно што Аллах и Његов Посланик забрањују и не исповедају истинску веру - све док не дају главарину послушно и при том буду понизни.",""
1265,9,30,"Јевреји говоре: „Узејр је Аллахов син“, а хришћани кажу: „Месија је Аллахов син.“ То су њихове речи, из њихових уста, опонашају речи претходних неверника - убио их Аллах! Куда се одмећу?",""
1266,9,31,"Они, поред Аллаха, боговима сматрају своје свештенике, и своје монахе и Месију, Маријиног сина. А наређено им је да обожавају само јединог Аллаха – нема истинског бога осим Њега. Узвишен је Он у односу на оне које Њему придружују у обожавању.",""
1267,9,32,"Они желе да својим измишљотинама утрну Аллахово светло, а Аллах ће, свакако, да употпуни Своје светло, макар то неверници мрзели.",""
1268,9,33,"Он је послао Свог Посланика са упутом и правом вером, да би је уздигао изнад свих вера, макар то мрзели незнанобошци.",""
1269,9,34,"О ви који верујете, многи свештеници и монаси, заиста, једу туђу имовину на недозвољен начин и одвраћају од Аллаховог пута. Онима који злато и сребро гомилају и не троше га на Аллаховом путу - наговести болну патњу.",""
1270,9,35,"На дан кад се оно у ватри Пакла буде усијало па њиме њихова чела и њихове слабине и њихова леђа буду жигосана: „Ово је оно што сте за себе згртали, искусите зато казну за оно што сте гомилали.“",""
1271,9,36,"Број месеци код Аллаха, заиста, је дванаест, према Аллаховој Књизи, од дана када је небеса и Земљу створио, од којих су света четири. То је права вера. У њима не чините себи неправду! А борите се сви против незнанобожаца као што се сви они боре против вас, и знајте да је Аллах уз богобојазне.",""
1272,9,37,"Премештање светих месеци само је додатно неверовање, чиме они који не верују бивају доведени у заблуду; једне године га проглашавају обичним, а друге године га сматрају светим, да би испунили број месеци које је Аллах учинио светим, па држе обичним оне које је Аллах учинио светим, њихови ружни поступци представљени су им као лепи. А Аллах неће да упути људе невернике.",""
1273,9,38,"О ви који верујете, зашто су неки од вас оклевали кад вам је било речено: „Крените у борбу на Аллаховом путу!“ Као да сте за земљу приковани? Зар вам је дражи живот на овом свету од оног света? А уживање на овом свету према оном свету је незнатно.",""
1274,9,39,"Ако не будете ишли у бој, Он ће да вас стави на несносне муке и другим ће народом да вас замени, а ви нећете нимало да Му наудите. А Аллах има моћ над свим.",""
1275,9,40,"Ако га ви не помогнете, па помогао га је Аллах онда кад су га они који не верују присилили да оде, кад је са њим био само његов друг, кад су њих двојица били у пећини, и кад је он казао свом другу: „Не брини, Аллах је са нама!“ Па је Аллах спустио Свој смирај на њега и помагао га војском коју ви нисте видели и учинио је да реч неверника буде доња, а Аллахова реч - она је горња. Аллах је силан и мудар.",""
1276,9,41,"Крећите у бој, били слаби или снажни, и борите се на Аллаховом путу залажући своја богатства и своје животе! То вам је, да знате, боље!",""
1277,9,42,"Да се радило о плену надохват руке и не толико далеком походу, лицемери би те сигурно следили, али им је пут изгледао далек. И они ће се Аллахом заклињати: „Да смо могли, заиста бисмо са вама пошли.“ Они упропаштавају сами себе, а Аллах, заиста, зна да су они лажљивци.",""
1278,9,43,"Нека ти Аллах опрости што си дозволио да изостану! Иначе би ти се открили они који говоре истину, а знао би и оне који лажу.",""
