"Translation Info:
#---------------------------
945,6,156,"Aron kamo dili maka-ingon; ""Nga ang Kasulatan gipakanaog lamang ngadto sa duha ka katawhan nga una kanamo (ang mga Hudeyo ug mga Kristohanon) ug kami wala mahibalo sa ilang mga pagtulun-an.”",""
946,6,157,"O basin kamo maga-ingon; ""Kon lamang ang Libro gipadayag nganhi kanamo, kami pang labaw ka giniyahan kay kanila (mga Hudeyo ug Kristohanon).”."" Ania karon miabot alang kaninyo ang dayag nga pamatood gikan sa inyong Ginoo, Giya ug usa ka kaluoy. Kinsa pa ba kaha ang labaw nga nagbuhat ug kasaypanan gawas kaniya nga nagsalikway sa Ayat (mga timaan, mga pinadayag) sa Allah ug mitalikod niini? Among pagasilotan sila nga mitalikod sa Among mga bersikulo usa ka hilabihan kasakit nga silot sa ilang pagtalikod niini.",""
947,6,158,"Sila ba naghulat sa bisan unsa pa, gawas nga ang mga anghel (nga nagakuha sa ilang kalag) muadto kanila, o ang imong Ginoo muanhi (sa Adlaw sa Paghukom), o ang pipila sa mga Timaan sa inyong Ginoo muabot. Sa Adlaw nga ang uban sa mga Timaan sa imong Ginoo muabot, kini dili makahatag ug kapahimuslan sa bisan usa ka kalag nga wala mituo niadtong una, o kaayohan gikan iyang nga pagtuo. Isulti: “Hulat kamo, kami usab naghulat.”",""
948,6,159,"Sa pagkatinuod, ikaw ˹O Propeta˺ walay tulubagon sa bisan unsa alang niadtong nabahin sa ilang pagtuo ngadto sa daghang mga sekta. Ang ilang paghukom naa ra sa Allah. Ug Iyang ipahibalo kanila ang ilang gibuhat kaniadto.",""
949,6,160,"Si kinsa man ang mubuhat ug usa ka maayong buhat magbaton ug napulo ka pilo nga (ganti), ug si kinsa man ang mubuhat ug usa ka dautang buhat makabaton lang ug usa ka (silot nga) tugbang niini, ug sila dili pagabuhatan og walay kaangayan.",""
950,6,161,"Isulti: (O Muhammad): “Alang kanako, 'Allah' ang akong Ginoo naggiya kanako sa matul-id nga dalan, usa ka hingpit nga dalan, ang pagtoo ni Abraham, ug siya bisan kanus-a dili usa sa mga politeista.”",""
951,6,162,"Isulti: “Ang akong pag ampo, ang akong halad, ang akong pagkinabuhi, ug ang akong kamatayon alang lang sa Allah, ang Ginoo sa tanang mga linalang.”",""
952,6,163,"Siya walay kauban. Kini ang gikasugo, ug ako ang una nga nagsubmitar (ngadto Kang Allah lamang).",""
953,6,164,"Isulti kanila (Oh Muhammad): ""Ako ba mangita ug usa ka Ginoo nga lain pa ni Allah, samtang Siya ang Ginoo sa tanang butang? Walay bisan usa ka kalag nga makabaton ug unsa man (nga sala) gawas nga kini siya lang (ang adunay tulobagon),. ug walay bisan kinsa ang magadala ug palas anon sa uban (walay angay manubag sa sala sa usa ka tawo gawas lang kaniya). Ug sa ulahi, sa Allah inyong Ginoo kamong tanan magabalik, Aron ipahibalo Niya kaninyo ang inyong panag-sumpaki.",""
954,6,165,"Siya mao ang Usa nga nagbutang kaninyo ingon nga mga manununod sa yuta ug nagpataas sa pipila kaninyo sa ranggo ibabaw sa uban, aron Siya makasulay kaninyo sa unsay Iyang gihatag kaninyo. Sa pagkatinuod ang imong Ginoo (Allāh) tulin sa silot, apan Siya sa pagkatinuod Mapinasayloon sa Tanan, Labing Maluluy-on.",""
955,7,1,"Alif, Lam, Mim, Sad[1].","[1] Ang Qur'an gilangkuban sa mga letra gikan sa Arabikong mga Alpabeto. Ang mga Arabo niadtong panahona sa diha nga ginapakanaog ang Pinadayag dili hitupngan sa ilang Hingpit nga Kahibalo sa Arabikong pinulongan apan sa dihang nga sila gihagit wala gayud sila makahimo sa pagdala ug kapitulo nga susama sa Qur'an. Bisan pa niini nga kamatuoran, si Allāh ang Labing Nahibalo sa dugang kahulogan niining maong mga letra."
956,7,2,"(Kini usa ka) Libro (Qur’an) nga gipadayag kanimo (O Muhammad gikan sa Allah), busa ayaw pasagdi nga ang imong dughan maghugot mahitungod niini, aron ikaw makahatag ug pasidaan (sa mga manlilimod) ug kini usa ka pahinumdom sa mga magtotoo.",""
957,7,3,"Sunda ninyo kung unsay gipadayag kaninyo gikan sa (Allah) nga inyong Ginoo, ug ayaw kamog sunod sa bisan unsa nga mini nga mga dios ug mga ginoo imbes nga Kaniya. Diyutay lang ang inyong pagtagad.",""
958,7,4,"Pila ka mga kanasuran ang Among giguba (tungod sa ilang mga sala). Busa ang Among silot miabot kanila ug kalit sa kagabion (samtang sila natulog) o sa dihang namahuway sila sa udto.",""
959,7,5,"Busa ang ilang hilak, sa diha nga ang Among silot miabot ngadto kanila, walay bisan unsa gawas nga sila miingon: “Sa pagkatinuod kami mga tigbuhat ug kadautan.",""
960,7,6,"Matood Among pangutan-on ang (mga tawo) nga Among gipadalhan ug Sinugo (kun unsa ang nahimong tubag nila sa mga Sinugo) ug matood Among pangutan-on ang mga Sinugo (kun unsa ang nahimong tubag ngadto kanila gikan sa mga tawo.",""
961,7,7,"Ug Kami matood magsaysay kanila (sa ilang tibuok nga istorya) nga adunay kahibalo, tungod kay Kami diha kanunay (wala kawala bisan unsa).",""
962,7,8,"(Ang binuhatan sa matag usa) niadtong adlawa pagatimbangon (ug susihon) uban ang matuod nga pagpanimbang. Busa sila nga ang timbang (sa maayong buhat) bug-at, kini mao ang magmalampuson ug mauswagon (sa pagsulod sa Paraiso).",""
963,7,9,"Apan alang kanila nga ang timbang gaan, sila ang pildi sa ilang kaugalingon (pinaagi sa pagsulod sa Imperno), tungod kay ilang gilimod ug gisalikway ang Among mga bersikulo ug timaan.",""
964,7,10,"Sa kasigurohan, Kami maoy nag-pahiluna nagtukod kaninyo sa kayutaan ug naghimo diha niini sa inyong ikapanginabuhi. Gamay ra ang imong pasalamat (ngadto Kang Allah).",""
965,7,11,"Sa sigurohan Among gilalang kaninyo (ang inyong amahan nga si Adan), unya giporma kaninyo, ug pagkahuman Among gisulti sa mga anghel, “Hapa kamo kang Adan”, ug sila mihapa, gawas kang Iblis (Satanas): dili siya kauban sa niadtong miyukbo.",""
966,7,12,"(Ang Allāh) miingon: “Unsa man ang hinungdan nga wala ka mutuman kanako mao nga wala ka muhapa, sa diha nga ikaw Akong gisugo?” Si Iblis (Satan) miingon: “Ako labaw nga maayo kay kaniya (Adan), ako gilalang Nimo gikan sa kalayo, ug siya (Adan) Imong gilalang gikan sa pilit nga lapok.”",""
967,7,13,"(Ang Allah) miingon: “Kanaug (O Iblis) gikan dinhi (sa Paraiso), dili angay kanimo nga ikaw mahimong mapasigarbuhon dinhi; Pahawa gikan dinhi , tungod kay ikaw kamatuoran nga kauban sa mga gipakaulawan.”",""
968,7,14,"(Si Iblis) miingon: “Hatagi ako ug lugway hangtod sa Adlaw nga sila pagabanhawon.”",""
969,7,15,"(Ang Allah) miingon: “Ikaw among hatagan ug lugway hangtod sa gitakda nga Adlaw.”",""
970,7,16,"(si lblis) miingon: ""Tungod kay ako Imong gipasalaag, ako mulingkod nga maghulat alang kanila (mga tawo ngadto) sa lmong Matul-id nga Dalan.",""
971,7,17,"Ug unya ako muadto sa atubangan ug sa ilang likod, sa ilang tuong bahin ug sa ilang walang bahin (aron sila babagan sa Imong Dalan), ug Ikaw dili maka-kaplag sa kadaghanan kanila nga mapasalamaton.""",""
972,7,18,"(Ang Allah) miingon (kang Iblis): “Pahawa gikan dinhi (sa Paraiso) nga nagpakaulaw ug sinalikway, ug ang bisan kinsa kanila (katawhan) nga magasunod kanimo, nan kasigurohan nga Akong pun-on ang Imperno ninyong tanan.”",""
973,7,19,"Ug, O Adan, pumuyo ka ug imong asawa sa Paraiso, ug kaon kamo dinhi sa unsay ang inyong parehong magustohan, apan ayaw pagduol niini nga kahoy, kay mahimo kamo nga malinapason.",""
974,7,20,"Ug sila gitintal ni Satanas, aron sa paghimong dayag sa mga natago kanila nga pribadong mga bahin, siya miingon: “Ang (Allah) nga inyong Ginoo wala nagdili kaninyo (nga mukaon ug bunga) niini nga kahoy, gawas (sa hinungdan nga) basin kamo mahimong mga anghel o kamo mahimong walay kamatayon.”",""
975,7,21,"Ug siya (Satanas) nanumpa (pinaagi sa Ngalan sa Allah) kanilang duha (nga naga-ingon): “Kamatuoran nga ako matinud-anon nga tigtambag kaninyong duha.”",""
976,7,22,"Busa iyang gipasalaag sila nga adunay pagpanglinla. Ug sa diha nga ilang natilawan ang (bunga) sa kahoy, kadtong tinago kanila nga ilang kaulawon (pribadong bahin sa lawas) nahimong dayag na kanila (nawala ang tabon nga gihatag sa Allah kanila), ug sila nagsugod na ug tabon sa ilang mga kaugalingon pinaagi sa mga dahon sa Paraiso (aron matabonan ang ilang kaulawon). Ug ang (Allah) nga ilang Ginoo mitawag kanila (nga naga-ingon): “Dili ba gidili Nako kaninyo kadto nga punoan sa kahoy ug (Ako) namulong kaninyo nga: “Sa pagkatinuod si Satanas inyong dayag nga kaaway?”",""
977,7,23,"Sila miingon: 'Oh Allāh' Among Ginoo, kami nakalapas batok sa among mga kaugalingon. Kun kami dili Nimo pasayluon ug dili Nimo ihatag kanamo ang Kaluoy, kasigurohan nga kami mauban sa mga pildero.”",""
978,7,24,"Si Allah miingon, “Kanaog ingon nga mga kaaway sa usag usa. Makakaplag ka dinhi sa yuta ug usa ka puloy-anan ug tagana alang sa imong tinudlong pagpuyo.”",""
979,7,25,"Siya (Allah) miingon: “Didto 'sa yuta' kamo magkinabuhi, ug didto kamo mangamatay, ug gikan didto kamo pagawson pag-usab”.",""
980,7,26,"Oh mga anak ni Adan, kami naghatag ug bisti kaninyo aron inyong tabonan ang inyong kaugalingon ug ingon nga usa ka dayan-dayan. Apan ang bisti sa pagkamatarong ang labing maayo sa tanan. Mao kini ang mga Bersikulo (ni) Allah aron sila makahinumdom.",""
981,7,27,"Oh mga anak ni Adan, Ayaw tugoti nga si Satanas mulimbong kaninyo, nga sama sa pagpalayas niya sa inyong mga ginikanan (Adan ug Eba) gikan sa Paraiso, nga gihuboan sila sa ilang bisti aron mapakita kanila ang ilang pribado nga bahin sa lawas. Sa pagkatinuod siya (satanas) ug ang iyang mga sundalo nakakita kaninyo gikan sa dapit nga sila dili ninyo makita. Sa pagkatinuod Among gihimo ang mga diyablo ingon nga mga tigpanalipod ug tigtabang sa mga walay pagtuo.",""
982,7,28,"Ug sa diha nga sila nakabuhat ug usa ka Fahisha (dautang buhat ug kahilayan), sila naga-ingon: “ Among nakita ang among mga ginikanan nga naghimo niini, ug ang Allah mao ang nagsugo kanamo nga buhaton kini.” Isulti: “Sa pagkatinuod ang Allah wala nagsugo ug Fahisha (kalaw-ay)?” Kamo ba namulong batok sa Allah nga wala ninyo hibal'i?",""
983,7,29,"Isulti (Oh Muhammad): 'Ang akong Ginoo 'Allah' nagsugo sa hustisya; ug nga imong ipahimutang ang imong mga nawong (ngadto Kaniya lamang) sa matag Pag-ampo; ug nga ikaw mosangpit Kaniya uban ang sinsero nga debosyon ngadto Kaniya. Sama nga Siya unang naglalang kaninyo Ikaw mobalik ngadto nga buhi.",""
984,7,30,"Gitultolan niya ang pipila, samtang ang uban angayan nga mahisalaag. Sila mikuha sa mga satanas ingon nga mga magbalantay inay (kang) Allah. Ug sila naghunahuna nga sila matarung-gigiyahan.",""
985,7,31,"Oh mga anak ni Adan, pagsuot ug limpyo ug dawatnon nga bisti sa matag pag-ampo, ug kaon ug inom, apan ayaw pag-usik-usik, Siya (Allah) wala mahigugma kanila nga mga usikan.",""
986,7,32,"Isulti: “Kinsa ang nagdili sa maanindot nga tagana (mga dayandayan sa bisti) nga gihatag sa Allah alang sa Iyang mga ulipon, ug sa mga Halal (mahinlo ug gikatugot nga mga butang ug pagkaon)?” Isulti: “Kini alang (kanilang) nga mituo sa Allah ug alang lang kanila kining tanan sa Adlaw sa Pagkabanhaw.” Sa ingon niini Kami Naghimong tataw sa mga Pinadayag kanila nga mga nakabalo.",""
987,7,33,"Isulti: “Sa pagkatinuod, ang mga butang nga gidili sa akong Ginoo mao ang mga Fahisha (mga dautang buhat ug kalaw-ay) bisan pa kini gihimo sa dayag o sa tago, ug ang (tanang matang sa) mga sala, ug ang walay katarongan nga pagpangdaug-daug, ug ang pag-ila ug mga kauban (sa pagsimba) sa Allah nga niini wala Siya’y gipakanaug nga kalig-onan, ug ang pagsulti ug mga butang mahitungod sa Allah nga niini wala kamoy kahibalo.",""
988,7,34,"Alang sa matag katawhan adunay termino; ug sa diha nga ang termino moabot niini, dili sila makalangan ug usa ka gutlo ni pagpadali niini sa usa ka gutlo.",""
989,7,35,"Oh mga anak ni Adan, sa diha nga ang mga mensahero gikan sa inyong mga kaugalingon moabut kaninyo nga naglitok sa Akong mga pagpadayag—bisan kinsa nga nahadlok Kang Allah ug nagkinabuhing matarung, walay kahadlok alang kanila, ni sila maguol.",""
990,7,36,"Ug sila nga misalikway sa Among mga Bersikulo ug mitalikod gikan niini uban sa pagkamapahitas-on, sila mahimong mga lumolupyo sa Impiyerno; ug didto sila magapuyo sa walay kataposan.",""
991,7,37,"Kinsa ba ang mas dili makatarunganon kaysa niadtong nagmugna ug bakak batok kay Allah o naglimud sa Iyang mga Bersikulo? Madawat nila ang gitagana alang kanila, hangtod nga ang Among mga Sinugo (ang anghel sa kamatayon ug iyang mga katabang) muabot kanila aron kuhaon ang ilang mga kalag, sila (mga anghel) magasulti: 'Hain na ang mga dios karon, sila nga imong gisangpit gawas kay Allah?' Sila moingon: 'Silang tanan mibiya kanamo.' Ug sila mosaksi batok sa ilang kaugalingon nga sila manlilimod.",""
992,7,38,"(Ang Allah) mamulong: “Panulod kamo uban sa mga nasud nga milabay na nga nauna pa kaninyo, mga tawo ug mga Jinn, ngadto sa Kalayo. Sa matag higayon nga ang usa ka bag-ong nasud nagasulod, kini nagtunglo sa iyang ka-nasud (katilingban nga milabay na kaniadto), hangtod nga sila pagatigumon nga managkauban sa Kalayo, ang mga sumusunod moingon mahitungod sa ilang mga pangulo, Oh among Ginoo 'Allah', kadtong ang mipasalaag Kanamo, busa hatagi silag duble nga silot ngadto sa imperno.” Siya (Allah) mamulong: ”Kini mao duble na alang sa tanan, apan kamo wala mahibalo.""",""
993,7,39,"Unya ang mga pangulo moingon sa ilang mga sumusunod: Dili kamo labaw kanamo. Tilawi, unya, ang silot tungod sa inyong nga binuhatan kaniadto.",""
994,7,40,"Sa pagkatinuod ang mga ganghaan sa Langit dili pagaablihan alang niadtong nagsalikway sa Among mga ilhanan ug mitalikod ' gikan kanila sa pagkamapahitas-on; ni makasulod sila sa Paraiso hangtod nga ang kamelyo moagi sa mata sa dagom. Sa ingon niana Kami nagganti sa mga dautan.",""
995,7,41,"Ug alang kanila ang higdaanan sa
impyerno diin sa ibabaw nila anaa ang manga tabon (nga kalayo): Mao kini ang paagi nga Among gigantihan ang mga nakasala.",""
996,7,42,"Apan kadtong mga mituo (sa Pagkausa sa Allah) ug nagbuhat ug kaayohan, dili Namo pagahatagan ug palas-anon ang bisan kinsa nga tawo (kalag) nga sobra sa iyang makaya, kini mao ang mga mamuyo sa Paraiso. Magpabilin sila niini sa kahangtoran.",""
997,7,43,"Among wagtangon ang bisan unsang kapait nga anaa sa ilang mga kasingkasing. Ang mga suba modagayday ubos kanila. Ug sila moingon, ""Dalaygon si Allah sa paggiya kanamo niini. Dili unta kita magiyahan kon wala pa kita giyahi ni Allah. Ang mga mensahero sa 'Allāh' atong Ginoo sa pagkatinuod mianhi uban sa kamatuoran.” Kini ipahibalo kanila, ""Kini mao ang Paraiso diin kamo gihimo nga mga manununod tungod sa inyong gibuhat kaniadto (sa pagkamatarung).""",""
998,7,44,"Ug ang mga nagpuyo sa Paraiso manawag ngadto sa mga tawo sa Impyerno: (nga naga-ingon): 'Sa pagkatinuod among nakaplagan ang saad sa 'Allah' atong Ginoo ngari kanato nga tinuod. nakaplagan ba usab nimo nga tinuod ang gisaad sa 'Allah' imong Ginoo kanimo?' 'Oo', sila motubag; ug ang usa ka tigpahibalo manawag sa taliwala nila: 'Ang tunglo ni Allah anaa sa ibabaw sa mga mamumuhat sa kadautan'.",""
999,7,45,"Kadtong mibabag sa uban gikan sa Dalan ni Allah, naninguha sa paghimo niini nga hiwi, samtang sila mga manlilimod sa Pikas Kinabuhi.",""
1000,7,46,"Ug sa taliwala nila adunay usa ka (babag) ug sa Al-A’raf (usa ka dingding nga anaa sa tag-as nga dapit) adunay mga tawo (nga ang maayo ug dautang buhat managsama sa timbangan), nga makaila sa tanan (nga mga tawo sa Paraiso ug Imperno) pinaagi sa ilang mga timaan, ug sila manawag sa mga namuyo sa Paraiso, “Mamainyo ang Kalinaw,” ug niini nga higayon, sila (ang mga tawo sa Al-A’raf) dili pa makasulod niini, apan sila hilabihan nga naglaum nga makasulod (niini).",""
1001,7,47,"Sa diha nga ang ilang panan-aw gilingi ngadto sa mga lumulupyo sa Impyerno, sila mag-ampo, “Among Ginoo, ayaw kami maghimo uban mga tigbuhat ug kadautan.""",""
1002,7,48,"Kadtong atua sa Araf ""ang mga kahitas-an"" motawag sa mga lalaki, nga ilang mailhan pinaagi sa ilang mga marka, nga magaingon, ""Unsa may kapuslanan alang kaninyo sa inyong gipangtigom ug pagka-mapahitas'on?""",""
1003,7,49,"Ang Allah mamulong (sa mga dili magtutuo): ""Dili ba kini sila mao ang imong gipanumpaan nga si Allah dili mohatag kanila sa bisan unsa sa Iyang kaluoy?"" Ngadto kanila igaingon: 'Sulod sa Paraiso. Ikaw walay hinungdan nga mahadlok, ni magsubo.'",""
1004,7,50,"Ug ang mga tawo sa Kalayo mosinggit ngadto sa mga tawo sa Paraiso: 'Ibubo kanamo ang pipila ka tubig o bisan unsa nga ang gipanalangin sa Allah kaninyo.' Sila motubag: ""Si Allah nagdili niining duha ngadto sa mga manlilimod.""",""
1005,7,51,"Sila kadtong kinsa nagpatuyang sa ilang mga kaugalingon sa (sala) nga kalingawan ug duladulaan. ug maoy gilimbongan sa kinabuhi sa kalibutan. Karon Amo silang kalimtan sama sa ilang pagkalimot sa ilang pakigtagbo niining Adlawa, ug ingon sa ilang paglimod kaniadto sa Among mga Bersikulo.",""
1006,7,52,"Sa pagkatinuod Kami nagdala kanila ug usa ka Basahon nga Kami nagpatin-aw uban sa kahibalo; usa ka giya ug usa ka kalooy ngadto kanila nga mituo.",""
1007,7,53,"Naghulat ba sila sa katumanan sa pasidaan niini? Sa Adlaw nga natuman ang pasidaan, sila nga wala magtagad niini kaniadto moingon: 'Ang mga Mensahero sa Atong Ginoo sa pagkatinuod nagdala sa kamatuoran. Aduna bay mga tigpataliwala nga karon mangamuyo alang kanato? O, mapasig-uli ba kita sa kinabuhi aron mahimo kitang lahi sa atong gibuhat? ' Natapos gayod sila sa bug-os nga kapildihan, ug bisan unsa nga ˹mga dios˺ nga ilang gimugna mapakyas kanila",""
1008,7,54,"Ang inyong Ginoo walay lain kondili si Allah, Nga naglalang sa mga langit ug sa yuta sulod sa unom ka adlaw, unya mikayab ug bangon sa ibabaw sa Trono (sa paagi nga nahiangay sa Iyang pagkahalangdon), Iyang gihimo ang adlaw ug gabii nga nagsapaw sa paspas nga sunodsunod. Iyang gilalang ang adlaw, ang bulan, ug ang mga bituon—ang tanan gipailalom sa Iyang sugo. Iya lamang ang kabuhatan ug ang kasuguan. Dalaygon si Allah—Ginoo sa tanang nilalang.",""
1009,7,55,"Tawga ang 'Allah' imong Ginoo uban ang pagpaubos ug sa tago. Sa pagkatinuod Siya wala mahigugma sa mga malapason.",""
1010,7,56,"Ayaw ipakaylap ang korapsyon sa yuta pagkahuman sa pagkahan-ay niini. Ug tawga Siya 'Allah' uban ang paglaum ug kahadlok. Sa pagkatinuod, ang kaluoy ni Allah kanunay duol sa mga maayong magbubuhat.",""
1011,7,57,"Siya ang Usa nga nagpadala sa mga hangin nga nagdala sa Iyang kaluoy (ang ulan). Sa diha nga sila magdala ug bug-at nga mga panganod, Among dad-on sila ngadto sa walay kinabuhi nga yuta ug unya magpahinabog ulan, pagpatungha sa matag matang sa prutas. Sa samang paagi, Among banhawon ang mga patay, aron tingali mahinumdom ka.",""
1012,7,58,"Ang tabunok nga yuta mamunga ug daghan pinaagi sa Kabubut-on sa Ginoo niini, samtang ang dili tabunok nga yuta halos walay bunga. 
Sa ingon niini Namo ginapasabot sa daghang paagi ang mga bersikulo, sa mga tawo nga mapasalamaton.",""
1013,7,59,"Sa pagkatinuod, Kami mipadala kang Noah ngadto sa iyang katawhan ug siya miingon: '0 akong katawhan, pag-alagad kay Allah, kamo walay laing dios gawas Kaniya. Sa pagkatinuod ako nahadlok alang kaninyo sa silot sa usa ka makalilisang nga Adlaw.",""
1014,7,60,"Ang mga pangulo sa iyang katawhan mitubag: ""Nakita namo nga anaa ka sa dayag nga kasaypanan.",""
1015,7,61,"Siya miingon: '0 akong katawhan, walay sayop kanako, apan ako usa ka Mensahero gikan 'Allah' sa Ginoo sa tanang nilalang.",""
1016,7,62,"Ipaabot nako kaninyo ang mga mensahe sa 'Allah' akong Ginoo, naghatag kaninyo ug sinsero nga tambag, ug nahibal-an ko gikan kay Allāh ang wala nimo nahibal-an.",""
1017,7,63,"Kamo ba nangatingala nga adunay moabot nga usa ka Pahinumdom gikan sa inyong Ginoo pinaagi sa usa ka tawo (Sinugo) nga gikan sa inyong pundok, aron kamo iyang mahatagan ug pahibalo, aron inyong kahadlokan ang Allah, likayi ang daotan, ug aron inyong madawat (Iyang) Kaluoy?”",""
1018,7,64,"Apan gilimod nila siya, busa Kami Nag-luwas kaniya ug sa mga kuyog kaniya sa Arka, ug gilumos sila nga misalikway sa among mga Pinadayag. Sila mga buta nga katawhan.",""
1019,7,65,"Ug ngadto sa mga tawo sa ‘Âd Kami nagpadala sa ilang igsoon nga si Hud. Siya miingon, “O akong katawhan! Simbaha si Allah ra—wala kamoy laing dios gawas Kaniya. Dili ba kamo mahadlok Kang Allāh (Dios) ug likayan ang daotan?",""
1020,7,66,"Ang dili matinuohon nga mga pangulo sa iyang katawhan mitubag, ""Sa pagkatinuod kami nagtan-aw kanimo ingon nga usa ka buang, ug kami naghuna-huna nga ikaw bakakon.”",""
1021,7,67,"Si Hud mitubag, “O akong katawhan, Walay kabuang nganhi kanako. Apan ako usa ka mensahero gikan sa 'Allah' sa Ginoo sa tanang nilalang,",""
1022,7,68,"Ipaabot kaninyo ang mga mensahe sa 'Allāh' akong Ginoo. Ug ako ang inyong matinud-anon nga magtatambag.",""
1023,7,69,"Nahibulong ba kamo nga ang usa ka pag-awhag moabut kaninyo gikan sa Allāh nga imong Ginoo pinaagi sa usa ka tawo gikan sa inyong mga kaugalingon aron siya makapasidaan kaninyo? Hinumdumi nga gihimo Niya kamo nga mga manununod sunod sa mga tawo ni Noah ug nagdugang ang inyong pisikal nga kusog . Busa hinumdomi ang mga pabor ni Allah, aron kamo molampos ug mouswag.”",""
1024,7,70,"Sila miingon, “Mianhi ka ba kanamo aron kami mosimba sa Allah lamang ug biyaan ang gisimba sa among mga katigulangan? Unya dad-a kanamo ang imong gipanghulga kanamo, kon tinuod ang imong gisulti.""",""
1025,7,71,"(Hud) miingon: 'Sa pagkatinuod ang silot ug kaligutgut gikan sa inyong Ginoo midangat kaninyo. Kamo ba nakiglalis kanako mahitungod sa mga ngalan(sa mga diosdios nga inyong gisimba) nga ikaw ug Ang imong amahan nagbuhat?Ang Allah Wala nagpadala ug bisan unsang katungod alang kanila. Paghulat (Sa Silot),Ako usab uban kanimo mahiuban sa mga nagpaabot (alang niana,tungod sa imong pagpanglimod kanako).",""
1026,7,72,"Unya Kami nagluwas kang Hud ug sa mga misunod kaniya pinaagi sa among kaluoy, ug Kami nag-ibot sa manga gamot kanila nga nagpang-himakak sa Among mga Pinadayag. Sila wala mahimong tumuloo.",""
1027,7,73,"Ug sa mga tawo sa Thamud Kami nagpadala sa ilang igsoon nga si Salih. Siya miingon, “O akong katawhan, simbaha si Allah ra — wala kamoy laing dios gawas Kaniya. Usa ka tin-aw nga pruweba ang miabut kaninyo gikan sa 'Allah' imong Ginoo: kini mao ang kamelyo ni Allah ingon nga usa ka timaan alang kaninyo. Busa pasagdi siya nga mag-inusara sa pagpasibsib sa yuta ni Allah, ug ayaw ninyo siya pasakiti, aron nga ang silot dili modakop kaninyo.",""
1028,7,74,"Hinumdumi sa diha nga Siya naghimo kaninyo nga mga manununod human sa 'Ad ug naghatag kaninyo ug gahum sa yuta diin kamo nagtukod ug manga gambalay sa kapatagan ug nagkulit ug manga balay sa kabukiran.Hinumdumi, unya, ang kahibulongang mga grasya ni Allah. Ayaw paghimo ug sala ug kagubot sa yuta.",""
1029,7,75,"Apan ang mapahitas-on nga mga pangulo sa iyang katawhan miingon sa mga magtutuo nga giisip nga huyang, ""Nakasiguro ba kamo nga si Ṣâliḥ gipadala sa 'Allāh' iyang Ginoo?"" Mitubag sila, “Nagtuo gayod kami sa mensahe nga gipadala pinaagi kaniya.”",""
1030,7,76,"Ang mga mapahitas-on miingon: “Sa pagkatinuod kami manlilimod sa inyong gituohan.”",""
1031,7,77,"Unya ilang gipatay ang baye nga kamelyo—ug misupak sa sugo sa 'Allah' ilang Ginoo — ug mihagit kang Salih, nag-ingon, “Dad-a kanamo ang imong gihulga kanamo, kon ikaw usa ba gayod sa mga mensahero.”",""
1032,7,78,"Unya ang usa ka ˹makusog nga linog ang miigo kanila, busa sila nangahulog nga walay kinabuhi sa ilang mga balay.",""
1033,7,79,"Ug siya mipahilayo kanila sa nag-ingon: 'O akong katawhan, gipahayag ko kaninyo ang mensahe sa 'Allah' akong Ginoo ug gihatagan ko kamo ug maayong tambag; apan dili kamo ganahan ug sinsero nga mga magtatambag.”",""
1034,7,80,"Hinumdumi sa dihang Kami mipadala ni Lot [ingon nga usa ka Mensahero] ngadto sa iyang katawhan; ug siya miingon kanila: 'Paghimo ba kamo ug ninyo pagbuhat ug kalaw-ayan nga wala pa sukad nabuhat ni bisan kinsa sa kalibotan una kaninyo?",""
1035,7,81,"Giduol ninyo nga maibogon ang mga lalaki imbes sa mga babaye: ug kamo maoy katawhan nga malapason ""dautan"".",""
1036,7,82,"Ang tubag sa iyang katawhan mao lamang ang ilang pagsulti: 'Papahawaa sila gikan sa inyong lungsod. Sila usa ka katawhan nga nagpakaaron-ingnon nga putli.'",""
1037,7,83,"Unya Kami nagluwas kang Lot ug sa iyang panimalay gawas sa iyang asawa, siya usa didto sa mga nagpabilin (ngadto sa silot).",""
1038,7,84,"Ug Kami nagpagawas sa ulan [sa mga bato] diha kanila, Tan-awa, unya, ang katapusan sa mga dautan.",""
1039,7,85,"Ug ngadto sa Midian Kami mipadala sa ilang igsoon nga si Shu'ayb. Siya miingon: O akong mga katawhan, Pagsimba kay sa Allāh lamang, wala kamoy lain dios gawas Kaniya. Sa pagkatinuod ang usa ka tin-aw nga pamatuod miabut kaninyo gikan sa 'Allah' inyong Ginoo. Busa paghatag ug matarong nga taksanan ug gibug-aton, ayaw paghikaw sa mga tawo sa ilang mga butang, ug ayaw pagkadunot sa yuta human sa iyang kahikayan. Mas maayo kana alang kaninyo kon kamo mga magtutuo.",""
1040,7,86,"Ug ayaw kamo panggillingkod sa tanang dalan aron sa pagpanghulga ug pagbabag niadtong mituo kang Allāh gikan sa Iyang Dalan ug naningkamot sa paghimo niini nga dili tul-id. Hinumdumi, kung unsa kamo ka gamay kaniadto, ug unya gipadaghan ka Niya kamo, ug hinumdomi kung unsa ang katapusan sa mga mamumuhat sa kadautan.",""
1041,7,87,"Ug kung adunay uban kaninyo nga mituo sa mensahe nga akong gidala samtang ang uban dili motuo, pagbaton og pailub hangtud nga si Allah maghukom tali kanato. Siya ang labing maayo sa mga maghuhukom.'",""
