"Translation Info:
#---------------------------
667,4,174,"Eh! Bino bato ya sôló bilembetele esila kokomela bino kowuta epai na Nkolo wa bino, mpe tokitisaki epai na bino bongengisi ya polele (mwinda).",""
668,4,175,"Mpe mpona baye bandimi na Allah mpe bakangami naye akokotisa bango na ngolu mpe bolamu kowuta epai naye, mpe akokamba bango epai naye na nzela ya semba.",""
669,4,176,"Bakotunaka yo loba: Allah azali kopesa bino mobeko naye mpona kalâlat,[1] soki mobali akufi azali na mwana te kasi azali na ndeko ya mwasi akozua kati kati ya biloko ya mowei atiki, kasi ye akokitana naye na biloko nyoso oyo ndeko mwasi atiki soki azali na mwana te, kasi soki atikaki bandeko mibale ya basi, bakozua mibale na misato, kasi soki atiki bandeko ya basi ebele na bandeko ya mibali ebele, eteni ya mobali ezali eteni ya basi mibale, naboye nde Allah azali kolimbola bino mpo ete bobunga te mpe Allah azali moyebi ya biloko binso.","[1] Mowei oyo azali na tata te mpe mwana te."
670,5,1,"Eh bino baye bondimi! Bokokisa mikanu miye bozwi. Endimami na bino ebuele ya an’âm[1] biye bozali kobokolo longola sé biye bapekisi bino koboma o ntango ya kobulisama.[2] Ya sôló Allah akataka makambo na ndenge alingi.","[1] Bótala na mokapo ya Al-Imrân: 14.
[2] Kobulisama kozua mokano, na kolata elamba ya pembe na tango ya mobembo esanto na Makkah."
671,5,2,"Eh bino bandimi! botiola bilembo ya Allah te, mpe ba sanza esantu te, ndenge moko na bibwele (mpona mbeka na makkah), ndenge moko mpe na bilembo bitiami likolo ya bibwele mpe na ba oyo bazali kokende na ndako esantu baye bayei koluka bolamu ya Nkolo na bango mpe esengo naye, soki bobimi na kobulisama bosala bokila (soki bozali na bosenga na yango). Kimonguna na motema mabe epekisa bino te kokata makambo na bosembo likolo na bato baye bapekisaki bino kokota na ndako esantu.[1] Mpe bosalisana na bolamu mpe na bobangi (Allah), kasi na mabe na bonguna te. Mpe bobanga Allah, ya sôló, Allah azali mopesi etumbu ya makasi.","[1] Na Makkah."
672,5,3,"Epekisami likolo na bino (kolia) nyama oyo ekufi yango moko, mpe makila, mpe mosuni ya ngulu, mpe oyo babomi na nkombo ya Allah te, mpe oyo ekufi na kokamola kingo, mpe oyo babeti yango (na nzete to libanga), mpe oyo ekwei kowuta likolo, mpe oyo ba bundi na maseke na bango kino liwa, mpe oyo ba nyama ya mino balei, longola sé bokuti yango naino ekufi te, mpe bokati yango kingo, mpe oyo ekatami mpona bikeko, mpe kobendana na makonga mpona koyeba mambi na bino ya mabombami, nyoso wana ezali mabe. Boyeba ete lelo bapagano bazangi elikia na lingomba na bino, na yango bobanga bango te kasi bobanga nde ngai. Lelo nakokisi lingomba na bino, mpe natondisi bolamu na ngai likolo na bino, mpe naponeli bino lingomba na nkombo ya islam (komisokia). Kasi oyo kati na bino akwei na nzala makasi mpe etindi ye alia bilei biye bipekisami na likanisi ya kosumuka te, ya sôló Allah azali molimbisi atonda mawa.",""
673,5,4,"Bazali kotuna yo mpona maye elingisami mpo na bango. Loba na bango ete: Elingisami mpo na bino bilei ya malamu, mpe bibwele bozali na yango na maboko (lokola ba mbwa) ya bokila, botangisa bango lolenge ya kokanga nyama lolenge Allah alakisaki bino. Soki bakangeli bino nyama, botanga nkombo ya Allah likolo na yango yambo ya kolia, mpe bobanga Allah, mpamba te ya sôló, azali na lombango mpona kofuta mbano.",""
674,5,5,"Lelo bozali na ndingisa ya kolia bilei ya malamu, mpe bozali na ndingisa ya kolia bilei ya baye bazuaki buku, bango mpe bazali na ndingisa ya kolia bilei na bino. Mpe lisusu bozali na ndingisa ya kobala basi ya malamu kati na bandimi, mpe basi ya malamu kati ya baye bazuaki buku liboso na bino, soki bopesi bango misolo na bango ya libala na lolenge ya malamu, kasi na potopoto ya ekobo te, kasi oyo akopengwa na bondimi, ye wana mosala naye esili kobebisama, mpe o mokolo ya suka akozala elongo na bazangi.",""
675,5,6,"Eh bino bandimi! Soki botelemi mpo na kosambela, bosukola bilongi na bino mpe na maboko ma bino tii na matonga, mpe bopangusa mitu na bino, mpe bosukola makolo ma bino tii na matonga, mpe sókó bozali na djanaba[1] bomipetola. Mpe sókó bozali na bokono to na mobembo to moko wa bino awuti na zongo to sókó bosangani na basi ba bino, soki bozwi mayi ya kosukola te, bomipetola na zelo ya peto, bopangusa bilongi bia bino na maboko ma bino kowuta na yango. Allah alingi kosalela bino mpasi te. Kasi alingi kopetola bino, akokiseli bino bolamu bwaye, mpo ete bokoka kotondo (ye).","[1] Djanaba: Mbindo ya monene oyo esengaka mutu asukola soki alingi asala mabondeli."
676,5,7,"Bokanisa bolamu ya Allah oyo asalelaki bino, mpe elaka naye bozuaki tango bolobaki ete: Toyoki mpe totosi. Na yango bobanga Allah, mpamba te ya sôló, Allah ayebi maye manso mabombami o mitema.",""
677,5,8,"Eh bino ba oyo bondima! Bozala na bosembo mpo na kosalela Allah, banzeneneke ya semba, kibonguna ya bato epekisa bino te nakosala bosembo, na yango bosala bosembo, yango ezali pembeni na bobangi. Mpe bobanga Allah, ya sôló, Allah azali na sango ya maye manso bozali kosala.",""
678,5,9,"Allah azali kopesa elaka na ba oyo bandimi mpe bazali kosala misala ya malamu, bazali na bolimbisi mpe lifuta linene.",""
679,5,10,"Mpe ba oyo bapengwa mpe babuki lokuta na mikapo mia biso, bango nde bato ya lifelo.",""
680,5,11,"Eh bino bandimi! Bokanisa bolamu ya Allah epai na bino, tango bato bazuaki mokano mpo na kosala bino mabe. Allah alingaki te mabe wana ezua bino, mpe bobanga Allah, mpe epai na Allah bandimi bamipesaka.",""
681,5,12,"Mpe Allah asilaki kozwa elaka na bana ya Isalayele, mpe totindelaki bango bakambi zomi na mibale. Mpe Allah alobi na bango ete: Ya sôló ngai nazali elongo na bino; soki botelemisi losambo mpe bopesi zakat,[1] mpe bondimi nabatindami na ngai mpe bosalisi bango mpe bopesi Allah nyongo ya malamu; nakolimbisa mabe na bino, mpe nakokotisa bino lola eye ezali koleka na nsé na yango mingala. Oyo akopengwa sima na yango kati na bino, asili kobunga nzela ya semba.","[1] Zakat: Bótala na suratu Al-Baqarah: mikapo 43, 83, 110 177, 277, Pe na suratu An-Nisá: 77."
682,5,13,"Na yango, mpo na kozanga na bango botosi malako, topesaki bango botutu, mpe totiaki mitema mia bango mizala makasi. Bazali kobongola maloba na lolenge mosusu, mpe babosani eteni ya malendisi maye bayebisaki bango (Mûssa).okomona tango inso kati na bango bizaleli mpe makanisi ya mabe, sé moke kati na bango. Limbisa bango mpe bosana, ya sôló, Allah alingaka babongisi.",""
683,5,14,"Mpe ba oyo bazali koloba: Tozali baklisto tozuaki elaka na bango, babosanaki misusu na maye toyebisaki na bango. Mpe totiaki kati kati na bango bonguna mpe koyinana kino mokolo ya suka, mpe Allah akoyebisa bango maye manso basalaki.",""
684,5,15,"Eh bino baye bozua buku! (bayuda na baklisto), ya sôló, motindami na biso asili koyela bino, mpona kolimbola bino ebele ya makambo maye bobombaki kati na buku. Mpe alimbisa bino na misusu: ya sôló, bongengi esili koyela bino na buku ya polele kowuta epai ya Allah.",""
685,5,16,"Buku oyo Allah azali kokamba na yango, baye balandi bosepeli naye banzela ya kimia. Mpe azali kobimisa bango na molili kotia bango na mwinda na ndingisa naye, mpe kokamba bango na nzela ya semba.",""
686,5,17,"Ya sôló, basıli kozala bapengui baye balobaka ete: Issa mwana ya Maryam ye nde Allah, loba ete: Nani akokoka kosala Allah eloko, soki alingi aboma Masia mwana ya Maryam, na mama naye, na bato nyoso bazali na mokili? Bokonzi ya likolo na ya nsé ezali ya Allah, na maye mazwani kati kati nayango. Azali kokela nyoso alingi, mpe Allah azali na nguya likolo ya biloko binso.",""
687,5,18,"Mpe bayuda na baklisto balobi ete: Tozali bana ya Allah mpe balingami naye, loba: Mpona nini azali kopesa bino etumbu na masumu na bino? Kasi bozali lokola bato banso ndenge akela. Alimbisaka na oyo alingi mpe apesaka etumbu na oyo alingi. Bokonzi ya likolo na ya nsé mpe maye mazuami kati kati na yango mazali ya Allah. Mpe epai naye nde bozongi ezali.",""
688,5,19,"Eh bino bato ya buku! Ya sôló, motindami na biso asili koyela bino mpo na kolimbolela bino, o sima ya bokatani na boyei ya batindami, mpo boloba te ete: Mopesi sango ya malamu mpe mokebisi ata moko ayelaki biso te. Mokebisi na mopesi sango ya malamu asila koyela bino. Mpe Allah azali na bokoki mpo na biloko binso.",""
689,5,20,"Mpe ntango Mûssa alobaki na bato naye: eh bato na ngai! Bokanisa bolamu ya Allah oyo asalelaki bino, atieli bino ba ntoma, mpe atiaki bino ba nkumu, mpe apesa bino oyo apesa bato ya mokili te.[1]","[1] Na tango na bango."
690,5,21,"Eh bato na ngai! Bokota na mabele esantu eye Allah apesaki bino. Mpe bozongela bizaleli na bino te (ya koboya kobunda), noki te bokozanga.",""
691,5,22,"Balobaki: Eh Mûssa! Ya sôló, kati na yango ezali na bato ya makasi. Mpe ya sôló biso, tokokota yango te kino babima wana. Soki babimi nde biso tokoti.",""
692,5,23,"Bato mibale baye babangi Allah, baye bazali koyeba bolamu oyo Allah asaleli bango balobi ete: Bokota na yango na ekuke, mpe soki bokoti wana bokolonga. Mpe bomipesa na Allah soki bozali bandimi.",""
693,5,24,"Balobaki: Eh Mûssa! Ya sôló tango inso bato wana bazali, biso tokokota te. Kende yo na Nkolo nayo bobunda bino mibale, biso totikali awa tovandi.",""
694,5,25,"Alobi ete: Nkolo, nazali na bokoki te bobele likolo na ngai na ndeko na ngai, mpe kabola biso na bato mabe oyo.",""
695,5,26,"(Allah) alobi ete: Ya sôló, bazali lisusu na ndingisa te ya kozua mboka oyo kino mbula ntuku minei mikoka, wapi epai bakotelengana na mokili. Komona mpasi te na motema mpona bato mabe.",""
696,5,27,"Mpe betela bango lisapo na bosembo lia bana mibale ya Âdam: ntango bafungolaki kopesa mbeka (likabo) moko ba ndimelaki ye, mosusu bandimeli ye te (oyo bandimelaki ye te) alobi (na mosusu wana): na koboma yo mpeza (ndeko naye) alobi: Ya sôló, (Allah) andimelaka baye babangaka.",""
697,5,28,"Soki otomboli loboko nayo mpona koboma ngai, nakotombola loboko na ngai te epai nayo mpona koboma yo. Yasôló, ngai nazali kobanga Allah Nkolo ya mikili.",""
698,5,29,"Nalingi okende na masumu na ngai na oyo ya yo, mpe okozala kati ya bato ya moto, mpe wana nde lifuta lia babubi.",""
699,5,30,"Molimo mwa ye motombokisaki ye koboma ndeko naye, mpe abomaki ye mpe na sima akomaki elongo na bazangi.",""
700,5,31,"Mpe Allah atindaki kokombele abandi kotimola mabele liboso naye mpona kolakisa ye lolenge nini akokunda ebembe ya ndeko naye. Alobaki: Eh ngai! Mawa na ngai, nazangaki makasi mpe mayele kozala lokola Kokombele mpo nakoka kokunda Ebembe ya ndeko na ngai? Mpe akomaki moto ya makanisi ya mpasi.",""
701,5,32,"Yango wana tokomelaki bana ya isalayele ete, oyo akoboma molimo mosusu, to asali mbeba kati na mokili azali lokola abomi bato banso, mpe oyo akobikisa yango, azali lokola abikisi bato banso. Mpe ya sôló batindami na biso basilaki koyela bino bilembo na mikapo. Na sima ebele ya bato kati na bango bazali kobebisa kati ya mokili mpe kolutisa ndelo.",""
702,5,33,"Ya sôló, bato oyo bazali kobundisa Allah na motindami wa ye mpe bazali kotia mobulu awa na nsé, lifuta na bango ezali ete: Baboma bango to babakama (na nzete) to mpe bakata maboko na bango ya mibali mpe makolo na bango ya mwasi, to mpe babengana bango na mboka. Wana ezali bokitisami awa na mokili mpe na mokolo ya suka bakozala na etumbu ya monene.",""
703,5,34,"Longola sé baye batubeli yambo ete bokanga bango. Kasi boyeba ete: Ya sôló, Allah azali molimbisi, atonda mawa.",""
704,5,35,"Eh bino bandimi! Bobanga Allah, mpe boluka kosala eloko oyo ekopusanisa bino penepene na Allah, mpe bobunda na nzela naye mpo ete bozua elonga.",""
705,5,36,"Ya sôló, baye bapengwa soki ezalaki ete bomengo nyoso ezali na nsé ezali ya bango, mpe babakisa mosusu lokola yango, ete bakangolama na yango na etumbu mokolo ya suka, bakondimela bango yango te mpe bako zala na etumbu makasi.",""
706,5,37,"Bakolingaka kobima okati ya moto, kasi, bakokoka kobima kati na yango te mpe bakozalaka na etumbu ya libela.",""
707,5,38,"Moyibi ya mobali na moyibi ya mwasi, bokata maboko na bango mibale mpona maye basalaki. Mpe ezala lokola etumbu kowuta epaï ya Allah. Mpe Allah azali na nguya atonda bwanya.",""
708,5,39,"Mpe oyo akosala tubela sima ya mbeba naye mpe abongisi, ya sôló, Allah okoyamba tubela naye, ya sôló, Allah azali molimbisi mpe atondo ngolu.",""
709,5,40,"Boye, oyebi te ete ya sôló, bokonzi bwa likolo na nsé bozali ya Allah? Apesaka etumbu na oyo alingi, mpe alimbisaka na oyo alingi? Mpe Allah azali na bokoki mpo ya biloko binso.",""
710,5,41,"Eh! Motindami! Baye bazali kowela kokweya na bopagano, bapesa yo mpasi te. Bazali lisanga ya baye balobaka ete: Tondimi na balolemu na bango kasi na mitema na bango te, lolenge moko na bayuda, bazali kotia matoyi na koyoka lokuta ndenge moko bazali kotia matoyi na koyoka lokuta ya bato misusu oyo bayaki epai nayo te. Bazali kobalola liloba na esika na yango, mpe balobaka ete: Soki bapesi likambo oyo bozua, mpe soki bapesi bino te bokeba. Moto oyo Allah alingi komeka ye okosalisa ye na eloko moko te epai na Allah. Ba oyo wana nde Allah alingi kopetola mitema mia bango te. Bakokitisama awa na nsé mpe bakozua etumbu monene o mokolo ya suka.",""
711,5,42,"Bazali kotia matoyi na koyoka lokuta mpe kolia mbongo ya masumu. Soki bayeli yo, sambisa bango to kosambisa bango te. Soki otiki bango bakosalaka yo eloko te, soki mpe osambisi bango, sambisa bango na bosembo ya sôló, Allah alingi bato ya bosembo.",""
712,5,43,"Mpe ndenge nini bazali kotuna yo osambisa bango mpe bazali na torah kati na yango ezali na mobeko mwa Allah? Mpe na sima na yango babwaki bosambisi bwa yo, bato wana bazali bandimi te.",""
713,5,44,"Ya sôló, tokitisaki torah o kati na yango ezali na bokambi mpe polé, buku oyo bantoma baye batosaki (Allah) na banganga ya mayele bazalaki kokata na yango makambo ya bayuda na mokumba oyo bapesamaki ya kobatela buku ya Allah. Mpe bazalaki banzeneneke na yango. (bamonaki yango) na yango, bobanga bato te kasi bobanga nde ngai, mpe boteka mikapo mia ngai na ntalo ya moke te. Mpe bato oyo bakokata makambo na buku ya Allah te, bango nde bazali bapagano.",""
714,5,45,"Mpe tokomelaki bango okati na yango (buku) ete: Molimo ekofutama na molimo, liso na liso zolo na zolo, litoi na litoi, lino na lino, mpe oyo akozokisa bakozokisa ye lolenge azokisi, kasi na moto oyo akolimbisa, ezali malamu mpe tubela mpo naye. Kasi baye bakokata makambo te na maye Allah akitisi, bango wana nde bazali babubi.",""
715,5,46,"Mpe na sima na bango, totindaki Issa mwana ya Maryam ete andima na maye mazalaki liboso naye maye mazali okati ya torah. Mpe topesaki ye Indjil okati na yango bokambi mpe bongengi ezali kondima na maye mazalaki liboso na yango kowuta na torah, yango ezali bokambi mpe malendisi mpona baye bazali na bobangi.[1]","[1] Allah."
716,5,47,"Mpe bato ya Indjil, bakata makambo na maye Allah akitisaki o kati na yango. Mpe baye bakokata makambo na maye Allah akitisaki te bango nde babebisi.",""
717,5,48,"Mpe tokitiselaki yo[1] buku[2] na bosôló, ezali kondima na maye mazalaki liboso kati na babuku mpe mobateli likolo na yango. Kata makambo kati na bango na maye Allah akitisi. Kasi kolanda mposa na bango te mpona kotika bosôló oyo eyeli yo, lisanga na lisanga totia mibeko mpe nzela ya kolanda. Soki Allah alingaki mbele atiaki bino umma[3] moko, kasi ezali mpo ameka bino lisanga nini ekosala malamu. Bowelana mpona kosala bolamu. Epai na Allah nde bozongi na bino banso, mpe akoyebisa bino na ntina ya maye bozalaki na bokeseni na yango.","[1] Muhammad.
[2] Kurani. 
[3] Umma: Lisanga, bótala Al-Baqarah mokapo 198."
718,5,49,"Mpe kata makambo kati kati na bango na maye Allah akitisi, kasi kolanda bamposa na bango te, mpe keba na bango mpo ete bakomeka yo na ndambu ya maye Allah akitisi epai nayo. Mpe soki bapesi mokongo, yeba ete ya sôló Allah alingi kopesa bango etumbu na ndambu ya masumu na bango. Mpe ya sôló ebele ya bato bazali nde babebisi.",""
719,5,50,"Boye, mobeko ya boyinga nde balingi? Nani ayebi kokata makambo koleka Allah? Wana ezali mpona baye bazali na kondima ya sôló?",""
720,5,51,"Eh! Bino bandimi! Bozua bayuda na baklisto baninga te, bazali baninga bango na bango. Oyo okati na bino akozua bango baninga, ayeba ete asili kokoma moto na bango. Mpamba te Allah akambaka bato ya mabe te.",""
721,5,52,"Kasi, okomona baye bazali na bokono o mitema mia bango, bakokende na lombango epai na bango, bazali koloba ete: Tozali kobanga mpo basala biso mabe te. Nzoka nde, Allah tango mosusu akoya na elonga to makambo mosusu kowuta epai naye na sima, bakotikala na mpasi na makanisi ya mabe oyo babombi na kati ya mitema na bango.",""
722,5,53,"Mpe bandimi bakolobaka ete: Ba oyo nde ya sôló baye balapaki ndayi na bokasi bonso na nkombo ya Allah bazali na bino elongo? Misala mia bango mibebisami mpe bakomi bazangi.",""
723,5,54,"Eh bino bandimi! Oyo okati na bino akotika lingomba naye, ayeba ete Allah akoyakaka na bato mosusu, ye alingi bango, bango mpe balingi ye, bakozala malamu na bandimi, makasi mpe mawa te likolo ya bapagano. Bakobunda na nzela ya Allah mpe bakobangaka te ete balobela bango (to basuanisa bango). Wana ezali bolamu ya Allah. Apesaka yango moto ye alingi. Mpe Allah atonda bolamu koleka mpe moyebi ya manso.",""
724,5,55,"Ya sôló, Allah nde azali mosungi na bino na motindami naye, ndenge moko na bandimi baye batelemisaka losambo mpe bafutaka zakat mpe bagumbamelaka (Allah).",""
725,5,56,"Mpe oyo akozua Allah mosungi mpe motindami naye, na baye bandima, ya sôló bango nde lisanga ya balongi.",""
726,5,57,"Eh bino bandimi! Baye bazali kozua lingomba na bino na liseki mpe kotiola yango kati na baye bazua buku liboso na bino, bozua bango na bapagano baninga te, mpe bobanga Allah soki ya sôló bozali bandimi.",""
727,5,58,"Mpe soki bobeleli mpona losambo, bazali koseka mpe kosalela yango litio. Mpamba te mpo ete bazanga mayele.",""
728,5,59,"Loba: Eh bino baye bozua buku liboso na biso! Bozali koyina biso sé mpo ete tondimi na Allah mpe na maye makiti epai na biso mpe na maye makitaki liboso? Ya sôló ebele kati na bino bozali babebisi.",""
729,5,60,"Loba: Bolingi nayebisa bino lifuta na yango ya mabe koleka epai na Allah? Ezali oyo Allah alakeli botutu mpe asilikeli ye, mpe abalolaki basusu kati na bango ba makako na ba ngulu, mpe babondelaki tarut[1]. Ba oyo wana nde bazali na esika ya mabe mpe babungi nzela.","[1] Bótala suratu Al-Baqarah mikapo 256, 257, Mpe suratu An-Nisä mikapo 51, 60, 76."
730,5,61,"Mpe soki bayei epai na bino, balobi: Tondimi, nzoka nde bakotaki epai na bino na bopagano, mpe babimi sé na yango, mpe Allah ayebi mpenza maye bazali kobomba.",""
731,5,62,"Mpe okomona ebele na bango bazali kosala na lombango mpo na kosala mbeba mpe bonguna na kolia misolo ya mabe, wana ezali mabe na maye bazali kosala.",""
732,5,63,"Soki bankumu na banganga nzambe na bango bazali kopekisa bango te maloba ya lokuta mpe kolia mbongo ya masumu! Ezali mpenza mabe oyo bazalaki kosala!",""
733,5,64,"Mpe bayuda balobi ete: Loboko ya Allah ezali ya kokangama. Tika maboko na bango nde makangama, mpe bazali na elakeli mabe na ntina ya liloba na bango oyo. Nzoka nde maboko naye (Allah) mazali ya kofungwama. Akabaka bozui naye ndenge alingi. Ebele kati na bango bazali kokola sé kokola na botomboki. Mpe bopagano na ntina ya oyo ekiteli yo kowuta epai na Nkolo nayo. Mpe totiaki kati na bango koyinana mpe na kosuana kino mokolo ya suka. Tango nyoso bazali kopelisa moto mpona bitumba, Allah azali koboma yango. Mpe bazali kotia bobebisi awa na mokili, kasi Allah alingaka babebisi te.",""
734,5,65,"Soki bato ya buku bazalaka na bondimi mpe bobangi, tolingaki kolimbisa bango, mpe tolingaki kokotisa bango na lola elamu.",""
735,5,66,"Mpe soki basalelaki torah na Indjil na maye makitelaki bango kowuta epai na Nkolo wa bango, mbele bazuaki bilei kowuta na likolo mpe na nsé ya makolo na bango. Kati na bango ezali na umma[1] oyo batambolaka na bosembo, kasi ebele na bango bazali na misala ya mabe.","[1] Umma: Lisanga, bótala suratu Al-Baqarah mokapo 128."
736,5,67,"Eh yo motindami! Komisa sango eye ekiteli yo epai ya Nkolo nayo, soki osali yango te, yeba ete okomisi etinda naye te. Allah nde akobatela yo okati ya bato. Mpamba te ya sôló, Allah akambaka bapagano te.",""
737,5,68,"Loba: Eh bino bato ya buku! Bokozala na eloko te kino bosalela torah na Indjil na maye manso makitelaki bino kowuta epai ya Nkolo na bino. Mpe ya sôló, ebele kati na bango bazali kokola sé kokola na bopengwi mpe botomboki na ntina ya oyo ekiteli yo kowuta epaï ya Nkolo nayo. Kasi komitungisama te mpona bato bapengwa.",""
738,5,69,"Ya sôló, baye bandimi, mpe bayuda na ba swâbi-ûna[1] mpe baklisto, oyo akondima kati na bango na Allah mpe na mokolo ya suka mpe asali mosala ya malamu, bazala na bobangi te, bazala na mpasi mpe te na mitema na bango.","[1] Swâbi-ûna: Bótala yango na suratu Al-Baqarah: 62."
739,5,70,"Tosilaki kozua elaka na bana ya isalayele mpe totindelaki bango batindami. Tango inso motindami akoyela bango maye mazali kosepelisa bango te, bazui basusu bato ya lokuta, mpe basusu bazali koboma bango.",""
740,5,71,"Bakanisaki ete bakomekama te na etumbu ya Allah. Na sima miso mpe matoyi na bango makangamaki. Na sima Allah alimbisaki bango, sima lisusu ebele kati na bango bakangamaki miso mpe matoyi. Kasi Allah azalaki komona maye bazali kosala.",""
741,5,72,"Ya sôló, basili kopengwa baye bazali koloba ete: Masiya (Issa) mwana ya Maryam azali Allah. Mpe masiya (Issa) alobaki na bana ya isalayele ete: Bobondela Allah Nkolo na ngai mpe Nkolo na bino. Ya sôló, oyo akosangisa Allah, Allah asili kopimela ye paladizo (lola) mpe esika naye ekozala móto. Mpe bato mabe bakozua lisungi te.",""
742,5,73,"Basili kopengwa baye bazali koloba ete: Ya sôló, Allah azali moko ya ba nzambe misato, nzoka nde Nzambe mosusu Azali te sé Nzambe moko (Allah). Sókó batiki te maye bazali koloba, etumbu ya makasi ekozua bapengwi kati na bango.",""
743,5,74,"Boye bakotubela te mpe basenga Allah bolimbisi? Mpe Allah azali molimbisi atonda ngolu.",""
744,5,75,"Masiya mwana ya Maryam azali sé motindami, batindami ebele balekaki liboso naye,[1] mpe mama naye azalaki mwasi ya bosembo. Ye na mwana naye bazalaki kolia bilei. Tala ndenge nini tozalaki kolimbolela bango bilembo, lisusu tala ndenge nini bazali kopesa mokongo na koboya.","[1] Bótala na suratu Âl-Imrân, mokapo: 144."
745,5,76,"Loba: Bozali kobondela biloko bisusu, botiki kobondela Allah, biloko biye bikosala bino mabe te mpe bolamu te, wana Allah nde moyoki atonda boyebi?",""
746,5,77,"Loba: Eh bino baye bozua buku! Bolekisa ndelo na lingomba na bino te sé bosembo, mpe bolanda te mposa ya baye basilaki kobunga liboso mpe babungisaki ebele ya bato mpe bango bamibungisi nzela.",""
747,5,78,"Baye bapengwa kati na bana ya isalayele, balakelamaki mabe na lolemu ya Dâwud mpe Issa mwana ya Maryam, mpo ete bazangaki botosi mpe bazalaki kolutisa ndelo.",""
748,5,79,"Bazalaki kopekisana te na mabe oyo bazalaki kosala, wana nde ezaleli ya mabe bazalaki na yango!",""
749,5,80,"Okomona ebele kati na bango bazali kozwa bapangano baninga. Milimo mia bango mibongiseli bango mabe na ntina ete Allah asilikelaki bango, mpe okati na etumbu nde bakozala seko na seko.",""
750,5,81,"Mpe soki bandimaki na Allah mpe na ntoma mpe na maye makitaki epai naye, balingaki te kokamata bango balingami (to balongani). Kasi ebele kati na bango bazali nde babebisi.",""
751,5,82,"Ya sôló, okokuta bayuda na basambeli ya bikeko bazali na bonguna makasi likolo ya bandimi, kasi okokuta ete baye balobaka sôló tozali ba klisto bazalaki pembeni mpona kolinga bandimi, mpo ete na kati na bango ezali na basângò mpe banganga mayele[1] mpo ete bazalaka na lolendo te.","[1] Banganga mayele: Ya bakliáto."
752,5,83,"Mpe na ntango bakoyoka na maye makitaki epai ya motindami, okomona miso na bango matondi na pizoli mpona bosôló oyo bayebi, mpe bakolobaka: Nkolo wa biso tondimi, tia biso elongo na batatoli.",""
753,5,84,"Mpona nini te ete tondima na Allah mpe na oyo eyeli biso ya bosembo mpe tolikia ete Nkolo na biso akotisa biso okati ya bato ya malamu?",""
754,5,85,"Mpe Allah afuti bango na maye balobaki lola eye ezali koleka na nsé na yango mingala libela kati na yango. Mpe wana ezali litomba lia babongisi.",""
755,5,86,"Kasi mpona ba oyo bapengwa mpe babuki lokuta na mikapo mia biso, bango bato ya moto ya djahim.[1]","[1] Moto ya lifelo."
756,5,87,"Eh bino bandimi! Bopekisa te biloko ya malamu biye Allah apesi bino, mpe bolekisa ndelo te mpamba te Allah Alingaka balekisi ndelo te.",""
757,5,88,"Mpe bolia maye Allah Apesaki bino ya kitoko, Mpe elingisami. Mpe bobanga Allah oyo bolobi ete bondimi naye.",""
758,5,89,"Allah akopesa bino etumbu te nakolapa na bino oyo ebimaka na balolemu na bino. Kasi akopesa bino etumbu na kolapa oyo ewuti na mitema na bino, tubela na yango ezali koleisa babola zomi lolenge boleisaka mabota na bino, to mpe kolatisa bango, to mpe kokangola mowumbu. Oyo akozua makoki wana te, esengeli naye akanga ngizi mikolo misato. Wana nde tubela ya kolapa na bino na tango bosili kolapa, kasi bobatela bakolapa na bino. Na boye nde Allah azali kolimbola bino mikapo naye, mpo botondo ye.",""
759,5,90,"Eh bino Bandimi! Ya sôló, masanga, mpe masano ya mayele mabe, na mabanga mpe makonga mibongisami na tango ya bopagano, manso wana mazali mbindo kowuta na mosala ya satana, bozala mosika na yango mpo ete bolonga.",""
760,5,91,"Ya sôló, satana alingi kotia kati na bino koyinana mpe kosuana kowuta na masanga mpe masano ya mabe, mpe apekisa bino losambo mpe bokanisi Allah, boye bokotika yango?",""
761,5,92,"Mpe botosa Allah mpe botosa motindami mpe bokeba! Mpe soki bopesi mikongo, mpe boyeba ete ya sôló, motindami na biso azali na eloko mosusu te sé akomisa sango ya polele.",""
762,5,93,"Ezali lisumu te likolo na baye bandimi mpe basali misala ya malamu kowuta na oyo baliaki, soki babangi mpe bandimi mpe basali misala ya malamu, sima babangi lisusu mpe bandimi mpe babangi mpe babongisi, Allah alingaka babongisi.",""
763,5,94,"Eh bino bandimi! Allah akomeka bino na bokila, banyama bokoboma na maboko na bino mpe na makonga (to mandoki) na bino, mpo ete Allah ayeba nani kati na bino azali kobanga Allah na kobombana, oyo kati na bino akolekisa ndelo sima likambo oyo akozala na etumbu ya makasi.",""
764,5,95,"Eh bino bandimi! Bosala bokila te na tango ya kobulisama.[1] Oyo akoboma nyama na tango wana na nko, lifuta naye ekozala apesa nyama ya bomoyi ndenge moko lokola oyo ye abomaki, bato mibale ya bosembo mpe ya mayele kati na bino bakata makambo yango, ekozala mbeka ekoma na ndako esantu ya Makkah mpona koleisa babola na yango, to mpe tubela ete aleisa babola to mpe lisusu akanga ngizi na mikolo mikoki na motuya ya nyama wana, na bongo mpo ayeba mpe ayoka ntina na lisumu naye. Allah asili kolimbisa oyo eleki, kasi oyo akozongela yango, Allah akopesa ye etumbu, Allah azali na nguya, azali na bokonzi nyoso ya kopesa etumbu.","[1] Bótala na suratu oyo kaka mokapo: 1."
