"Translation Info:
#---------------------------
1202,8,42,"Ошондо (Бадр согушу болуп, олжо алынган күндө) силер (Мединага) эң жакын жерде, алар (мушрик аскерлери) алысыраак жерде, ал эми, кербен силерден төмөнүрөөк (деңиз) тарапта эле.[1] Эгер силер (согуш болоор орун жана убакыт жөнүндө мурдатан) убадалашсаңар убадада келише албаган болот элеңер. Бирок, Аллах (өз тагдырында) болуп калган ишти болтуруп, өлгөндөрдү далил менен (каапырчылыкты тандаганы үчүн) өлтүрүү үчүн жана тирүү калгандарды да далил менен (ыйманга келгендери себептүү) тирүү калтыруу үчүн (силерди күтүлбөгөн жерден жолуктуруп койду) Чынында Аллах Угуучу, Билүүчү.","[1] Аллах бири-бирине көрүнбөгөн үч тараптагы жамааттын экөөсүн (мусулман аскерлери менен мушрик аскерлерин) Бадр өрөөнүндө капысынан жолугуштурду."
1203,8,43,"Ошондо, (о, Мухаммад!) Аллах сенин түшүңдө аларды (мушрик аскерлерин) аз сандуу кылып көргөздү. Эгер көп кылып көргөзсө (жана сен муну сахабаларыңа айтсаң) муунуңар бошоп, (көпчүлүгү согушууну каалабай) иште талашып калмаксыңар. Бирок, Аллах сактады. Чынында, Ал көкүрөктү ээлеген сырларды Билүүчү.",""
1204,8,44,"Ошондо, (о, мусулмандар), силер жолуккан кезде, Аллах (тагдырында) болуп калган ишти аткаруу үчүн көзүңөргө аларды аз көргөзүп, силерди алардын көздөрүнө аз көргөздү. Иштердин бардыгы Аллахка кайтат.",""
1205,8,45,"О, ыйман келтиргендер! (Душман) жамаатына жолуксаңар, бекем-сабырдуу болуп, эгер жеңиштен үмүтүңөр болсо, Аллахты көп-көп эстегиле.",""
1206,8,46,"Аллах менен (Анын) пайгамбарына моюн сунгула, (эч качан) талашып-тартышпагыла! Антсеңер, алсыз болуп, кайратыңар жоголот. Сабыр кылгыла! Аллах сабырдуулар менен!",""
1207,8,47,"Мекендеринен (Меккеден) текеберленип, адамдардын көзүнө шаан-шөкөттөнүп жана Аллахтын жолунан (адамдарды) тосуу максатында (согушка) чыккандар сыяктуу болбогула! Аллах алардын бардык иштерин камтып алуучу.",""
1208,8,48,"Бир кезде шайтан аларга амалдарын кооз көрсөтүп: “Силерди бүгүн адам затынан эч ким жеңе албайт (саныңар да, даярдыгыңар да мусулмандардыкынан көп) Силерди өзүм кепилдигиме аламын (эч коркпогула)” - деди.[1] Ал эми, эки жамаат (согуш майданында) жолукканда (шайтан): «Менин силер менен ишим жок, (анткени,) мен силер көрбөгөн нерсени көрүп калдым. Мен Аллахтан коркомун! Аллахтын азабы катуу» деп, аркасына качып жөнөдү.[2]","[1] Курайштык мушриктердин “Мадлаж” деген уруу менен душмандыгы болгон. Бул уруу өтө согушчан болгондуктан курайш мушриктеринин жүрөгүн түшүрүп, коркутуп алган болчу. Амалдуу Шайтан жөн келбей, ошол уруунун баатыры Сурака бин Малик бин Жаьшам аль Мадлажинин кейпинде келип, аларды оолуктуруп, демитип турган.
[2] Себеби, шайтан мусулмандардын арасында, периштелерди сап-сапка бөлүштүрүп, согушка даярдап турган Жебирейил периштени көрүп калган болчу. Наалаты Шайтан качып кеткени менен өз максатына жетип, мушриктерди согуш (өлүм) майданына алып келген эле."
1209,8,49,"Ошондо (мусулмандардын арасындагы) мунафыктар менен жүрөктөрүндө шек-күмөн болгон (ыйманы күчсүз) адамдар: “Буларды дини оолуктуруп жиберди” - дешти. Ким Аллахка тобокел кылса, Аллах Кудуреттүү (жана өз ишинде) Даанышман.[1]","[1] Мусулмандардын бул согушка коркпой киришүүсүнүн себептери жогоруда айтылды. Бул жерде дагы калган себептери баяндалууда. Бир себеп: алар өздөрүн эң кудуреттүү Аллахтын ыктыярына, коргоосуна тапшырып, жалгыз Өзүнө таянып, тобокел кылуусу болгон. Дагы бир себеп алардын бекем ишенимдери боюнча, бүт дүйнө эли аларга бир зыян жеткирүү үчүн чогулушса да, Аллах эзелки тагдырда жазганынан ашыкча зыян жеткире алышпайт. Ошондой эле, бүт дүйнө чогулуп, бир пайда жеткирүүнү кааласа, Аллах каалагандан ашыкча кыпындай да пайда жеткире алышпайт. Демек, бардыгы Аллахтын Колунда болгон соң, Аллахтын Китебинде “Аллах ыймандуулар менен” деген убадасы болгон соң, эмнеден тайсалдашмак?"
1210,8,50,"(О, Мухаммад) Эгер сен, периштелер каапырларга: “Тозок азабын таткыла! - деп, беттерине, көчүктөрүнө чаап, өлтүрүп жатканын көрсөң эле!",""
1211,8,51,"Бул (азап) өз колуңар менен жасаган ишиңер себептүү. Аллах пенделерге залым эмес.",""
1212,8,52,"(Алардын абалы) Фараондун адамдарынын жана алардан мурунку каапырлардын абалына окшош: Биздин аяттарыбызды жалганга чыгарышты эле, Аллах аларды күнөөлөрү себептүү азапка салды. Чынында, Аллах – Кубаттуу жана азабы катуу.",""
1213,8,53,"Бул (азаптар) Аллах эч бир коомго берген жакшылыктарын, качан алар өз жүрөктөрүндө болгон нерсени (ыйманды каапырчылыкка) өзгөртмөйүнчө өзгөртпөөсү себептүү болууда. Чынында Аллах Угуучу, Билүүчү.",""
1214,8,54,"(Дагы алардын иштери) Фараон адамдарынын жана алардан мурункулардын иштерине окшош: Раббисинин аяттарын “жалган” дешти эле, күнөөлөрү себептүү өлүм берип, Фараон адамдарын (деңизге) чөктүрүп жибердик. (Аллах жазалагандардын) баары (өздөрүнө) зулум кылуучулар болду.",""
1215,8,55,"Чынында, Аллахтын назарында кыбыраган жандыктын эң жаманы – каапырлар. Себеби, алар ыйман келтиришпеди.",""
1216,8,56,"Сен алар менен убадалаштың эле, кийин, ар бир жолку убадалашууда кыянат кылышты. Алар такыбасы жок адамдар.",""
1217,8,57,"Эгер аларды согушта тапсаң сазайын берүү менен, артындагыларга сес көргөзүп кой. Эстеринен чыгарбай жүрүшөөр!",""
1218,8,58,"Эгер (сени менен согушпастык келишимин түзгөн) бир коомдун кыянат кылуусунан корксоң, убада-келишимдерин таштап сал! (Убада бузулганын силер да, алар да) барабар (билип жүргүлө). Чынында, Аллах кыянатчыларды сүйбөйт!",""
1219,8,59,"Каапыр адамдар (“Эми бизге Аллахтын азабы келишинен) өтүп кеттик” – деп ойлошпосун. Алар (эч качан Аллахты) алсыз калтыра алышпайт.",""
1220,8,60,"(О, мусулмандар!) Аларга (душманыңарга каршы) колуңардан келген бардык күч-кубатты: жабдыкталган аттарды даярдап койгула! Аны менен Аллахтын жана өзүңөрдүн душманыңарга жана да (ким экенин) Аллах гана билип, силер билбеген башка адамдарга айбат-сүр көргөзөсүңөр. Аллахтын жолунда (жихад үчүн) эмнени сарп кылсаңар (Кыяматта) өзүңөргө зулум кылынбаган абалда толугу менен кайтарылат.",""
1221,8,61,"Эгер алар (душмандар) тынчтыкка ыктаса, сен да тынчтыкка умтул жана Аллахка тобокел кыл. Аныгында, Ал – Угуучу, Билүүчү.",""
1222,8,62,"Эгерде сени алдоону каалашса, сага Аллах жетиштүү: Ал сени Өзүнүн (асмандан келген) жардамы жана ыймандуулар менен колдогон.",""
1223,8,63,"Жана (көбүрөөк кубаттуу болуш үчүн) алардын жүрөктөрүн (өз ара) үлпөт-дос кылып койду. Эгер сен жер бетиндеги бардык байлыкты сарп кылсаң да, алардын жүрөктөрүн дос кыла албайт элең. Бирок, аларды Аллах дос кылды. Чынында, Аллах – Кудуреттүү, Даанышман!",""
1224,8,64,"Оо, Пайгамбар! Сага жана сени ээрчиген ыймандууларга Аллах жетиштүү.",""
1225,8,65,"Оо, пайгамбар! Ыймандууларды согушка кайраттандыр! (О, ыймандуулар!) Эгер силерден жыйырма гана сабырдуу эр жүрөктөр болсо, (душмандан) эки жүздү, ал эми, силерден жүз болсо, каапырлардан миңди жеңе алат. Мунун себеби, алар түшүнбөгөн адамдар.",""
1226,8,66,"Эми, Аллах силерден (милдетиңерди) жеңилдетти. Жана силерде (он эсе, жыйырма эсе көп душманга тең келе албай турган) алсыздык бар экенин билди. Эми, силерден жүз сабырдуу болсо эки жүздү жеңет, эгер силерден миң болсо, Аллахтын уруксаты менен, эки миңди жеңет,[1] Аллах сабырдуулар менен!","[1] Демек, мусулман адам эң болбоду дегенде эки душманга тең келе ала турган күч-кубат жана даярдыкта болушу керек экен."
1227,8,67,"Качан жер бетинде (Исламга өчөшкөндөр калбай, толук) жеңүүчү болмоюнча эч бир пайгамбардын алдында туткундар(дын) болуусу мүмкүн эмес болчу. Силер дүйнө пайдасын каалайсыңар, Аллах болсо, Акыретти каалайт. Аллах – Кудуреттүү, Даанышман.[1]","[1] Бул аят, Бадр согушунда Исламды түбүнөн курутабыз деп келген мушриктерди, туткунга түшкөндөн соң, өздөрүнө жараша кылып “курутуп” таштабай, туткунда сактап, алардын башы үчүн белгилүү өлчөмдө кун акы (залог) алган пайгамбарыбызга жана башка момундарга Аллах тааланын эскерткени. Бир аз гана дүйнөлүк пайданы ойлоп, зыянкеч, Исламга өч немелерди бошотуп жиберүү Исламга пайда алып келбейт эле."
1228,8,68,"Эгерде, Аллахтын тагдырында (“Ислам үммөтүнөн азап көтөрүлгөн” деп) жазылып коюлбаганда алган кун акыңардын жазасына силерди чоң азап кармайт эле.[1]","[1] Бул аят жөнүндө, пайгамбарыбыз саллаллоху алайхи ва саллам: “Эгер Бадр күнүндө азап түшкөндө, Умардан башка эч ким тирүү калмак эмес” деген. Анткени, бир гана Умар көпчүлүктүн кун акы алуу пикирине кошулбай “алар Исламды курутканы келишкен, биз да аларды өлтүрүп салышыбыз керек” деген пикирди айткан. Аят Умардын пикирин тастыктап түшкөн."
1229,8,69,"Эми, олжо кылып алган нерсеңерден адал-таза билип жей бергиле.[1] Аллахтан корккула! Чынында, Аллах – Кечиримдүү, Ырайымдуу.","[1] Ислам үммөтүнө ырайым-пазилет көргөзгөн Аллах, илгерки үммөттөргө адал кылбаган олжону буларга адал кылып берди."
1230,8,70,"Оо, пайгамбар! Кол астыңдагы туткундарга айт: “Эгер Аллах жүрөгүңөрдө жакшылык (ыйман) бар экенин билсе, силерге, алынган кун акыңардан жакшыраак нерсени берет жана (өткөндөгү) күнөөңөрдү кечирет. Жана Аллах – Кечиримдүү, Ырайымдуу.",""
1231,8,71,"Эгер алар (мушрик туткундар) сага кыянат кылууну каалашса, мындан мурун Аллахка да кыянат кылышкан болчу, кийин Аллах аларды колуңа салып берди. Аллах – Билүүчү, Даанышман.",""
1232,8,72,"Чынында, ыйман келтирип, (диндерин сактап калуу үчүн Меккеден Мединага) хижрат кылган жана Аллах жолунда мал-жандары менен жихад кылган мусулмандар менен, аларга (Мединадагы өз үйлөрүнөн) орун-очок берип, ансар – жардамчы болгондор бири-бирине жакын-дос. Ал эми, ыйман келтирсе да, хижрат кылбаган адамдар болсо, качан хижрат кылмайынча силерге эч нерседе дос боло алышпайт. Эгер алар силерден душмандарына каршы жардам сурашса, жардам берүү мойнуңарда милдет. Ал эми, силер менен (өз ара согушпоо жөнүндө) убада-келишими бар болгон коомго каршы жардам сурашчу болсо, анда жардам бербейсиңер. Аллах эмне иш жасаганыңарды Көрүүчү.",""
1233,8,73,"Каапыр адамдар бири-биринин достору. (Демек, силер эгер момун болсоңор, момундарды дос, каапырларды душман туткула). Эгер ушуну аткарбасаңар, жер бетинде бузукулуктар жана чоң күнөөлөр болот.",""
1234,8,74,"Ыйман келтирип, хижрат кылып, Аллахтын жолунда жихад кылган адамдар менен аларга орун-жай даярдап, жардам бергендер чыныгы ыймандуулар! Аларга (Раббисинен) кечирим жана улук ырыскылар бар!",""
1235,8,75,"Кийинчерээк болсо да ыйман келтирип, хижрат кылып, силер менен бирге жихад кылгандар – силерден. Жана бир туугандар Аллахтын Китебинде бири-бирине жакыныраак. Аллах ар бир нерсени Билүүчү!",""
1236,9,1,"(Бул –) Аллах жана (Анын) пайгамбары тарабынан силер убада-келишим түзгөн (бирок кыянат кылган) мушриктер үчүн (келишим милдетинен) кутулуу (жарыясы)!",""
1237,9,2,"(О, мушриктер!) Төрт ай (мөөнөттүн) ичинде Жер бетинде (тынч-аман) жүрө бергиле. (Силерге тынчтык мөөнөтү берилсе да) силер эч качан Аллахты алсыз калтыра албайсыңар, мына ушуну билип алгыла. Аллах (ширк иштерин уланткан) каапырларды шерменде кылуучу.",""
1238,9,3,"(Бул) Аллах жана (Анын) пайгамбары тарабынан, чоң ажы күнү (Курман майрамы) болгондо адамдарга, Аллах жана пайгамбары мушриктерден таза (б.а. алардын алдында убада-милдеттенмеси жок) экенин жарыялап коюу![1] (О, мушриктер!) Эгер тообо кылсаңар, өзүңөргө жакшы (мал-жаныңарды сактап каласыңар). Эгер жүз бурсаңар, билип койгула, силер Аллахты алсыз калтыруучу эмессиңер. Ошондой эле (О, Мухаммад,) каапырларга жан ооруткан азаптын кабарын берип кой!","[1] Хижранын 9-жылынын чоң ажы күнүндө, Меккеге келген бардык арабдардын алдында – алардын арасында мусулманы да, мушриги да бар эле – Али бин Абу Талип, Аллахтын ушул өкүмүн окуп билдирди. Жана ушул (9-) жылдан кийин бардык мушриктер үчүн Аль-Харамга (Каабага) кирүүгө тыюу салынды."
1239,9,4,"Ал эми, силер келишим түзгөн мушриктер (милдеттенмелерден) эч нерсени бузбаса жана силердин эч бир душманыңарга жардам бербесе, анда алардын келишимдерин өз мөөнөтүнө чейин толук сактагыла. Аллах такыба кишилерди сүйөт.",""
1240,9,5,"Эми, качан “Аль-Хурум” айлары (мушриктер менен согушууга тыюуу салынган төрт ай) чыгаары менен, мушриктерди тапкан жериңерде өлтүргүлө, туткундагыла, курчоого алгыла жана (алардын) ар бир жолдорунда (сазайын берүү үчүн) күтүп олтургула! Эгерде тообо кылып, намаз окуп, зекет беришсе (мусулман болушса) жолдоруна тоскоол болбогула. Чынында, Аллах – Кечирүүчү, Ырайымдуу.[1]","[1] Тообо кылган мушриктердин өткөн күнөөлөрүн кечирүү менен аларга ырайым кылат."
1241,9,6,"Эгер мушриктердин бири сенден (Аллахтын сөзүн угуп, Ислам менен таанышуу үчүн) коргоо-кепилдик сураса, аны – Аллахтын Сөзүн укканга чейин – өз кепилдигиңе ал. Андан соң аны өзүнүн тынч мекенине жеткирип кой. Бул (өкүм) алардын билимсиз коом болгону (жана Исламды таанып-билип алуусуна шарт жаратып берүү) үчүн.",""
1242,9,7,"(Ал эми, убадасын сактабаган) мушриктерге кантип, Аллах жана Анын пайгамбары тарабынан убада болсун?! Эми, Масжид аль-Харамдын астында убадалашкан кишилер үчүн гана (ошол Ыйык Үйдүн урматына убадаңарды сактагыла) Качан силер үчүн (берген келишиминде) түз турушса, силер дагы түз тургула. Албетте, Аллах (Өзүнөн) корккон (такыба) адамдарды сүйөт!",""
1243,9,8,"Кантип (алар үчүн убада сактоо болсун?!) Чынында, алар эгер силерден үстөм-жогору болушса, силер жөнүндөгү (өз моюндарына алган) убадага да, милдентенмеге да карашпайт. Ооздору менен силерди ыраазы кылса да, (берген анттарына) жүрөктөрү көнбөй турат. Жана алардын көпчүлүгү бузукулар!",""
1244,9,9,"Аз гана (дүйнөлүк) баага Аллахтын аяттарын сатып жиберишет жана (адамдарды) Аллахтын жолунан тосушат. Алардын жоруктары кандай жаман!",""
1245,9,10,"Момун жөнүндөгү (өз мойнундагы) келишимге да милдеттенмеге да карашпайт. Жана алар ашынып, чектен чыккан адамдар!",""
1246,9,11,"Эгер тооба кылып, намаз окуп, зекетти берип калышса, анда алар – диндеш бир тууганыңар. Биз Өз аяттарыбызды билген коом үчүн (ушинтип) ачык-айкын баяндайбыз.",""
1247,9,12,"Жана эгер келишимге кол койгондорунан кийин ант-убадаларын бузушса жана силердин диниңерди айыпташса, (аларды ушуга үйрөткөн) каапырлардын башчыларына каршы согушкула! Чынында аларда, ант (сактоо) деген болбойт. Кана эми, алар (кыянаттарынан) токтошсо!",""
1248,9,13,"(О, ыймандуулар!) Өздөрү биринчи баштап, ант-убадаларын бузган жана пайгамбарды (журтунан) чыгарууга жан үрөп аракеттенген адамдарга каршы согушпайсыңарбы? Эмне, алардан коркосуңарбы?! Эгер ыймандуу болсоңор, коркушуңарга Аллах көбүрөөк акылуу эмеспи?!",""
1249,9,14,"Аларга каршы согушкула! Аллах силердин колуңар менен аларга азап берип, шерменде кылып, силерге жардам берет жана момундардын жүрөктөрүн(дөгү ызааны) айыктырат.",""
1250,9,15,"Жана жүрөктөрүнүн ачуусун кетирет (өч алуу көксөөсүн кандырат).[1] Жана Аллах алардан каалагандарынын тообосун кабыл алат. Аллах Билүүчү, Даанышман.","[1] Мушриктер мусулмандарды өз журттарынан ""Раббим - Аллах - деген ""күнөөлөрү"" үчүн гана азап берип, айдап чыкканы себептүү алардын жүрөгү ызага, өч алууга толгон болчу."
1251,9,16,"Же болбосо, (о, ыймандуу пенделер!) Аллах силердин араңардан жихад кылгандар менен Аллахтан, пайгамбарынан жана момундардан башкаларды дос тутпагандарды билип алмайынча (согуш менен сыналбай) жөн калабыз деп ойлойсуңарбы?! Аллах силердин бардык ишиңерден кабардар.",""
1252,9,17,"Өз каапырчылыктарына өздөрү күбө болуп турган абалда, мушриктер Аллахтын мечиттерин (ибадат менен) абат кылып жиберүүлөрү эч мүмкүн эмес! (Себеби) Алардын амал-ибадаттары (ширк кылганы себептүү) “күйүп” кеткен. Жана алар тозокто түбөлүк калуучулар!",""
1253,9,18,"Чынында, Аллахтын мечиттерин, Аллахка, Акырет күнүнө ишенген, намаз окуп, зекет берген жана Аллахтан башка эч кимден коркпогон адамдар (курушат жана) абат кылышат. Дал ушул адамдар туура жол табуучулардан болсо ажеп эмес!",""
1254,9,19,"Эмне, силер ажыларды сугаруу менен Масжид аль-Харамды оңдоону, Аллахка, Акырет күнүнө ишенген жана Аллах жолунда жихад кылган момундарга (алардын ыйманына) теңеп жатасыңарбы? Алар Аллахтын назарында (ыйман менен жихадка чыккандарга эч качан) тең боло алышпайт! Аллах залым коомду туура жолго баштабайт![1]","[1] Кээ бир мусулмандар менен мушриктердин арасында талаш чыкканда мушриктер “ыйман келтирдим” эле дейсиңер. Бирок, биз деле, келген ажыларды замзам суу менен сугарып, Каабаны анча-мынча оңдоп турабыз. Бул иш силердин ыйман-ибадатыңардан кем калбаса керек” дешкенде, бул талаш маселени чечүү үчүн Аллах ушул аятты түшүргөн."
1255,9,20,"Ыйман келтирген, хижрат кылган жана Аллахтын жолунда мал-жандарын аябай жихад кылган адамдардын даражасы Аллахтын алдында көп эсе жогору. Ушулар гана жеңишке жетүүчүлөр!",""
1256,9,21,"Раббиси аларды Өзүнүн ырайымы, ыраазычылыгы жана түгөнгүс нээматтар болгон бейиштер менен сүйүнтөт.",""
1257,9,22,"Алар анда түбөлүк калышат. Чынында Аллахтын алдында чоң сооптор бар!",""
1258,9,23,"О, ыйман келтиргендер! Эгер силердин атаңар, ага-иниңер ыймандан каапырчылыкты (көбүрөөк) сүйчү болсо, аларды (ким болушуна карабай) дос тутпагыла! Силердин араңардан кимде-ким аларды дос тутса, алар – анык залымдар!",""
1259,9,24,"Айт (о, Мухаммад): “Эгер силердин атаңар, бала-чакаңар, ага-иниңер, жуп-жубайыңар, тууган-уругуңар, тапкан мал-дүйнөңөр, жүрүшпөй калышынан корккон соодаңар жана өзүңөргө жаккан үй-жайыңар силерге Аллахтан, Анын пайгамбарынан жана Аллахтын жолунда жихад кылуудан да сүйүктүүрөөк болсо, анда Аллах (силерге) Өз ишин (азабын) алып келишин күтө бергиле! Аллах бузуку коомду туура жолго баштабайт![1]","[1] Бул улук аят Аллах жана Анын пайгамбарын сүйүү жана аларды сүйүүнү ар кандай адамдын сүйүүсүнөн жогору коюуунун важып (зарыл, милдет) экенине далил болот. Кээ бир мусулмандар Аллах менен пайгамбарын сүйүү кандай болоорун түшүнүшпөйт же өтө эле жөнөкөй түшүнүшөт. Аллах менен пайгамбарын сүйүүнүн мааниси ал экөөсүнүн буйруктарын ар кандай адамдын буйругунан жогору коюууну, Аллах жиберген жана пайгамбар алып келген диндин кызыкчылыгын ар кандай кызыкчылыктан жогору коюуну түшүндүрөт. Сахабалар Аллахтын Динин жогору кылуу үчүн (Аллахтын жолуна деп) суралганда малдарын гана эмес, жандарын да беришкен."
1260,9,25,"Аллах силерге көп орундарда жана Хунейн (деген жердеги согуш) күнүндө да жардам берди: бир кезде силерди саныңардын көптүгү кубантып жиберди эле, кийин бул силерге эч кандай пайда бербей калды жана силер үчүн жер кенен болгонуна карабай тар көрүнүп, артыңарга качып калдыңар.[1]","[1] Пайгамбарыбыз Меккени фатх кылган (өзүнө караткан) жылда, мусулмандарга каршы Хаваазин уруусу күч жыйнап жатканы жөнүндө угуп он эки миң аскер менен аларга каршы аттанат жана Мекке менен Медина ортосундагы Хунейн деген жерде эки аскер жолугушат. Мусулман аскерлеринин арасында Исламга эми гана кирген Меккелик мусулмандар (кечээки мушриктер) көп эле. Алар жалпы эсеби төрт миң гана болгон душман аскерин тоотпой, өздөрүнүн көп сандуулугуна маашырланып, (жардам Аллахтан экенин унутуп) согушка киришет … Бирок, душмандын колу жогору келип, тыркырап кача башташат. Душмандын каршысында жүз чакты берилген сахабалар менен гана калган пайгамбарыбыз: “Мен качпаймын, мен чыныгы пайгамбар, Абдул-Мутталип деген каарман атам бар!” деп ураан чакырып, жалгыз өзү атынын башын душман тарапка буруп чабуулга өтөт. Муну көргөн абасы Аббас бин Абдул-Мутталиб мусулмандардын алдынан тосуп чыгып, “Эй, Бакара сүрөсүнүн эли, кайткыла!” деп, аларды кайтарып, бир адам сыяктуу тартипке салып, кайрадан чабуулга өтүшөт."
1261,9,26,"Кийин Аллах пайгамбары менен ыймандууларга Өзүнүн тынчтык-бейпилдигин жана силер көрө албаган аскерлерин (периштелерин) түшүрүп, каапырларды (жеңилүү менен) азаптады. Каапырлардын жазасы – ушул!",""
1262,9,27,"Андан соң, ушундан (каталардан) кийин деле, Аллах Өзү каалаган адамдардын тооболорун кабыл алды (кечирди). Аллах – Кечирүүчү, Боорукер!",""
1263,9,28,"О, ыйман келтиргендер! Мушриктер – ыпыластык! Ушул жылдарынан кийин Масжид аль-Харамга жакын жолошпосун! Эгер (жетишпестиктен)[1] корксоңор, Аллах кааласа, жакында Өз пазилети менен силерди муктаждыктан куткарат. Албетте, Аллах Билүүчү - Даанышман!","[1] Бул жетишпестик мушриктердин Каабага алып келе турган курмандыктары. Эгер аларды Каабага келтирбей коюлчу болсо, демек, алар алып келе турган курмандыктар да токтоп, жетишпестик болмок. Бирок, Аллах алардын курмандыктарысыз эле мусулмандарга береке берүүнү убада кылды."
1264,9,29,"(О, мусулмандар!) Аллахка да, Акыретке да ишенбеген, Аллах жана Анын пайгамбары арам кылган нерсени “арам” дебеген жана акыйкат динди кармабаган Китеп ээлерине каршы, качан өз колдору менен, моюн сунган абалда жизья салыгын (колуңарга) тапшырмайынча согуша бергиле![1]","[1] Мусулмандар каапырлардын алдына үч шарттын бирин тандоону сунуш кылышкан: 1-ислам, 2-жизья, 3-согуш. Эгер исламды кабыл алышса, мусулмандардын бириндей эле тең ата укукка ээ болушкан. “Жок Исламды кабыл албаймын десе, мусулмандар аларга каршы согушпаганынын жана мусулмандардын коргоосу астында тынч, бардык ибадаттарын кылып, укугу корголгон абалда жашаганынын беделине «жизья» салыгын төлөшкөн. Жизьяны каапырлардын ар бири өз колу менен төлөйт. Бай каапырлар кызматчысы же башка аркылуу бердиртпейт. Мына ошондо «моюн сунган абалда төлөгөн болушат. Жизья төлөгөндөр өз диндеринде кала беришет. Бул эки шартка (исламды кабыл алуу же жизья төлөө) көнбөсө аларга каршы согуш ачылган."
1265,9,30,"Яхудилер: “Узайр Аллахтын баласы” дешти. Христиандар: “Иса – Аллахтын баласы” дешти. Бул алардын оозундагы (далилсиз) сөздөрү. Алар (бул сөздөрүндө) мурунку каапырлардын сөздөрүнө окшош. Аллах куруткурлар! Кайда бара жатышат!",""
1266,9,31,"Алар (яхудилер менен христиандар) Аллахты коюп, өздөрүнүн диний аалымдары менен (дүйнөдөн түңүлгөн) кечилдерин жана Марямдын уулу Исаны кудай кылып алышты. Алар жалгыз Кудайга (Аллахка) гана ибадат кылууга буюрулган эле! Эч бир сыйынууга татыктуу кудай жок, жалгыз Өзү (гана) бар! Ал каапырлар кошкон шериктерден Таза!",""
1267,9,32,"Алар (каапырлар) Аллахтын Нурун (Динин) ооздору менен үйлөп өчүрүүнү каалашат. Бирок, Аллах каапырлар жаман көрсө да, Өз Нурун (бүт дүйнөгө) толук таралуусунан башкасына ыраазы болбойт.",""
1268,9,33,"Ал (Аллах) Өз пайгамбарын, туура жол жана акыйкат дин менен – эгер мушриктер жаман көрүшсө да – бардык диндерден үстөм-жогору кылуу үчүн жиберген.",""
1269,9,34,"О, ыйман келтиргендер! (Уккула, силерге сабак болсун: Китеп элдеринин) көпчүлүк дин аалымдары менен кечилдери адамдардын дүйнө-мүлкүн арам жолдор менен жешет. Жана (ушул жоруктары менен) адамдарды Аллахтын жолунан тосушат. Ал эми, алтын-күмүштөрдү жыйнап, аларды Аллахтын жолуна иштетпегендерге жан ооруткан азаптын кабарын бергин.",""
1270,9,35,"Ал (Кыямат) Күндө аны (алтын-күмүш теңгелерди) тозок отуна кызытылып, алардын маңдайына, жамбаштарына аркаларына тамга басылат жана: “Бул өзүңөр үчүн жыйнаган (бирөөгө же динге пайдасы тийбеген) нерсеңер! Эми, жыйнаган нерсеңердин даамын таткыла ” (деп айтылат).",""
1271,9,36,"Чынында, айлардын санагы Аллахтын алдында, асмандар жана жерди жараткан күндөгү (тагдыр) Китеби боюнча он эки айдан турат. Алардан төртөө “Харам” айлары.[1] Бул акыйкат Дин (эрежелеринен). Бул айларда (согуш ачуу менен) өзүңөргө зулум кылып албагыла. Мушриктер (бул айлардын харамдыгына карабай) силердин бардыгыңарга каршы согушканы сыяктуу силер дагы алардын бардыгына каршы согуша бергиле.[2] Жана билип алгыла: Аллах такыба адамдар менен!","[1] Ал айлар: Ражаб, Зул-Каада, Зул-Хижжа жана Мухаррам айлары. ""Харам"" (арам) деп аталганынын себеби, бул айларда чабуул жасоочу согуштар жана кан төгүү катуу арам кылынган.
[2] Кээ бир тафсирчи аалымдар ушул аят менен “харам” айларында согуш ачпагыла” деген аят мансух болот (күчүн жоготот) дешет."
1272,9,37,"Аныгында, “насиь” (айлардын ордун алмаштыруу) аша чапкан каапырчылык. Ал себептүү каапырлар (катуу) адашып, Аллах арам кылган айлардын санагын дал келтирүү үчүн аны (“насиьны”) бир жыл адал кылышса, бир жыл арам кылышат. Эми, алар (бул жоругу менен) Аллах арам кылган нерсени адал кылышууда. Аларга (шайтан тарабынан) иштеринин жамандыгы кооздолуп көргөзүлүүдө. Аллах каапыр коомдорду туура жолго баштабайт.[1]","[1] Бул аятта Аллах таала мушриктер өз ойлорунан чыгарган арам иштеринин бетин ачат. Алар “харам” айларында согуш ачуу өздөрүнүн шарттарына, пайдаларына дал келип калса, бул айларды артка же алдыга жылдырып, “харам” айлардан канчасында согушса, башка айлардан ошончосун алардын ордуна коюп, ошол айларды “харам” деп аташат эле. Алардын бул иштери (айларды алдыга, аркага сүрүүлөрү) аятта “насиь” деп аталууда."
1273,9,38,"О, ыйман келтиргендер! Силерге эмне болду, “Аллахтын жолунда (жихадга) чыккыла” деп айтылганда жерге оор отуруп калдыңар?! Эмне, силер Акыреттин ордуна дүйнө жашоосуна ыраазы болуп калдыңарбы?! Акыреттин алдында дүйнө жашоосу(нун жыргалдары) аз нерсе го![1]","[1] Бул аят Рум (византиялыктар) менен болгон “Табук” казатына чакырык болгондо түшкөн. Ошондо күн аябай ысык, тамак-аш тартыш болчу. Кээ бир мусулмандар жалакайлык кылса, кээ бир мунафыктар жалган шылтоолор айтып казатка барбай калышкан."
