"Translation Info:
#---------------------------
719,5,50,"E ko ñaawoore majjuyanko'en ɓe ɗaɓɓata ? Ko hommbo ɓuri Alla ñaawoore wonan de yimɓe yananaaɓe ?",""
720,5,51,"Eehey mon gooŋɗinɓe, wota on njogitor alyahuuda e Annasaara weldiiɓe, yoga maɓɓe ko weldiiɓe yoga. kala e mo'on belduɗo e maɓɓe, oen ɗoon ko e maɓɓe jeyaa. Pellet, Alla Fewnataa yimɓe tooñooɓe ɓe.",""
721,5,52,"Tan nji'a ɓeen ɓe ñawu woni e ɓerɗe mu'uen no njaaw-no e maɓɓe, heɓe mbi'a : ""min kuli nde yiiloode heɓata amen"". Ar ma Alla Adda Uddital, maa fiyaake immorde ka Makko, ɓe mbattina e kon ko ɓe cuuɗi ka pittaali maɓɓe ko ɓe nimsuɓe.",""
722,5,53,"Gooŋɗinɓe ɓen no mbi'a : ""E ko ɓee ɗoo ngoni ɓeen woondirnooɓe Alla hattirde woondooje maɓɓe, [wo nde] pellet, hiɓe ngnnde e mooɗon?"" Golle maɓɓe ɗen mbonii, ɓe mbattini ko ɓe hayruɓe.(pertuɓe)",""
723,5,54,"Eeheymon yo gooŋɗinɓe, kala jartodinɗo e mooɗon e diine mum arma Alla Adda yimɓe ɓeo yiɗi kamɓe kadi ɓe njiɗi mo, tawa ko newaniiɓe gooŋɗinɓe ɓe, ñaaɗanɓe e heeferaaɓe ɓe, heɓe tiɗnoo e laawol Alla ngol, ɓe kulataa feloore peloowo. Ɗuum ko ɓural Alla, homo weeeɗa ngal on Mo o Muuyi. Alla ko Yaajuɗo [ɓural], nganduɗo.",""
724,5,55,"Ngandee giɗo mon on ko Alla e Nulaaɗo Makko on e ɓeen gooŋɗinɓe : tottirooɓe juulde, ɓe totta asakal, hara kamɓe ko ɓe gooŋɗinɓe.",""
725,5,56,"Kalo melduɗo e Alla e Nulaaɗo Makko e ɓeen gooŋɗinɓe : pellet, fedde Alla nden ko ɓeen ngni foolooɓe ɓe.",""
726,5,57,"Eehey monyo gooŋɗinɓe, wata on njogito ɓeen jogitoriiɓe diine mon o jalnorɗi e fijindaaru, immorde e ɓeen okkaaɓe defte adii mon, e heeferaaɓe ɓeen weldiiɓe. Kulee Alla si on laatike gooŋɗinɓe.",""
727,5,58,"Si on noddii faade e juulde, ɓe njogitora nde jalnorɗii e fijindaaru : ko waɗi ɗum, kamɓe ko ɓe yimɓe ɓe kakkiltaa.",""
728,5,59,"Maaku : ""Eehey mon yimɓe defte, e on njoftoto min fii min gooɗinii Alla e kon ko Jippinaa e amen, e kon ko Jippinanoo ko adii, e won de pellet, ko ɓuri ɗuuɗude e mon ko yaltuɓeɗoftaare?!"".",""
729,5,60,"Maaku : ""E on ngaccata mi mi humpita on ko ɓuri ɗuum ɗon bon de mbarjaari ka Alla ? Kala mo Alla Huɗi, O Tikkani on, owaɗi e maɓɓe baaɗi e girayɗi(girji),(bamɗituga) e rewooɓe bewinayɗi ɗin. Ko ɓeen ɗon ɓuri bon de nokku, ɓuri majjude kadi laawol potondirgol ngol"".",""
730,5,61,"Si ɓe ngarii e mo'on, ɓe mbi'a : ""Men gooŋɗinii"". Gooɗii non ɓe naatidii e keeferaaku ngu, tawi kamɓe ɓe njaltiino e maggu. Ko Alla ɓuri Anndude kon ko ɓe cuuɗaynoo.",""
731,5,62,"Haɗayi'a ko heewi e maɓɓe no yaccora e bakkaat,e ngañamtumaagu, ñaamgol ɓe njeenaari. Bonii kon ko ɓe laatinoo heɓe ngolla.",""
732,5,63,"Ko haɗno ɓee rewooɓe [maɓɓe], e annduɓe [maɓɓe] ɓen kaɗa ɓe gah e konngol maɓɓe bakkaat ngol e ñaamgol ɓe njeenaari ndin ? Bonii kon ko ɓe laatinoo heɓe ngolla",""
733,5,64,"Alyahhuda'en mba i': ""Junngo Alla ngon ko ñobbaango Juuɗe maɓɓe ɗeen ñobbaama, ɓe kuɗiraama kon ko ɓe kaali ! Si ko woni, Juuɗe Makko ɗen [ɗiɗi] ko fortaaɗe, Homo Nafqira no O Muuyiri. Pellet, ko Jippinaa kon e maa immorde ka Joomi, ɓeyday ko heewi e maɓɓe bewre e keeferaaku. Men Wernii hakkunde maɓɓe ngañngu e konnaagu haa Ñande Darngal. Tuma kala ɓe kuɓɓi yiite fii hare, Alla Ɗannina nge. Heɓe yaha ka leydi bonnugol. Alla non Yiɗaa bonnooɓe ɓe.",""
734,5,65,"Sinno yimɓe defte ɓeen ngooŋɗinno ɓe kuli (Alla), min Heefanayno ɓe boneeji maɓɓe ɗin, min Naatno ɓe kadi Aljannaaji Neema.",""
735,5,66,"Sinno kamɓe ɓe ñiiɓnuno Tawreeta e Linjiila, e kon ko Jippinaa faade e maɓɓe immorde e Joomi maɓɓe, ɓe ñaamirayno senngo dow maɓɓe e ley koyɗe maɓɓe. No e maɓɓe leñol raɓɓindiniiɗe, ko ɗuuɗi e maɓɓe bonii ko ɓe ngollata.",""
736,5,67,"Eehey ma Nulaaɗo, yottin kon ko Jippinaa e maaɗa immorde ka Joomi maa, si a waɗaalni ,haray a yottinaani nulal makko ngal. Alla ko daɗndoowo ma e yimɓe ɓeen. Pellet, Alla Fewnataa yimɓe yeddooɓe ɓeen.",""
737,5,68,"Maaku : ""Eehey mon yimɓe defte, on ngonaa e huunde haa ñiiɓnon Tawraata e Linjiila e kon ko Jippinaa e mooɗon immorde ka Joommon"". Ko maa tun ko Jippinaa kon e maaɗa immorde ka Joomi maaɗa ɓeyda ko ɗuuɗi e maɓɓe bewre e keeferaaku. Wata a suno fii yimɓe yedduɓe ɓe.",""
738,5,69,"Pellet, ɓeen gooɗinɓe, e ɓen Alyahuudaaɓe, e ɓee rewooɓe koode, e Annasaara'en, kala on gooŋɗinɗo Alla e Ñalaande Sakkitiinde nden, o golli golle-moƴƴe : kulol alanaa ɓe, wanaa kamɓe cunoytoo.",""
739,5,70,"Wollahi minƳetii ahadi ɓiɗɓe Israa'iila ɓeen, minn Nuli e maɓɓe Nulaaɓe. Tuma kala nde Nulaaɗo addani ɓe kon ko pittaali maɓɓe ɗin mbelaaka : fedde goo ɓe njedda, fedde goo no mbara.",""
740,5,71,"Ɓe tamƴinii fitna laatotaako, ɓe mbumi ɓe pah'ɗi. Refti Alla Jaɓani ɓe tuubuubuyee. Refti ko heewi e maɓɓe mbumi ɓe pahaɗi. Alla ko reenuɗo kon ko ɓe ngollata.",""
741,5,72,"Wollahi ɓeen wi'uɓe : ""Alla ko Almasiihu ɓiɗɗo Maryama on""ɓe keeforini. Almasiihu on maaki : ""Eeheymon ɓiɗɓe Israa'iila, ndewee Alla Joomi am e Joomi mon. Pellet, kala sirkanɗo Alla, 
anndu Alla harminanii e mum Aljanna, werde makko nden ko ka yiite. Alanaa tooñooɓe ɓeen balloowo.",""
742,5,73,"Willagi yeddii ɓeen wi'uɓe : ""Alla ko tatɓitɗo (Allaji)tato Alaa deweteeɗo si wanaa deweteeɗo gooto. Si ɓe kaɗitaaki gaa e ko ɓe wowlata, ko maa mema ɓeen yedduɓe e maɓɓe lepte muusuɗe.",""
743,5,74,"E ɓe tuubantaa Alla ɓe imsinoo Mo?! Alla ko kaforoowo, jurmotooɗo",""
744,5,75,"Almasiihi ɓiɗɗo Maryama on wonaani si wonaa Nulaaɗo, gooŋɗii Nulaaɓe feƴƴiino ado makko. Neene makko ko goosguɗo, kamɓe ɗiɗo hiɓe ñaamaynoo ñaametee. Ndaaru ko honno minn Ɓannginiranta ɓe Aayeeje ɗeen, refti ndaaraa ko honno ɓe wonaa fekindoreede.",""
745,5,76,"Maaku : ""E on ndeway ko wonaa Alla, kon ko jeytantaa on lorra wanaa nafa?!"", Alla non ko Nanoowo, gannduɗo.",""
746,5,77,"Maaku : ""Eehey mon yimɓe defte, wata on ɓurtin e diina mon kan ko woori goonga, wata on njokku beleeɗe yimɓe [ɓe tawta] gooŋɗii ɓe majjii ko adii, ɓe majjini ko ɗuuɗi, ɓe majji laawol potondirngol ngol.",""
747,5,78,"Ɓeen yedduɓe e ɓiɗɓe Israa'iila ɓen kuɗiraama e ɗemngal Daawuda, e Iisaa ɓiɗɗo Maryama on. Ɗuum le, ko sabu koɓe mboopii kon, ɓe laatii yawtooɓe. Keeri ALLA",""
748,5,79,"Ɓe kaɗindirtaano e bone mo ɓe mbaɗi. bonii kon ko ɓe ngollatnoo!",""
749,5,80,"Haɗa yi'a ko ɗuuɗi e maɓɓe no mbelda e ɓeen yeddu- ɓe. bonii kon ko pittaali maɓɓe ɗin ngrdinani ɓe, nde Alla Tikkani ɓe, ko ka lepte woni kamɓe ko ɓe heddotoo.(saasooɓe)",""
750,5,81,"Sinno ɓe gooŋɗinano Alla, e Annabaajo on e kon ko Jnjppinaa e makko, ɓe njgittonooko ɓen [yedduɓe] weldiiɓe. Kono ko ɗuuɗi e maɓɓe ko yaltuɓe ɗoftaare",""
751,5,82,"A tawat wollahi ko ɓuri añde e yimɓe he e wonan de ɓeen gooŋɗinɓe,ko Alyahuuda'en e ɓen sirkooɓe.A taway kadi ko ɓuri ɓe ɓaɗtaade gooɗinɓe ɓen giggol, ko wi'ooɓe ɓe :""minen ko Annasaara"".Ɗuum non,ko tawde hino e maɓɓe annduɓe e rewooɓe,e won de kamɓe ɓe mawnintintaako.",""
752,5,83,"Si ɓe nanii ko Jippinaa kon e Nulaaɗo on, a yi'ay gite maɓɓe ɗen no yuppoo gonɗi, sabu kon ko ɓe anndi e goonga kan. Heɓe mbia: ""Joom amen, min gooŋɗinii, Winndidu min e seediiɓe ɓen"".",""
753,5,84,"E ko haɗata amen gooŋɗinde Alla e ko ari e amen kon immorde e goonga, men tamƴinoo nde Joomi amen Waɗtida men e yimɓe moƴƴuɓe ɓeen?"".",""
754,5,85,"Alla Yoɓiri ɓe sabu kon ko ɓe mbi'i : Aljannaaji ɗi caatli ilata senngo ley majji, ko ɓe duumotooɓe ton. Ɗum ɗon ko njoɓdi moƴƴinɓe ɓe,",""
755,5,86,"Ɓeen heeferɓe ɓe njeddi Aayeeje amen ɗeen, ɓeen ɗoon, ko yimɓe Jahiimi.",""
756,5,87,"Eehey mon yo gooŋɗinɓe, wota on karrmin laaɓuɗi ɗi Alla dakginani on, wata on njatu. Pe keerol, Alla Yiɗaa yawtooɓe ɓn.keeri Alla",""
757,5,88,"Ñaamee e kon ko Alla Arsiki on dagiiɗi laaɓuɗi. Kulon Alla O Mo ngooŋɗinɗon.",""
758,5,89,"Alla Nanngitirtaa on ko faljuɗon ka gooɗndooje mon, kono Homo Nanngitira on kon ko piɓɗon e gooɗndoodooje ɗe e muuɗum. Kaffaara mum on, ko ñammingol miskineeɓe sappo immorde ko hakindii e ko ñamminton ɓeynguureeji mon, maa koltu maɓɓe, maa rimɗin gol daande. On mo heɓaali [ɗuum], ko koorgol ɓalɗe tati. Ɗuum ɗoon ko kaffaara gooɗndooje mon si on ngooɗndii. Ndeenee gooɗndooje mon ɗe .Ko nii Alla Ɓannginiranta on Aayeeje Makko ɗen, belajo'o, on njetta [Mo].",""
759,5,90,"Eehey mon gooŋɗinɓe, ngannde esiwram= sanngara ɗam, e karte ɗen, e sanamuuji ɗin e payaloy koy [fow] ko soɓe jeyaaɗum e golle seytaane,ngoɗɗitee ɗum, mbelejo'o, on maloyte.",""
760,5,91,"Nganndee ko seytaane faalaa, ko nde o liɓata ngañgu e konnaagu(tikere)hakkunde mo'on ka siwram e ka karte, o faddoo on ga e jaŋtagol Alla e juulde nden. Hara onon ko on haɗitotooɓe ?(woppooɓe)?",""
761,5,92,"Ɗoftee Alla, ɗoftoɗon Nulaaɗo o, ndeentoɗon ! Si on nduŋitiim, nganndee pellet, ko fawii Nulaaɗo Amen on, ko jottingol ɓanngina.(peeñngol ngol).",""
762,5,93,"Bakkaat fawaaki ɓeen gooŋɗinɓe ɓe ngolli golle-moƴƴe e kon ko ɓe ñaamuno si ɓe kulii ɓe gooŋɗinii ɓe golli golle-moƴƴe, refti ɓe ndeentii ɓe gooŋɗini, refti ɓe gooŋɗi ɓe moƴƴini. Alla No Yiɗi moƴƴinooɓe ɓen.",""
763,5,94,"Eehey mon gooŋɗinɓe, ma Alla Jarribor on huunde e mbaroodi=raddo, hiɗon nanngira ɗum juuɗe mon ɗen e gaawe mon ɗen ; fii no Alla Anndira on kuloowo Mo e birnal. Kala jaggituɗo (jawtuɗo keerolo) ɓawa ɗuum, hino woodani mo lepte muusuɗe.",""
764,5,95,"Eehey mon yo gooŋɗinɓe, wota on mbar mbaroodi=raddaande hara ko on horminii ɓe. Kala barɗo ndi e mooɗon ko o tewiiɗo, njoɓdi mum, ko yeru kon ko o wari neemoraaɗi, ñaawa ɗum joomiraaɓe nuunɗal ɗiɗo e mooɗon, neldaari yottotoondi Kaaba on, maa kaffaara ñammingol miskiieeɓe, maa ko fotata ɗuum ɗoon koorka fii yo o meeɗ battane fiyaake makko on. Alla Yaafike kon ko feƴƴi ; kala duttiiɗo, Alla Yoftota e Makko. Alla ko pooluɗo, Jom-joftagol.",""
765,5,96,"Daginanaama on baañgol ka maayo, ñaametee mum on ko dakamme wonan de on e setotooɓe ɓe. Karminanaama on baañugol ka jeeri fodde hiɗon kormii. Kulee Alla Oon mo mooɓoyteɗon to mum.",""
766,5,97,"Alla Waɗii Kaaba on : Suudu Hormanteendu, ñiiɓirndu wonan de yimɓe ɓeen, e lewru hormante ndu, e neldaari ndi, e meedaaɗi ɗin. Ɗuum ɗon, ko fii yo on nganndu won de Alla no Anndi kon ko woni kammuuli e ka leydi, e wonndi Alla no Anndi kala huunde.",""
767,5,98,"Nganndee won de pellet, Alla ko caɗtuɗo lepte, e won de pellet, Alla ko kaforoowo, jurmotooɗo.",""
768,5,99,"Fawaaki Nulaaɗo on si wanaa yottingol. Alla no Anndi ko peññinton e ko cuuɗoton.",""
769,5,100,"Maaku : ""ko soɓi kon e ko laaɓi kon fotataa, hay si hawnii ma ɗuuɗugol ko soɓi kon"". Kulee Alla yo joomiraaɓe hakkillaaji, mbelejo'o, on maloyte.",""
770,5,101,"Eehey monn gooŋɗinɓe ! wata on laɓndo fii piiji, tawi si ɗi peññinanaama on, mettay on. Si on laɓndino fii majji fewndo Alqur'aanaare nden Jippotoo, ɗi peññinante on. Alla Yaafike fii majji. Alla ko kaforoowo, jurmotooɗo.",""
771,5,102,"Gooŋɗii yimɓe adinooɓe on laɓndinoke fii majji, refti ɓe ngontiri ɗin yedduɓe.",""
772,5,103,"Alla Waɗaali e jelaaɗi ɗin, wanaa accitaaɗi, wanaa jokkindirmba debbi, wanaa kalaldi-wa, kono heeferɓe ɓe no fekindoo e Alla fenaande, ko ɓuri ɗuuɗude e maɓɓe hakkiltaa.",""
773,5,104,"Si ɓe mbiamaa: ""ngree e ko Alla Jippini kon e faade e Nulaaɗo on"", ɓe mbi'a:""Yonii min ko min tawri baabiraaɓe amen ɓe"", e hay si baabiraaɓe maɓɓe ɓe ngandaa hay e huunde ɓe peewataa?!",""
774,5,105,"Eeheymon gooŋɗinɓe ! Hino fawii on pittaali mon ɗin! Lorratah on majjuɗo si on peewi. Ko faade ka Alla woni ruttorde mon on denndaangal; O Humpita on kon ko ngollatnoɗon.",""
775,5,106,"Eeheymon yo gooŋɗinɓe ! Mbaɗee seedee hakkunde mon, si maayde nden arii goɗɗo e mon, tuma wasiyagol, [seedeeɓe] ɗiɗo nuunɗuɓe jeyaaɓe e mo'on, si tawii on yehii ka leydi masiibo maayde yanii e mon. Darnon ɓe ka batte julude, ɓe ngooɗndira Alla, si on ciikkatikm ɓe ngostotaako fii ɗuum coggu, hay si laatike joomiraawo badindiral, ""min cuuɗataa seedee Alla on, minen ontuma [si min mbaɗii ɗum], haray men njeyaama e bakkondinɓe ɓe"".",""
776,5,107,"Si tawaama won de ɓe kaan di e bakkaatu, ko woɗɓe ɗiɗo darotoo darnde maɓɓe nden, hara ko jeyaaɓe e haanduɓe e hettugol , ɓe ngooɗndira Alla : ""Pellet, ko seedee amen on ɓuri jojjude seedee maɓɓe on ; min njawtaani keeri. Minen ontuma [si men mbaɗii ɗum], haray men njeyaama e tooñooɓe ɓen"".",""
777,5,108,"Ko ɗum ɗoo ɓuri ɓaɗtaade nde ɓe ngaddata seedee e hoore nden ɗon, maa ɓe kula nde woondoore ruttetee ɓaawo woondoore maɓɓe nden. Alla Fewnataa yaltuɓe ɗoftaare ɓe",""
778,5,109,"Ñaande Alla Mooɓoyta Nulaaɓe ɓen, O Daala: ""Ko holɗum njaabanoɗon?"" ɓe maaka: ""ganndal alanaa amen, pellet, An, ko An woni gannduɗo ko wirnii"".",""
779,5,110,"Tuma nde Alla Daalunoo : ""Ko an yo Iisaa ɓiɗɗo Maryama, siftor dokkam ɗe e dow maaɗa e dow yumma maaɗa, tuma nde Mi Semmbinirno maa fittaandu laaɓunde ndun, haɗa yeewta yimɓe ɓen ka penuyaagal e ka ƴaƴƴurmayaagal. E tuma nde mi Anndinno maa binndugol ngol e ñeñƴangal ngal, e Tawreeta e Linjiila. E tuma tagaynoɗaa e loope wano mbaadi sonndu e Duŋayee An ; nguttaa e mayru ndu laatoo sonndu e Duŋayee Am Sellinaa bunɗo e ɗamaaɗo e Duŋayee Am. E tuma nde yaltinanynoɗaa maayɓe e Duŋayee Am. E tuma nde Mi Surnoo ɓiɗɓe Israa'iila ɓen e maaɗa nde ngddannoɗaa ɓe ɓanngannduyeeji (peeñɗi)ɗi,yedduɓe ɓe e maɓɓe mbi'i: ""ɗum wonaali si wanaa mbilewu peeñungu"".",""
780,5,111,"Tuma nde mbahyiimi e laaɓamɓe ma ɓen, si ko woni: ""ngooŋɗinee kam in e Nulaaɗo Am o"", ɓe mbi'i: ""min gooŋɗinii, seedito won de pellet, ko min jebbiliiɓe"".",""
781,5,112,"Tuma nde laaɓamɓe [ma] ɓen mbinoo: ""Ko an yo Iisaa, ɓiɗɗo Maryama, hara Joomi maa hino waawi nde O jippinanta men kooliwal immorde ka kammu?"" O maaki: ""kulee Alla, si on laatike gooŋɗinɓe"".",""
782,5,113,"Ɓe mb'i: ""minn faala ñaamde e maggal, ɓerɗe amen ɗen deeƴa, min gannda gooŋɗii a goonganii amen, mn ngona e maggal jeyaaɓe e seeditiiɓe"".",""
783,5,114,"Iisaa ɓiɗɗo Maryama on maaki: ""Yaa An Alla, Joomi amen, Jippinan amen kooliwal immorde ka kammu, ngal wonana men iidi wonan de aramɓe amen e sakkitiiɓe amen, e maande immorde ka Maaɗa. Arsikaa men: ko An woni Moƴƴo Arsikoowo"".",""
784,5,115,"Allaahu On Daali : ""Min, ko Mi Jippinanoowo on ngal. Kono kala jedduɗo e mo'on ɓaawo ɗum, Min, Mi leptay mo lepte ɗe Mi leptataa hay gooto e tagoore nden"".",""
785,5,116,"E tuma nde Alla Daaloyte : ""Ko an yo Iisaa geɗal Maryama, e ko an wi'i yimɓe ɓen : ""njogitee kam min e yumma am reweteeɓe ɗiɗo ko wanaa Alla?"" O maaka : ""Senaadee woodanii Ma! Haananaa kam nde mi yeetotooɓe ko alanaa kam e mun geɓal ! Si wonii mi wowlanii ɗum, haray pellet, A Anndii ɗum. Haɗa Anndi ko woni e woŋkii am, mi anndaa ko woni e Woŋkii Maa. Pellet, An, ko An woni gannduɗo mbirniiɗi ɗin"".",""
786,5,117,"Mi wowlanaali ɓe si wanaa kon ko njamiirɗaa kam, won de : ""ndeewee Alla Joomi am e Joomi mon"". Min laatino e dow maɓɓe seeditiiɗo yeru ko mi wonnoo. ɓaawo nde hunnuɗaa mi, wonuɗaa An, Tommbiiɗo e dow maɓɓe. An ko A Seediiɗo e kala huunde.",""
787,5,118,"Si a leptii ɓe, pelletn kamɓe ko ɓe jeyaaɓe Maaɗa. Si A Haforanii ɓe, pellet, An, ko An woni pooluɗo, Ñeeñuɗo.",""
788,5,119,"Alla Daali : ""Ndee ko ñalaande nde goonga nafata gooŋɗɓe ɓen goonga maɓɓe on : hino woodani ɓe Aljannaaji no ila e ley majji caaɗi, ko ɓe duumotooɓe e majji poomaa"". Alla Welaama ɓe kamɓe kadi ɓe weltorii Mo. Ko ɗum woni polagal mawngal ngal.",""
789,5,120,"Ko Alla woodani laamu kammuuli ɗin, e leydi ndin e ko woni nder majji. Kanko ko O kattanɗo kala huunde.",""
790,6,1,"Gjettooje ngoodanii Alla on Takɗo kammuuli ɗiin e leydi ndin,o waɗi niɓe ɗeen e annoora on.refti ɓen yedduɓe Joom maɓɓe on hobe firlito gaa mum.",""
791,6,2,"Ko Kamko woni Tagkɗo on immorde e loopal, refti O Ñaawi [gooto kala] lajal, e lajal innaangal ka Makko, refti onon hoɗon cikkitoo.",""
792,6,3,"Ko Kaŋko kadi woni Alla ka kammuuli e ka leydi. Homo Anndi ko cuuɗon e mon, homo Anndi kadi ko peññilɗon.",""
793,6,4,"Aaya arataa e maɓɓe immorde e Aayeeje Joomi maɓɓe, si wanaa ɓe ɗuurnoto ga e majje.",""
794,6,5,"Gooŋɗii ɓe njeddi goonga kan nde ka ari e maɓɓe. Arma ara e maɓɓe kumpite ɗe ɓe laatinoo heɓe njalkita.",""
795,6,6,"E ɓe nji'aaniɗuuɗii ko min kalkunoo ado maɓɓe, immorde e gire? Min Newinanno ɓe ka leydi ko min Newinanaano on ; min Nuliri kammu ngun e maɓɓe yuppagol, Min mbaɗi caati ɗin no ila senngo ley maɓɓe. Min kalkiri ɓe bakkatuujimaɓɓe ɗii ; min cinci ɓaawo maɓɓe gire goɗɗe.",""
796,6,7,"Sinno min njppinno e dow maaɗa deftere e nder ɗeri, ɓe meemiri nde juuɗe maɓɓe ɗen, yedduɓe ɓen mbayno : ""ɗum wonaanisi wanaa mbilehu ɓanngu ngu"".(peeñɗo).",""
797,6,8,"Ɓe mb'i : ""Ko haɗno Maleyka jippinee e makko?"" Sinno min njippinno maleyka, fiyaaku on gasayno ; hooti (refti)ɓe neeɓantaake.",""
798,6,9,"Sinno minn mbaɗno mo maleyko, Men mbaɗayno mo gorko, Men njillindirayno ɓe kadi kon ko ɓe njillindirta.",""
799,6,10,"Gooŋɗii Nulaaɓe woɗɓe njalkitanooma adii maaɗa, jippii e ɓen jalkituɓe ko ɓe laatinoo heɓe njalkita.",""
800,6,11,"Maaku : ""njehee ka leydi refti ndaaron ko honno battane jeddunooɓe ɓen laatornoo"".",""
801,6,12,"Maaku : ""Ko hommbo woodani ko woni ko ka kammuuli e ka leydi?"" Maaku : ""Ko Alla!"" O Waɗɗinii e Hoore-Makko yurmeende. Pellet, O Mooɓindiroyay on Ñande Darngal : nde sikke alaa e mu'm. ɓeen hayruɓe=pertinbe pittaali mu'uen, kamɓe ɓe ngooŋɗintaa.",""
802,6,13,"Ko Kaŋko woodani ko deeƴi nder jemma e ñalama. Ko Kaŋko woni Nanoowo, gannduɗo.",""
803,6,14,"Maaku : ""E ko ko woori Alla mi jogitotoo giɗo? Takɗo Kammuulu ɗin e leydi ndin, Kaŋko homo Ñammina O ñammintaake"". Maaku : ""Min, Mi yamiraama nde mi wonata arano jebbiliiɗo"". Wata a jeye dey e sirkooɓe ɓen.",""
804,6,15,"Maaku : ""Min miɗo huli si mi yeddii Joomi am, lepte Ñalamo Mawnɗo"".",""
805,6,16,"On mo lepte ɗen firlitaa e mum nden Ñalnde, haray gooŋɗii [Alla] Yurmaama mo, ko ɗuum woni malal ɓanngu ngal.",""
806,6,17,"Si Alla memnii ma lorra, kuñcoowo ka alaa si wanaa Kaŋko. Si o memnii ma kadi moƴƴere, Kaŋko e dow kala huunde ko o kattanɗo.",""
807,6,18,"Ko Kaŋko woni poolɗo e hoore jeyaaɓe makko ɓen ; ko Kaŋko woni Ñeeño, kumpitiiɗo.",""
808,6,19,"Maaku : ""Ko holɗuum e huunde ɓuri mawnude seedee?"" Maaku : ""Ko Alla, Ko o Seediiɗo hakkunde am e mo'on ; ndee alqur'aanaare Wahayinaama e am, fii yo mi rentinir on nde, e kala mo nde hewti"". E onon on ceedoto won de no wonndi e deweteeɗi goɗɗo? Maaku : ""Min mi seedotaako"". Maaku : ""ngnndee pellet, Kaŋko ko O deweteeɗo bajjo"". Min ko mi kisɗoɗo kon ko kafidoton e makko.",""
809,6,20,"Ɓeen ɓen minn ndokki deftere nden, heɓe nganndiri (Nulaaɗo) on no ɓe ngandiri ɓiɗɓe maɓɓe ɓen. Ɓeen hayruɓe pittaali muen ɗii, kamɓe ɓe gooŋɗinta.",""
810,6,21,"Alaa ɓurɗo tooñude haa hewta on pekindiiɗo fenaande e hoore Alla, maa o fenni Aayeeje Makko ɗen. Si ko woni, tooñooɓe ɓen maletaake.",""
811,6,22,"Ñalnde min mooɓindirta ɓe denndaangal, refti men mbi'ana ɓen sirkuɓe : ""Holto kafidiiɓe mon ɓeen ɓe aaƴotonoɗon?""",""
812,6,23,"Refti jaabawol maɓɓe ngol laataaki si wanaa nde ɓe mbi'i : ""Min ngooɗndirii Alla Joomi amen! Min laatanooki sirkooɓe"".",""
813,6,24,"Ndaarii no ɓe peniri e pittaali maɓɓe. Ko ɓe fekindotonoo kon majjirii ɓe.",""
814,6,25,"Hino e maɓɓe oon keɗitotooɗo ma, Men mbaɗii ka ɓerɗe maɓɓe kiɓɓale fii wata ɓe paamu [alqur'aanaare] nden, e ka noppi maɓɓe teddeendi. Hay si ɓe njii kala Aaya, ɓe gooŋɗinta Mo. Haa si ɓe ngrii e maa, heɓe mbeeñda e maaɗa, yedduɓe ɓen mbi'a : ""Ɗum ɗoo wonaani si wanaa tinndi adinooɓe"".",""
815,6,26,"Kamɓe heɓe kaɗa [yimɓe ɓen] gaa e maako, heɓe ngoɗɗioo kadi e makko. Ɓe alaa e halkude si wanaa pittaali maɓɓe ɗin, kono ɓe so'aa anndude.(ɓe tinaani)",""
816,6,27,"Sinno a tinno tuma nde ɓe darnanoo ka hoore Yiite, ɓe mbi'a : ""Ee haaniinande men nduttetee, hara men njeddataa Aayeeje Joomi amen ɗen, Men njeyee e gooŋɗinɓe ɓen"".",""
817,6,28,"Si ko woni, feeñanii ɓe kon ko ɓe cuuɗatnoo ko adii. Sinno ɓe nduttita [aduna], ɓe artay e kon ko ɓe kaɗanoo e mum, pellet, kamɓe ko ɓe fenooɓe.",""
818,6,29,"Ɓe wmb'i : ""Ɗum wonaani si wanaa nguurdam amen aduna, men wonaali immintinoyteeɓe"".",""
819,6,30,"Sinno a tinno tuma nde ɓe ndarnaa yeeso Joomi amɓɓe. O Daala : ""Ɗum laataaki goonga?"" Ɓe mbi'a : ""Ko non woniri! Men woondirii Joomi amen!"". O Daala : ""Awa meeɗee non lepte ɗen sabu kon ko njeddiraynoɗon"".",""
820,6,31,"Goonga hayrii ɓeen yedduɓe hawroygol e Alla. Haa si Darngal ngal arii ɓe e juhal, ɓe mbi'a : ""Ee nimse amen e kon ko men mbelsindinoo e ɗam [nguurdam aduna]"", hara heɓe ndonndorii bakkatuuji maɓɓe ɗin ka ɓabbe maɓɓe. Faamee bonii ko ɓe ndoondoytoo!",""
821,6,32,"Nguurdam aduna wonaali si wanaa fijindaaru e belaaɗe. Ko galle laakara ɗen ɓuri moƴƴannde ɓeen gooŋɗuɓe. E on hakkiltaa?",""
822,6,33,"Gooŋɗii Miɗen ganndi won de ko ɓe wowlata kon no sunine. Pellet, kamɓe ɓe alaa ma e fennude, kono tooñooɓe ɓen ko Aayeeje Alla ɗen woni yeddude.",""
823,6,34,"Gooŋɗii Nulaaɓe pennanooma adii maaɗa, ɓe muññii e kon ko ɓe pannaa, ɓe lorraa, haa ballal Amen ngal ari e maɓɓe. Alaa batitoowo Konnguɗi Alla ɗii. Gooŋɗii arii e maaɗa kumpite Nulaaɓe ɓen.",""
