"Translation Info:
#---------------------------
966,7,12,"Allahu tha: ""Ç'të pengoi të bëje sexhde kur të urdhërova?"" Ai tha: ""Unë jam më i mirë se ai; mua më krijove prej zjarrit, kurse atë e krijove prej baltës.""",""
967,7,13,"Allahu tha: ""Atëherë, zbrit që andej (nga Xheneti)! Ty nuk të takon të tregohesh mendjemadh në të. Dil, se ti je nga të poshtëruarit.""",""
968,7,14,"Ai tha: ""Më jep afat deri në ditën kur do të ringjallen (njerëzit)"".",""
969,7,15,"Allahu i tha: ""Ti je nga ata që u është dhënë afat.""",""
970,7,16,"Ai tha: ""Meqë më çove në humbje, unë do t'u zë pritë në rrugën Tënde të drejtë",""
971,7,17,"dhe do t'u qasem nga para e nga mbrapa, nga e djathta e nga e majta dhe shumicën e tyre nuk do t'i gjesh mirënjohës.""",""
972,7,18,"Allahu tha: ""Largohu nga këtu i përbuzur e i dëbuar! Sigurisht që Unë do ta mbush Xhehenemin me ty dhe me të gjithë ata që të pasojnë.""",""
973,7,19,"(Kurse Ademit i tha): ""O Adem, ti dhe gruaja jote jetoni në Xhenet dhe hani çfarë të dëshironi, por mos iu afroni kësaj peme, sepse përndryshe do të bëheni të padrejtë!""",""
974,7,20,"Shejtani u pëshpëriti atyre për të zbuluar pjesët e tyre të turpshme që i kishin të mbuluara dhe u tha: ""Zoti juaj jua ka ndaluar këtë pemë vetëm që të mos bëheni melekë ose të pavdekshëm.""",""
975,7,21,"Madje ai iu betua atyre (duke thënë): ""Njëmend, unë jam këshillues për ju!""",""
976,7,22,"Kështu, ai i mashtroi ata. Kur e shijuan pemën, pjesët e tyre të turpshme u bënë të dukshme për ta, kështu që zunë të mbulohen me gjethet e kopshtit, e Zoti i tyre i thirri: ""A nuk jua ndalova atë pemë dhe a nuk ju thashë se shejtani është armik i hapur juaji?""",""
977,7,23,"Ata thanë: ""Zoti ynë, ne i kemi bërë padrejtësi vetes; nëse Ti nuk na fal dhe nuk na mëshiron, ne me siguri do të jemi nga të humburit.""",""
978,7,24,"Allahu tha: ""Zbritni! Ju do të jeni armiq të njëri-tjetrit. Në Tokë do të jetë vendbanimi dhe mjetet për jetesë deri në një kohë të caktuar.",""
979,7,25,"Aty do të jetoni, aty do të vdisni dhe prej saj do të ringjalleni.""",""
980,7,26,"O bijtë e Ademit, Ne ju dërguam rroba që mbulojnë pjesët tuaja të turpshme dhe si zbukurim, ndonëse petku i devotshmërisë është më i miri. Këto janë prej shenjave të Allahut, që ata të marrin mësim.",""
981,7,27,"O bijtë e Ademit! Kurrsesi të mos ju mashtrojë shejtani, ashtu si i nxori prindërit tuaj nga Xheneti, duke i zhveshur nga rrobat e tyre për t'ua shfaqur pjesët e turpshme. Në të vërtetë ai dhe ushtria e tij ju shohin prej nga ju nuk i shihni. Ne i kemi bërë shejtanët miq të atyre që nuk besojnë.",""
982,7,28,"Kur bëjnë ndonjë turpëri, thonë: ""Ne i kemi gjetur baballarët tanë duke e bërë atë, por edhe Allahu na ka urdhëruar kështu."" Thuaju: ""Allahu nuk urdhëron kurrë të bëhen vepra të turpshme. Si thoni për Allahun diçka që nuk dini?""",""
983,7,29,"Thuaj: ""Zoti im ka urdhëruar drejtësi; drejtoni fytyrat tuaja (vetëm nga Ai) në çdo xhami; luteni Atë duke ia kushtuar adhurimin çiltërisht Atij. Ashtu siç ju krijoi në fillim, ashtu do të ringjalleni.""",""
984,7,30,"Disa Ai i ka përudhur e disa e kanë merituar humbjen. Ata, në vend të Allahut, kanë marrë shejtanët për mbrojtës të tyre dhe kujtojnë se janë të udhëzuar.",""
985,7,31,"O bijtë e Ademit, zbukurohuni kudo që faleni dhe hani e pini, por mos e teproni, sepse Ai nuk i do tepruesit.",""
986,7,32,"Thuaj: ""Kush i ka ndaluar stolitë dhe ushqimet e mira që i ka krijuar Allahu për robërit e Vet?"" Thuaj: ""Ato janë për besimtarët në jetën e kësaj bote dhe do të jenë vetëm për ta në Ditën e Kiametit. Kështu ua sqarojmë ajetet njerëzve që dinë.""",""
987,7,33,"Thuaj: ""Zoti im ka ndaluar turpërinë, qoftë e hapur, qoftë e fshehtë, gjynahet dhe dhunimin e padrejtë, si dhe t'i shoqëroni Allahut diçka (në adhurim), për të cilën nuk ju ka dhënë kurrfarë dëshmie, si dhe të thoni për Allahun atë që nuk e dini.""",""
988,7,34,"Çdo popull ka afatin e vet. Kur të vijë afati i tyre, ata nuk mund ta shtyjnë atë për asnjë çast e as ta përshpejtojnë.",""
989,7,35,"O bijtë e Ademit, kur t'ju vijnë të dërguar nga mesi juaj që t'jua lexojnë ajetet e Mia, ata që i frikësohen Allahut dhe i përmirësojnë punët e veta, as do të kenë frikë, as do të pikëllohen.",""
990,7,36,"Ndërkaq, ata që përgënjeshtrojnë ajetet Tona dhe tregohen mendjemëdhenj ndaj tyre, ata janë banorët e Zjarrit, ku do të qëndrojnë përgjithmonë.",""
991,7,37,"E kush është më i padrejtë se ai që trillon gënjeshtra për Allahun ose i përgënjeshtron ajetet e Tij? Ata do të marrin pjesën që u është caktuar, e, kur t'u vijnë të dërguarit Tanë (nga melekët) për t'ua marrë shpirtin, do t'u thonë: ""Ku janë ata që i adhuronit pos Allahut?"" Ata do të thonë: ""Na humbën."" Kështu ata do të dëshmojnë kundër vetes se ishin jobesimtarë.",""
992,7,38,"Allahu do të thotë: ""Hyni në Zjarr me popujt e xhinëve dhe njerëzve që kanë qenë para jush."" Sa herë që një popull hyn në të, do të mallkojë vëllezërit e vet (në besim). E, kur të tubohen të gjithë brenda, të fundmit do të thonë për të parët e tyre: ""O Zoti ynë, këta na çuan në humbje, andaj jepu atyre një dënim të dyfishtë me Zjarr."" Ai do të thotë: ""Për secilin nga ju ka dënim të dyfishtë, por ju nuk e dini.""",""
993,7,39,"Të parët do t'u thonë të fundmëve: ""Ju nuk ishit asgjë më të mirë se ne, prandaj shijoni dënimin për atë që keni punuar.""",""
994,7,40,"Njëmend, atyre që përgënjeshtrojnë ajetet Tona dhe tregohen mendjemëdhenj ndaj tyre, nuk do t'u hapen dyert e qiellit dhe nuk do të hyjnë në Xhenet derisa të kalojë deveja nëpër vrimën e gjilpërës. Kështu i ndëshkojmë keqbërësit.",""
995,7,41,"Për ta do të ketë shtretër (nga zjarri i) Xhehenemit dhe mbi ta do të ketë mbulesa zjarri. Kështu i ndëshkojmë zullumqarët.",""
996,7,42,"Kurse ata që besojnë e bëjnë punë të mira, - ndërkohë Ne nuk ngarkojmë askënd përtej mundësisë së tij, - ata janë banorët e Xhenetit, ku do të jenë përgjithmonë.",""
997,7,43,"Ne do të shkulim mërinë nga zemrat e tyre. Poshtë tyre do të rrjedhin lumenj e ata do të thonë: ""Lavdërimi i takon Allahut që na udhëzoi për këtë, sepse ne nuk do të gjenim udhëzimin po të mos na përudhte Allahu. Vërtet, të dërguarit e Zotit tonë na e sollën të vërtetën."" Ata do të dëgjojnë thirrjen: ""Ja, ky është Xheneti që ju e trashëguat për shkak të asaj që punuat.""",""
998,7,44,"Banorët e Xhenetit do t'u thërrasin banorëve të Zjarrit: ""Ne e gjetëm të vërtetë atë që na e premtoi Zoti ynë. Po ju, a e gjetët të vërtetë atë që jua premtoi Zoti juaj?"" Ata do të thonë: ""Po."" Atëherë, një thirrës do të thërrasë midis tyre: ""Mallkimi i Allahut qoftë mbi zullumqarët,",""
999,7,45,"të cilët penguan (njerëzit) nga rruga e Allahut, duke dashur ta shtrembëronin atë dhe që nuk besuan në botën tjetër!""",""
1000,7,46,"Midis tyre do të ketë një mur, ndërsa në lartësitë e tij do të ketë njerëz që do të njohin secilin grup nga tiparet e tyre. Ata do t'u thërrasin banorëve të Xhenetit: ""Paqja qoftë mbi ju!"" Ata nuk do të kenë hyrë ende në të, por do të shpresojnë.",""
1001,7,47,"E, kur t'u kthehen sytë nga banorët e Zjarrit, do të thonë: ""Zoti ynë, mos na bashko me njerëzit zullumqarë!""",""
1002,7,48,"Njerëzit e Lartësive do t'u thërrasin disa burrave, të cilët i njohin nga tiparet e tyre, duke thënë: ""As grumbullimi juaj e as mendjemadhësia juaj nuk ju bënë dobi.""",""
1003,7,49,"A nuk janë këta ata për të cilët betoheshit se Allahu nuk do t'i mëshirojë? Hyni pra në Xhenet, për ju s'do të ketë frikë e as do të brengoseni.""",""
1004,7,50,"Banorët e Zjarrit do t'u thërrasin banorëve të Xhenetit: ""Na lëshoni pak ujë ose diçka nga ajo që jua ka dhënë Allahu."" Ata do të thonë: ""Allahu i ka ndaluar këto për jobesimtarët,",""
1005,7,51,"të cilët e morën fenë për tallje e lojë dhe u mashtruan nga jeta e kësaj bote."" Prandaj, sot Ne do t'i harrojmë ata, ashtu siç e harruan ata takimin e kësaj Dite dhe për shkak se kundërshtuan ajetet Tona.",""
1006,7,52,"Ne u kemi sjellë atyre një Libër (Kuranin), të cilin ua kemi shpjeguar hollësisht me dituri, si udhërrëfyes dhe mëshirë për njerëzit që besojnë.",""
1007,7,53,"A mos vallë po presin përmbushjen e (paralajmërimit të) tij? Ditën kur do të përmbushet (paralajmërimi), ata që e shpërfillën më parë, do të thonë: ""Vërtet, të dërguarit e Zotit tonë paskan sjellë të vërtetën. Por a ka ndonjë ndërmjetësues që mund të ndërmjetësojë për ne? Ose, a mund të kthehemi mbrapsht që të veprojmë ndryshe nga ajo që kemi vepruar?"" Me të vërtetë, ata do ta shkatërrojnë vetveten dhe do t'u humbasin ata (zotat e rremë) që kanë sajuar.",""
1008,7,54,"Pa dyshim, Zoti juaj është Allahu, i Cili krijoi qiejt dhe Tokën për gjashtë ditë e pastaj u ngrit mbi Arsh (Fron). Ai e mbulon ditën me natë, e cila e ndjek atë me shpejtësi. Ai krijoi Diellin, Hënën dhe yjet të nënshtruara me urdhrin e Tij. Vetëm Atij i takon krijimi dhe sundimi. I Bekuar është Allahu, Zoti i botëve!",""
1009,7,55,"Lutjuni Zotit tuaj me përulje e në fshehtësi, se vërtet Ai nuk i do ata që e teprojnë.",""
1010,7,56,"Dhe mos bëni çrregullime në Tokë, pasi është vendosur rregulli, dhe lutjuni Atij me frikë e shpresë, se vërtet mëshira e Allahut është afër punëmirëve.",""
1011,7,57,"Është Ai që i dërgon erërat si sihariq të mëshirës së Tij. Kur ato të sjellin re të rënda, Ne i çojmë ato në një tokë të pajetë, e pastaj lëshojmë shi me anë të të cilit nxjerrim fruta të gjithëllojshme. Kështu i ringjallim Ne të vdekurit, që të merrni mësim.",""
1012,7,58,"Toka e mirë e prodhon bimësinë me lejen e Zotit të saj, ndërsa ajo që është e keqe, vështirë që jep diçka. Kështu ua sqarojmë shenjat njerëzve që falënderojnë.",""
1013,7,59,"Ne e dërguam Nuhun te populli i tij e ai u tha: ""O populli im! Adhuroni Allahun; nuk keni zot që meriton të adhurohet përveç Tij! Me të vërtetë, unë kam frikë për ju nga dënimi i një Dite të madhe.""",""
1014,7,60,"Krerët e popullit të tij thanë: ""Ne të shohim ty në një humbje të qartë.""",""
1015,7,61,"Ai tha: ""O populli im, unë nuk jam i humbur, por i dërguar nga Zoti i botëve.",""
1016,7,62,"Unë jua përcjell shpalljet e Zotit tim, ju këshilloj dhe di nga Allahu atë që ju nuk e dini.",""
1017,7,63,"A po çuditeni që ju erdhi këshillë nga Zoti juaj përmes një njeriu nga mesi juaj, që t'jua tërheqë vërejtjen, t'i frikësoheni Allahut dhe që të mëshiroheni?""",""
1018,7,64,"Ata e quajtën atë (Nuhun) gënjeshtar, e Ne e shpëtuam atë dhe ata që ishin me të në anije e i fundosëm ata që përgënjeshtruan ajetet Tona. Ata ishin vërtet popull i verbër.",""
1019,7,65,"Te adët dërguam vëllanë e tyre, Hudin. Ai u tha: ""O populli im, adhuroni Allahun; nuk keni zot që meriton të adhurohet përveç Tij. A nuk po i frikësoheni Atij?""",""
1020,7,66,"Krerët e popullit të tij, të cilët nuk besonin, thanë: ""Ne po shohim te ti mendjelehtësi dhe mendojmë se je gënjeshtar.""",""
1021,7,67,"Ai tha: ""O populli im, unë nuk jam mendjelehtë, por i dërguar nga Zoti i botëve.",""
1022,7,68,"Unë jua përcjell shpalljet e Zotit tim dhe jam këshillues besnik për ju.",""
1023,7,69,"A po çuditeni që ju erdhi këshillë nga Zoti juaj përmes një njeriu nga mesi juaj, që t'jua tërheqë vërejtjen? Kujtoni kur Ai ju bëri zëvendës pas popullit të Nuhut dhe ju dha trup e fuqi të madhe. Kujtoni dhuntitë e Allahut, që të shpëtoni.""",""
1024,7,70,"Ata thanë: ""A mos na ke ardhur që ta adhurojmë vetëm Allahun e t'i lëmë ata që adhuronin baballarët tanë? Atëherë, na e sill atë me të cilën po na kërcënon, nëse je i çiltër.""",""
1025,7,71,"Ai tha: ""Tashmë, mbi ju ka rënë dënimi dhe zemërimi i Zotit tuaj. A po grindeni me mua për emra (idhujsh) të cilët ua keni vënë vetë ju dhe etërit tuaj, gjë për të cilën nuk ju ka sjellë Allahu kurrfarë dëshmie? Pritni pra, se edhe unë jam duke pritur me ju.""",""
1026,7,72,"Ne e shpëtuam atë dhe ata që ishin me të me mëshirën Tonë e i shfarosëm ata që i përgënjeshtruan ajetet Tona. Ata nuk ishin besimtarë.",""
1027,7,73,"Kurse te themudët dërguam vëllanë e tyre, Salihun. Ai u tha: ""O populli im, adhuroni Allahun; nuk keni zot që meriton të adhurohet përveç Tij. Juve ju erdhi tashmë një dëshmi e qartë nga Zoti juaj: kjo është deveja e Allahut, si shenjë për ju. Pra, lëreni atë të kullosë në tokën e Allahut dhe mos i bëni ndonjë të keqe, se ju kap një dënim i dhembshëm.",""
1028,7,74,"Kujtoni kur Ai ju bëri zëvendës pas adëve dhe ju dha vendbanime në tokë; në rrafshinat e saj ju ndërtoni pallate e në male gdhendni shtëpi. Pra, kujtoni dhuntitë e Allahut e mos bëni çrregullime në Tokë.""",""
1029,7,75,"Krerët mendjemëdhenj nga populli i tij u thanë atyre të shtypurve nga radhët e besimtarëve: ""A njëmend e dini se Salihu është i dërguar nga Zoti i tij?"" Ata thanë: ""Ne me të vërtetë besojmë në atë me të cilën është dërguar.""",""
1030,7,76,"Ata që ishin mendjemëdhenj thanë: ""Ne nuk besojmë në atë që besoni ju.""",""
1031,7,77,"Pastaj, ata e therën devenë, e kundërshtuan urdhrin e Zotit të tyre dhe thanë: ""O Salih! Na e sill atë me të cilën na kërcënon, nëse vërtet je i dërguar!""",""
1032,7,78,"Pastaj i kapi një tërmet i rëndë dhe u gdhinë përmbys të pajetë në vendin e tyre.",""
1033,7,79,"Ai u largua prej tyre duke thënë: ""O populli im, unë jua kumtova mesazhin e Zotit tim dhe ju këshillova, por ju nuk i donit këshilluesit.""",""
1034,7,80,"Kujto Lutin, kur i tha popullit të vet: ""Si mund të bëni fëlliqësi që nuk e ka bërë askush në botë para jush?",""
1035,7,81,"Ju u qaseni meshkujve me epsh në vend të femrave; ju vërtet jeni një popull që keni kaluar çdo kufi.""",""
1036,7,82,"Përgjigjja e vetme që i dha populli i tij ishte: ""Dëboni ata nga vendi juaj, sepse ata janë njerëz që e mbajnë veten të pastër!""",""
1037,7,83,"Kështu, Ne e shpëtuam atë dhe familjen e tij, përveç gruas së tij, e cila ishte nga ata që mbetën pas.",""
1038,7,84,"Dhe lëshuam mbi ta rrebesh (gurësh). Shih pra si ishte përfundimi i keqbërësve.",""
1039,7,85,"E në Medjen Ne dërguam vëllanë e tyre, Shuajbin. Ai u tha: ""O populli im, adhuroni Allahun; nuk keni zot që meriton të adhurohet përveç Tij. Juve ju erdhi tashmë një dëshmi e qartë nga Zoti juaj. Prandaj matni e peshoni në mënyrë të drejtë, mos i mashtroni njerëzit në pasurinë e tyre dhe mos bëni çrregullime në Tokë pasi të jetë rregulluar. Kjo është më mirë për ju, nëse jeni besimtarë.",""
1040,7,86,"Mos zini pritë në çdo rrugë, duke kërcënuar e penguar nga rruga e Allahut ata që besojnë në Të dhe duke kërkuar ta shtrembëroni atë. Kujtoni kur ishit pak e Ai ju shumoi. Shihni pra si ishte fundi i shkatërrimtarëve!",""
1041,7,87,"Nëse një grup prej jush beson në atë me të cilën jam dërguar e grupi tjetër nuk beson, atëherë duroni derisa Allahu të gjykojë mes nesh! Ai është Gjykatësi më i mirë.""",""
1042,7,88,"Krerët mendjemëdhenj nga populli i tij thanë: ""Njëmend ne do të të dëbojmë ty nga qyteti ynë, o Shuajb, me gjithë ata që besuan me ty, ose do të ktheheni në besimin tonë."" Ai tha: ""Edhe nëse e urrejmë atë?!",""
1043,7,89,"Në qoftë se do të ktheheshim në besimin tuaj pasi na ka shpëtuar Allahu prej tij, atëherë do të sajonim gënjeshtra kundër Allahut. Ne nuk do të kthehemi në të, përveç nëse kështu dëshiron Allahu, Zoti ynë. Zoti ynë ka përfshirë çdo gjë me dijen e Tij. Ne i mbështetemi Allahut. Zoti ynë, gjyko mes nesh dhe popullit tonë me të vërtetën, se Ti je Gjykatësi më i mirë.""",""
1044,7,90,"Krerët jobesimtarë nga populli i tij thanë: ""Nëse e ndiqni Shuajbin, atëherë, me siguri do të jeni të humbur.""",""
1045,7,91,"Prandaj, ata i kapi një tërmet i rëndë dhe u gdhinë përmbys të pajetë në vendin e tyre.",""
1046,7,92,"Ata që e quajtën gënjeshtar Shuajbin u bënë sikurse të mos kishin jetuar kurrë në atë vend. Ata që e quajtën gënjeshtar Shuajbin, mu ata ishin të humburit.",""
1047,7,93,"Ai u largua prej tyre duke thënë: ""O populli im, unë jua kumtova shpalljet e Zotit tim dhe ju këshillova, e përse të pikëllohem për popullin jobesimtar?!""",""
1048,7,94,"Sa herë që kemi çuar të dërguar në ndonjë vendbanim, i kemi dënuar me skamje e sëmundje, që të përulen.",""
1049,7,95,"Pastaj ua shndërruam fatkeqësinë në begati derisa u shtuan (fëmijët dhe pasuria e tyre) e thanë: ""Edhe paraardhësit tanë janë goditur nga skamja e sëmundjet."" Prandaj, Ne i dënuam ata befas, teksa ishin të shkujdesur.",""
1050,7,96,"Sikur banorët e atyre qyteteve të besonin e t'i frikësoheshin Allahut, Ne do t'u dërgonim bekime nga Qielli e nga Toka, por ata përgënjeshtruan, andaj i ndëshkuam për atë që bënë.",""
1051,7,97,"A janë të sigurt banorët e këtyre qyteteve se nuk do t'u vijë dënimi Ynë natën derisa janë duke fjetur?!",""
1052,7,98,"Apo a janë të sigurt banorët e këtyre qyteteve se nuk do t'u vijë dënimi Ynë paradite, kur janë duke u argëtuar?!",""
1053,7,99,"A ndihen të sigurt nga kurthi i Allahut?! Askush s'mund të ndihet i sigurt nga kurthi i Allahut, përveç njerëzve të humbur.",""
1054,7,100,"A nuk është e qartë për ata që trashëgojnë Tokën pas banorëve të saj të mëparshëm se, sikur të donim Ne, do t'i ndëshkonim për gjynahet e tyre dhe do t'ua vulosnim zemrat që të mos dëgjojnë?",""
1055,7,101,"Ne po të tregojmë ty disa nga ndodhitë e këtyre qyteteve. Atyre u erdhën të dërguarit e tyre me dëshmi të qarta, por ata nuk do të besonin atë që kishin përgënjeshtruar më parë. Kështu i vulos Allahu zemrat e jobesimtarëve.",""
1056,7,102,"Shumicën e tyre nuk i gjetëm që përfillnin besëlidhjen. Shumicën e tyre i gjetëm të pabindur.",""
1057,7,103,"Pastaj, pas tyre dërguam Musain me provat Tona te Faraoni dhe paria e tij, por ata i mohuan ato. Shih pra si ishte fundi i shkatërrimtarëve!",""
1058,7,104,"Musai tha: ""O Faraon, unë jam i dërguar nga Zoti i botëve.",""
1059,7,105,"Mua nuk më takon të them për Allahun asgjë përveç së vërtetës. Unë kam ardhur me dëshmi të qartë nga Zoti juaj, andaj lëri bijtë e Israilit të vijnë me mua.""",""
1060,7,106,"Faraoni tha: ""Nëse ke sjellë ndonjë provë, tregoje, po qe se e thua të vërtetën.""",""
1061,7,107,"Ai (Musai) hodhi shkopin e vet, sakaq ai u bë gjarpër i vërtetë.",""
1062,7,108,"Pastaj nxori dorën dhe ja, ajo dukej e bardhë për shikuesit.",""
1063,7,109,"Paria e popullit të Faraonit thanë: ""Ky është vërtet një magjistar i ditur!",""
1064,7,110,"Ai dëshiron t'ju nxjerrë nga toka juaj. Pra, çfarë na këshilloni?""",""
1065,7,111,"Ata thanë: ""Lëre mënjanë atë e vëllanë e tij dhe dërgo lajmëtarë nëpër qytete,",""
1066,7,112,"që të të sjellin çdo magjistar të ditur.""",""
1067,7,113,"Magjistarët erdhën te Faraoni e i thanë: ""A do të kemi shpërblim në qoftë se dalim fitues?""",""
1068,7,114,"Ai tha: ""Po, madje do të jeni nga më të afërmit e mi.""",""
1069,7,115,"Ata thanë: ""O Musa, a do të hedhësh ti i pari apo të hedhim ne?""",""
1070,7,116,"Ai tha: ""Hidhni ju!"" E, kur ata hodhën (shkopinjtë e tyre), magjepsën sytë e njerëzve, i frikësuan ata dhe bënë një magji të madhe.",""
1071,7,117,"Atëherë, Ne i thamë Musait: ""Hidhe shkopin tënd"", kur ja, ai po gëlltiste ato që trilluan ata.",""
1072,7,118,"Kështu pra, doli në shesh e vërteta dhe u asgjësua ajo që bënë ata.",""
1073,7,119,"Ata u mundën atje dhe u kthyen të poshtëruar.",""
1074,7,120,"Ndërkaq, magjistarët ranë në sexhde",""
1075,7,121,"dhe thanë: ""Ne besojmë në Zotin e botëve,",""
1076,7,122,"Zotin e Musait dhe të Harunit.""",""
1077,7,123,"Faraoni tha: ""Si guxoni ta besoni atë pa lejen time?! Në të vërtetë, ky është një përbetim që keni bërë në qytet për të dëbuar banorët e tij, por, ja që do ta shihni!",""
1078,7,124,"Do t'jua pres duart dhe këmbët këmbyerazi, pastaj do t'ju kryqëzoj të gjithë.""",""
1079,7,125,"Ata thanë: ""Ne, me siguri, te Zoti ynë do të kthehemi.",""
1080,7,126,"Ti po hakmerresh ndaj nesh vetëm pse besuam provat e Zotit tonë, kur na erdhën. Zoti ynë, na jep durim dhe na bëj të vdesim si muslimanë, të nënshtruar ndaj Teje.""",""
1081,7,127,"Paria e popullit të Faraonit thanë: ""Mos vallë do ta lësh Musain dhe popullin e tij që të bëjnë turbullira në Tokë e të të braktisin ty dhe zotat e tu?"" Ai tha: ""Ne do t'ua vrasim djemtë e do t'ua lëmë gjallë gratë, meqë kemi pushtet të plotë mbi ta.""",""
1082,7,128,"Musai i tha popullit të vet: ""Kërkoni ndihmë nga Allahu dhe bëni durim. Në të vërtetë, Toka është e Allahut e Ai ia jep si trashëgim atë kujt të dojë nga robërit e Tij, por fundi i mirë është për të devotshmit.""",""
1083,7,129,"Ata thanë: ""Ne torturoheshim para se të vije te ne, por edhe pasi erdhe ti."" Ai tha: ""Ndoshta Zoti juaj do të shkatërrojë armikun tuaj dhe do t'ju bëjë sundues në Tokë për të parë se si do të veproni.""",""
1084,7,130,"Ne goditëm popullin e Faraonit me thatësi e me të lashta të dobëta, që ata të marrin mësim.",""
1085,7,131,"Kur u vinte ndonjë e mirë, thoshin: "" Këtë e kemi merituar"", por kur i godiste ndonjë e keqe, mendonin se atë ua ndillte Musai dhe ata që ishin me të. Vini re! Oguri i tyre është prej Allahut, por shumica e tyre nuk e dinë.",""
1086,7,132,"Ata thanë: ""Çfarëdo prove që të na sjellësh për të na magjepsur, ne nuk do të të besojmë.""",""
1087,7,133,"Prandaj, Ne u dërguam atyre vërshima, karkaleca, morra, bretkosa dhe gjak, si shenja të qarta e të njëpasnjëshme, por ata u treguan mendjemëdhenj dhe ishin popull keqbërës.",""
1088,7,134,"Kur i godiste dënimi, ata thoshin: ""O Musa, lute Zotin tënd për ne, për shkak të besës që të ka dhënë! Nëse na e heq fatkeqësinë, ne, me siguri, do të të besojmë dhe do t'i lëmë bijtë e Israilit të vijnë me ty.""",""
1089,7,135,"Por, kur ua larguam dënimin deri në afatin e tyre të caktuar, ata e thyen premtimin.",""
1090,7,136,"Prandaj, Ne u hakmorëm e i fundosëm në det, sepse ata i përgënjeshtronin provat Tona dhe ishin të shkujdesur ndaj tyre.",""
1091,7,137,"Ndërkaq, popullit të shtypur ia lamë në trashëgim viset e lindjes e të perëndimit të tokës që kishim bekuar. Kështu u plotësua premtimi i bukur i Zotit tënd për bijtë e Israilit për shkak se duruan, si dhe shkatërruam veprat dhe ndërtesat që ngritën Faraoni e populli i tij.",""
1092,7,138,"Ne i kaluam bijtë e Israilit përtej detit, ku takuan një popull që adhuronin idhujt e tyre. Ata thanë: ""O Musa, na bëj edhe neve një zot, ashtu siç kanë ata zota!"" Ai tha: ""Vërtet, ju jeni popull i paditur.",""
1093,7,139,"Pa dyshim se atë që ndjekin këta e pret shkatërrimi dhe ajo që bëjnë është e kotë.""",""
1094,7,140,"Ai tha: ""E si të kërkoj për ju zot tjetër pos Allahut, kur Ai ju ka ngritur mbi të gjithë njerëzit (e kohës suaj)?!""",""
1095,7,141,"Kujtoni kur ju shpëtuam nga populli i Faraonit, të cilët ju shkaktonin shumë vuajtje: jua vritnin djemtë dhe jua linin të gjalla vajzat. Kjo ishte një sprovë e madhe nga Zoti juaj.",""
1096,7,142,"Ne i caktuam Musait tridhjetë net, mandej i shtuam edhe dhjetë, kështu që u përmbush takimi me Zotin e tij pas dyzet netësh. Musai i tha vëllait të tij, Harunit: ""Më zëvendëso te populli im, mbaj rregullin dhe mos ndiq rrugën e ngatërrestarëve!""",""
1097,7,143,"E, kur Musai erdhi në kohën e caktuar dhe Zoti i tij i foli atij, ai tha: ""O Zoti im, shfaqu, që të të shoh!"" Allahu tha: ""S'do të mund të më shohësh, por shikoje malin: nëse mbetet në vendin e vet, atëherë do të më shohësh!"" Kur Zoti i tij iu shfaq malit, e bëri rrafsh me tokë, ndërsa Musait i ra të fikët. Kur erdhi në vete, tha: ""I Patëmeta je Ti! Po kthehem te Ti i penduar. Unë jam i pari i besimtarëve.""",""
1098,7,144,"Allahu tha: ""O Musa, unë të zgjodha ty mbi njerëzit e tjerë me shpalljet e Mia dhe të folurit Tim (të drejtpërdrejtë). Prandaj, merre atë që të kam dhënë dhe ji mirënjohës!""",""
1099,7,145,"Ne i shënuam atij në Pllaka (të Teuratit) këshilla e shpjegime për çdo gjë: ""Mbaji fort ato dhe urdhëroje popullin tënd të ndjekin më të mirën e tyre. Unë do t'jua tregoj fundin e të pabindurve.",""
1100,7,146,"Unë do t'i largoj prej shenjave të Mia ata që sillen me mendjemadhësi në Tokë pa asnjë të drejtë. Edhe sikur të shohin çdo shenjë, nuk do ta besojnë; kur e shohin rrugën e udhëzimit, nuk e ndjekin atë, por, kur e shohin rrugën e gabuar, e marrin atë rrugë. Kjo, për shkak se ata i përgënjeshtruan ajetet Tona dhe ishin të shkujdesur ndaj tyre.",""
1101,7,147,"Atyre që përgënjeshtrojnë ajetet Tona dhe takimin e botës tjetër, do t'u asgjësohen veprat. A do të ndëshkohen ndryshe, përveçse sipas asaj që kanë punuar?",""
1102,7,148,"Populli i Musait, në mungesë të tij, nisën të adhurojnë një trup viçi që bënë nga stolitë e tyre, i cili lëshonte një pëllitje. A nuk e shihnin se ai as u fliste e as i përudhte në rrugë të drejtë? Megjithatë, ata e morën atë për adhurim dhe u bënë zullumqarë.",""
1103,7,149,"Kur u penduan dhe e kuptuan se kishin humbur, thanë: ""Nëse Zoti ynë nuk na mëshiron dhe nuk na fal, ne, pa dyshim, do të jemi të humbur.""",""
1104,7,150,"Kur Musai u kthye te populli i tij, i zemëruar e i pikëlluar, tha: ""Sa keq paskeni vepruar në mungesën time! A donit ta përshpejtonit premtimin e Zotit tuaj?"" Ai hodhi Pllakat dhe e kapi për flokësh të vëllanë duke e tërhequr drejt vetes. Haruni tha: ""O biri i nënës sime, këta njerëz më morën për të dobët dhe desh më vranë. Mos i gëzo armiqtë duke më nënçmuar dhe mos më llogarit prej keqbërësve.""",""
1105,7,151,"Musai tha: ""Zoti im, më fal mua e vëllanë tim dhe na fut në mëshirën Tënde, se Ti je më i Mëshirshmi i mëshiruesve!""",""
