"Translation Info:
#---------------------------
264,2,257,"Allah is de behoeder van degenen die geloven. Hij brengt hen uit de duisternis naar het licht. (En voor) de ongelovigen zijn er bondgenoten van de taaghoet. Zij leiden hen van het licht naar de duisternis (zoals de joden die Mohammed niet erkenden). Zij zijn de bewoners van het hellevuur, waarin zij eeuwig en altijd zullen verblijven.",""
265,2,258,"Hebt u niet nagedacht over degene die met Ibraahiem redetwistte over zijn Heer, omdat Allah hem het koninkrijk gegeven had? Toen Ibraahiem tegen hem zei: “Mijn Heer is Degene Die het leven geeft en de dood veroorzaakt.” Hij zei: “Ik geef het leven en veroorzaak de dood.” Ibraahiem zei: “Waarlijk! Allah laat de zon in het oosten opkomen, laat u hem dan van het westen opkomen.” De ongelovige werd zo dus verpletterend verslagen. En Allah leidt niet de mensen die onrechtvaardig zijn.",""
266,2,259,"Of (gedenk) degene die langs een (verlaten) stad kwam die volledig uit ruïnes bestond. Hij zei: “Oh! Hoe zal Allah (deze stad) doen herleven na haar dood?” Daarop liet Allah hem sterven voor honderd jaar, waarna Hij hem deed herleven. Vervolgens vroeg de engel hem: “Hoe lang heb je hier doorgebracht?” Hij antwoordde: “Misschien was ik hier een dag of een deel van de dag.” Hij zei: “Wel nee, jij hebt hier honderd jaar doorgebracht. Kijk (maar) naar je eten en drinken (nl. een mand vijgen en wat druivensap) – (en toch) zijn ze (na een volle eeuw) niet bedorven (noch van kleur veranderd). En kijk naar je ezel (waarvan enkel nog het geraamte rest, een duidelijk bewijs van het wonder) en zo hebben Wij van jou een teken (van de heropstanding) gemaakt voor de mensen. Kijk naar de beenderen (van jouw ezel), hoe Wij ze (terug) samenbrengen en met vlees bedekken.” Zodra hem alles duidelijk werd, zei hij: “(Nu) ben ik vast en zeker overtuigd dat Allah tot alle dingen in staat is.”",""
267,2,260,"En (gedenk) toen Ibraahiem (zonder argwaan of twijfels) zei: “Mijn Heer! Toon mij (in levenden lijve) hoe U de doden weer tot leven wekt.” Hij zei: “Geloof je dan niet (met je hart)?” Hij zei: “Zeker wel (want ik weet best dat U tot alles in staat bent), maar (ik vraag dit enkel) om sterker in mijn geloof te worden (en mijn hart rust in te boezemen).” Hij zei: “Neem vier (verschillende) vogels: slacht ze, snij (de dode vogels) in stukken, (haal ze door elkaar en maak er vier porties van). Verdeel hen vervolgens over (vier verschillende) bergen. Roep hen op (met de vogelkoppen in de hand), en (de verschillende stukken) zullen zich haasten en naar jou toekomen (om zich aan de kop te hechten en weer een volledige levende vogel te vormen). En weet dat Allah Almachtig is, Alwijs (aan wie niets of niemand kan tippen).",""
268,2,261,"De gelijkenis van degenen die van zijn rijkdommen uitgeeft op het pad van Allah is als de gelijkenis van een graankorrel; het groeit in zeven aren en iedere aar heeft honderd korrels. Allah geeft het veelvoudige aan degenen waarover Hij tevreden is. En Allah is voldoende voor de noden van Zijn schepselen, Alwetend.",""
269,2,262,"Degenen die hun rijkdommen uitgeven voor Allah en hun giften niet laten opvolgen door de herinnering van hun vrijgevendheid of door kwetsuren, hun beloning is bij hun Heer. Zij zullen geen vrees hebben, noch zullen zij bedroefd zijn.",""
270,2,263,"Vriendelijke woorden en de vergeving van zonden zijn beter dan een liefdadigheid die door kwetsen gevolgd wordt. En Allah is Rijk en Hij is de Verdraagzaamste.",""
271,2,264,"O jullie die geloven. Overhandig niet in verwaandheid jullie liefdadigheid door jullie vrijgevendheid te gedenken of door te kwetsen, zoals degene die zijn weelde uitgeeft om door de mensen gezien te worden. En hij gelooft niet in Allah, noch in de laatste dag. Zijn gelijkenis is de gelijkenis van een gladde rots waar een beetje aarde op ligt, daarop valt een zware regenbui, die hem kaal achterlaat. Zij zijn niet in staat om iets te doen met wat zij verdiend hebben. En Allah leidt de ongelovige mensen niet.",""
272,2,265,"En de gelijkenis van degenen die hun welvaart besteden om Allah Zijn genoegen te zoeken, terwijl zij er van overtuigd zijn dat Allah hen zal belonen, is als de gelijkenis van een tuin op een hoogte, zware regen valt daarop en laat de oogst verdubbelen. En als het geen zware regen ontvangt, is lichte regen voldoende. En Allah is de Alziende (weet goed) wat jullie doen.",""
273,2,266,"Zou één van jullie wensen een tuin te bezitten met dadelpalmen en druivenstokken, met rivieren die daar onderdoor stromen, en met allerlei soorten fruit voor hem daarin, terwijl hij een hoge leeftijd heeft behaald en zijn kinderen zwak zijn, terwijl het dan door een hevige wervelwind wordt getroffen met daarin vuur [1], zodat het verbrand. Zo maakt Allah Zijn tekenen duidelijk aan jullie zodat jullie moge nadenken!","[1]sinds enkele jaren is het wetenschappelijk bewezen dat er wervelwinden bestaan met daarin vuur, hoe is het mogelijk dat de Koran hier ruim 1400 jaar geleden over spreekt? Omdat dit Boek werkelijk van de Schepper afkomstig is."
274,2,267,"O jullie die geloven! Besteed van de goede dingen die jullie eerlijk verdiend hebben en van waar Wij jullie van de aarde hebben voorzien en neem jullie niet voor om van het slechte te besteden, (hoewel) jullie het niet accepteren behalve als jullie jullie ogen sluiten en het toestaan. En weet dat Allah rijk is en alle lofuitingen waard.",""
275,2,268,"Sjaitaan bedreigt jullie met armoede (tijdens het geven van liefdadigheid) en spoort jullie aan tot onzedelijkheid (nl. gierigheid door de zakaat achter te houden) Terwijl Allah jullie (vanwege jullie uitgaven) vergeving belooft (voor jullie zonden), alsook overvloedige voorzieningen Zijnerzijds. En de overvloed en Allah is voldoende voor de noden van al Zijn schepselen, Alwetend.",""
276,2,269,"Hij geeft wijsheid aan wie Hij wil en degene die de wijsheid heeft gekregen, heeft zeker een overvloedig goed gekregen. Maar niemand herinnert dan de mensen van begrip.",""
277,2,270,"En alles wat jullie uitgeven of welke eed jullie ook afleggen, wees er zeker van dat Allah alles weet. En voor de onrechtvaardigen zijn geen helpers.",""
278,2,271,"Als jullie het geven van liefdadigheid laten zien, is dat goed, maar als jullie het verbergen en het aan de armen geven, is dat beter voor jullie. (Allah) zal jullie wat van jullie zonden vergeven. En Allah is zich welbewust van wat jullie doen.",""
279,2,272,"Niet aan jou is hun leiding, maar Allah leidt hen die Hij wil. En al het goede dat je besteedt is voor jezelf, als je het niet anders besteedt dan voor het zoeken van Allah Zijn goedkeuring. En al het goede dat je besteedt zal jullie volledig terugbetaald worden en jullie zal geen onrecht aangedaan worden.",""
280,2,273,"(Liefdadigheid is) voor de armen, die op de weg van Allah zijn weerhouden en zich niet door het land kunnen bewegen. Degene die hen niet kent, denkt dat zij rijk zijn vanwege hun bescheidenheid. Jullie kunnen hen door hun tekenen kennen, zij bedelen helemaal niet bij de mensen. En al het goede dat jullie uitgeven, waarlijk Allah weet het goed.",""
281,2,274,"Degenen die hun rijkdom uitgeven ’s nachts en overdag, in het geheim en in het openbaar, hebben hun beloning bij hun Heer. Voor hen zal er geen vrees zijn, noch zullen zij bedroefd zijn.",""
282,2,275,"Degenen die rente verteren, zullen op geen andere wijze (uit hun graven) herrijzen dan als iemand die door de duivel werd bezeten, die hen in waanzin leidt. Dat is omdat zij zeggen: “Handel is als rente” maar Allah heeft de handel toegestaan en de rente verboden. Iedereen die dus een vermaning van zijn Heer ontvangt en stopt met het verteren van rente, zal niet voor het verleden gestraft worden; zijn zaak ligt voor Allah, maar iedereen die terugkeert, zijn de bewoners van het vuur – zij zullen daarin altijd verblijven.",""
283,2,276,"Allah zal de rente verwoesten en zal daden van liefdadigheid doen toenemen. En Allah houdt niet van de ongelovigen, de zondaren.",""
284,2,277,"Waarlijk degenen die geloven en goede daden verrichten en hun gebeden perfect verrichten en zakaat geven, zij zullen hun beloning bij hun Heer hebben. En zij zullen niet vrezen, noch zullen zij bedroefd zijn.",""
285,2,278,"O, jullie die geloven. Vrees Allah en geef op wat overblijft van de rente, als jullie ware gelovigen zijn!",""
286,2,279,"En als jullie dat niet doen, hoed jullie dan voor de aankondiging van oorlog van Allah en Zijn boodschapper, maar als jullie berouw hebben, zullen jullie je geldelijke som behouden. Handel niet onrechtmatig en jullie zullen niet onrechtvaardig behandeld worden.",""
287,2,280,"En als de schuldenaar in moeilijkheden verkeert, geef hem dan uitstel van betaling totdat hij wél kan betalen. Maar als jullie het als liefdadigheid kwijtschelden is dat beter voor jullie, als jullie dat maar wisten.",""
288,2,281,"En vrees de dag waarop jullie tot Allah worden teruggebracht. Dan zal elk persoon betaald krijgen wat hij verdiend heeft en zij zullen niet onrechtvaardig behandeld worden.",""
289,2,282,"O jullie die geloven! Als jullie een overeenkomst van een schuld voor een bepaalde tijd vastleggen, schrijf het dan op. Laat een schrijver het op een rechtvaardige manier tussen jullie opschrijven. Laat de schrijver niet weigeren het te noteren zoals Allah hem onderwezen heeft, laat het hem dus noteren. Laat hij, die aansprakelijk is, dicteren, en hij moet Allah, zijn Heer vrezen en niet iets van zijn bezit achterhouden. Maar als de schuldenaar zwak van begrip is, of zwak, of niet in staat is om het zelf te dicteren, laat dan zijn voogd het in rechtvaardigheid dicteren. En jullie nemen twee getuigen van jullie eigen mannen. En als er geen twee mannen (beschikbaar zijn) neem dan een man en twee vrouwen, zoals jullie voor de getuigenis eens zijn, als één (van de twee vrouwen) zich vergist kan de ander haar corrigeren. En de getuigen mogen niet weigeren wanneer zij worden opgeroepen. Jullie moeten niet nalatig worden om het te noteren, of het nu klein of groot is, want het is een vaste voorwaarde, dat is rechtvaardiger in het Aangezicht van Allah; een beter bewijs, en passender om twijfel onder jullie te voorkomen behalve als het een handel is die jullie op de plaats tussen elkaar afsluiten, dan begaan jullie geen zonden als jullie het niet noteren. Maar neem getuigen als jullie een handelscontract afsluiten. Laat de schrijver of de getuigen geen schade leiden, maar als jullie hen schaden, dan is dat valsheid van jullie. Vrees Allah dus; en Allah onderricht jullie. En Allah is de Kenner van alle zaken.",""
290,2,283,"En als jullie op reis zijn en geen schrijver kunnen vinden, laat er dan een eed worden afgelegd met een onderpand, als jullie elkaar dan vertrouwen, laat dan degene die vertrouwd wordt, het onderpand opgeven en laat hem Allah vrezen, Zijn Heer. En bedek het bewijs niet, want degene die het verbergt, heeft waarlijk een zondig hart. En Allah is Alwetend van wat jullie doen.",""
291,2,284,"Aan Allah behoort alles wat in de hemelen is en wat op aarde is. Of jullie laten zien wat jullie denken of jullie dat verbergen, Allah zal jullie daarvoor ter verantwoording roepen. Dan vergeeft Hij wie Hij wil en straft degenen die Hij wil. En Allah is tot alle zaken in staat.",""
292,2,285,"De boodschapper Mohammed (bevestigt) en gelooft in (de Koran) die naar hem werd gezonden door zijn Heer. En dit doen de gelovigen ook. Ieder van hen gelooft in Allah, Zijn engelen, Zijn boeken en Zijn boodschappers. Zij zeggen: “Wij maken geen onderscheid tussen Zijn boodschappers (i.t.t. de joden en de christenen).” En zij zeggen: “Wij geven gehoor (aan hun bevelen) en aanvaarden het gehoorzaam. Wij vragen om Uw vergeving, onze Heer. En tot U zullen (allen) terugkeren (nl. na de Wederopstanding).”",""
293,2,286,"Allah belast niemand boven zijn vermogen. Hij ontvangt beloning voor het (goede) wat hij verricht heeft en (alléén) hij wordt belast met de zonden die hijzelf heeft begaan. “Onze Heer! Straf ons niet voor wat wij (onopzettelijk) vergaten of wat wij fout hebben gedaan. Onze Heer! Leg ons geen last op zoals U wel hebt gedaan bij diegenen die ons zijn voorgegaan. Onze Heer! Leg ons geen lasten (en beproevingen) op groter dan de kracht die wij hebben om het te (ver)dragen. Wis onze zonden uit en schenk ons vergiffenis op basis van Uw barmhartigheid. U bent onze Beschermer en Behoeder. Laat ons (daarom) de overwinning behalen op de ongelovigen, (in woord en daad).”",""
294,3,1,"Alif, lam, miem.[1]","[1] Bekijk de voetnoten van vers 1 van Soera Al-Baqarah."
295,3,2,"Allah! Er is niemand die het recht heeft aanbeden te worden behalve Hij, de Eeuwig levende, de Ene die alles wat bestaat onderhoudt en beschermt.",""
296,3,3,"Hij is het die het Boek met waarheid aan jou heeft neergezonden, bevestigend wat hiervoor kwam. En Hij heeft de Thora en de Indjiel neergezonden.",""
297,3,4,"Vroeger, als Leiding voor de mensheid, en Hij heeft de Onderscheider (de Koran) neergezonden. Waarlijk, degenen die niet in de tekenen van Allah geloven, voor hen is er een zware bestraffing en Allah is Almachtig, wel in staat tot de Vergelding.",""
298,3,5,"Waarlijk, niets is voor Allah op de aarde of in de hemelen verborgen.",""
299,3,6,"Hij is het die jullie in de baarmoeder gevormd heeft zoals Hij wil. Er is er geen één die het recht heeft aanbeden te worden behalve Hij, de Almachtige, de Alwijze.",""
300,3,7,"Hij is het Die aan jou het Boek heeft neergezonden. Daarin zijn verzen die volkomen eenduidig zijn, dat is de basis van het Boek; en anderen die meerduidig zijn. Dus voor degenen in wiens harten een afwijking (van de waarheid) is, zij volgen wat geheel meerduidig is, zoekend naar verwarring (bij de mensen) en zoekend naar de verdraaiingen (van betekenissen), maar niemand kent de ware betekenissen behalve Allah. En degenen die grondig geschoold in de kennis zijn, zeggen: “Wij geloven erin, in het geheel van onze Heer.” En niemand ontvangt een vermaning behalve de mensen van begrip.",""
301,3,8,"Zij zeggen: “Onze Heer! Doe onze harten niet van de waarheid afdwalen, nadat U ons (daar naartoe) heeft geleid en schenk ons van Uw zijde genade. Waarlijk, U bent de Schenker.”",""
302,3,9,"Onze Heer! Waarlijk U bent het Die de mensheid op de dag waarover geen twijfel is, verzamelt. Waarlijk, Allah breekt nooit Zijn belofte.”",""
303,3,10,"Waarlijk, (voor) degenen die ongelovig zijn baten noch hun eigendommen noch hun nageslacht of wat dan ook tegen Allah; en zij zijn het die brandstof voor het vuur zijn.",""
304,3,11,"(Hun gedrag is) als dat van de mensen van de Farao en van degenen vóór hen; zij ontkennen Onze tekenen; dus Allah vernietigt hen voor hun zonden. En Allah is streng in de bestraffing.",""
305,3,12,"Zeg tegen degenen die ongelovig zijn: “Jullie zullen verslagen worden en tezamen in de hel verzameld worden en dat is zeker de slechtste rustplaats.”",""
306,3,13,"Er is reeds een teken vóór jullie geweest in de twee legers die elkaar ontmoetten (in de strijd): een vocht er voor de zaak van Allah en het andere leger was van de ongelovigen. Zij zagen hen met hun eigen ogen twee maal hun aantal. En Allah ondersteunt hen met Zijn overwinning die Hij wil. Waarlijk, hierin is een les voor degenen die begrijpen.",""
307,3,14,"Schoonschijnend (en beproevend) is de liefde voor begeerlijke zaken (in de ogen) van de mens, waaronder: vrouwen (in eerste instantie), kinderen, hopen geld, goud en zilver, (en ook) gebrandmerkte mooie raspaarden, vee (nl. kamelen, koeien en schapen) en (vruchtbare) gronden (voor akkers en plantages). Dit zijn de geneugten van het huidige wereldse leven; maar Allah heeft een uitmuntend alternatief bij Hem.",""
308,3,15,"Zeg: “Zal ik jullie iets vertellen dat veel beter is dan dit? Voor de godvrezenden zijn er tuinen bij hun Heer, daar onderdoor stromen rivieren. Daarin (is hun) eeuwige (verblijfplaats) en reine echtgenotes. En Allah zal tevreden met hen zijn. En Allah is de Alziende over (Zijn) slaven.”",""
309,3,16,"Degenen die zeggen: “Onze Heer! Wij hebben waarlijk geloofd, vergeef dus onze zonden en bescherm ons tegen de bestraffing van het vuur.”",""
310,3,17,"(Dat zijn) degenen die geduldig zijn, degenen die waarachtig zijn, en gehoorzaam met een oprechte toewijding in de aanbidding tot Allah. Degenen die bijdragen leveren en degenen die bidden en om Allahs vergeving smeken in de laatste uren van de nacht.",""
311,3,18,"Allah getuigt dat niemand het recht heeft om aanbeden te worden behalve Hij, en de engelen en degenen die kennis hebben (getuigen ook); (Hij) onderhoudt (altijd) rechtvaardig Zijn schepping. Niemand heeft het recht om aanbeden te worden behalve Hij, de Almachtige, de Alwijze.",""
312,3,19,"Waarlijk, de (geaccepteerde) godsdienst bij Allah is de Islam. Degenen die het Boek is gegeven verschilden niet behalve toen kennis tot hen gekomen was, door jaloezie en overtreding onder henzelf. En iedereen die niet in de tekenen van Allah gelooft, waarlijk, Allah is snel in de verrekening.",""
313,3,20,"Als zij dus met jou redetwisten, zeg: “Ik heb mijzelf aan Allah onderworpen en (dat hebben ook) degenen die mij volgen.” En zeg tegen degenen die het Boek gekregen hebben en tegen degenen die ongeletterd zijn: “Onderwerpen jullie je ook?” Als zij dat doen, dan zijn ze rechtgeleid, maar als zij zich ervan afkeren, is jouw plicht slechts om de boodschap te verkondigen; en Allah is de Alziende over (Zijn) slaven!",""
314,3,21,"Waarlijk! Degenen die de tekenen van Allah niet geloven en de profeten zonder recht vermoorden en de mensen vermoorden die het eerlijk handelen bevelen, kondig hen een pijnlijke bestraffing aan.",""
315,3,22,"Dat zijn degenen wiens daden verloren raken in deze wereld en in het hiernamaals en zij hebben geen helpers.",""
316,3,23,"Hebt u niet degenen gezien die een deel van het Boek is gegeven? Zij worden tot het Boek van Allah uitgenodigd om hun meningsverschil bij te leggen, dan keert een deel van hen zich daarvan af en zij zijn er tegen.",""
317,3,24,"Dit is, omdat zij zeggen: “Het vuur zal ons niet aanraken behalve maar voor een aantal dagen.” En datgene wat zij over hun godsdienst bedachten heeft hen misleid.",""
318,3,25,"Hoe (zal het zijn) als Wij hen verzamelen op een dag waarover geen twijfel is en ieder persoon volledig betalen zal voor wat hij heeft verdiend? En zij zullen niet onrechtvaardig behandeld worden.",""
319,3,26,"Zeg: “O Allah! Eigenaar van het Koninkrijk, U geeft het Koninkrijk aan wie U wilt en U neemt het Koninkrijk van wie U wilt en U eert degenen wie U wilt, en U vernedert degenen wie U wilt. In Uw hand is het goede. Waarlijk, U bent in staat om alles te doen.",""
320,3,27,"U laat de nacht overgaan in de dag en U laat de dag overgaan in de nacht. U brengt de levenden uit de doden en U brengt de doden uit de levenden. En U geeft weelde en onderhoudt wie U wilt, zonder enige beperking.",""
321,3,28,"Laat de gelovigen de ongelovigen niet als helpers nemen in plaats van de gelovigen en iedereen die dat doet zal nooit door Allah op wat voor manier dan ook geholpen worden; behalve als jullie echt bang zijn voor een gevaar van hen. En Allah waarschuwt jullie voor Hemzelf en tot Allah is de uiteindelijke terugkeer.",""
322,3,29,"Zeg: “Of jullie nu verbergen wat in jullie borsten is of het openbaar maken, Allah weet het, en Hij weet wat in de hemelen en op aarde is. En Allah is tot alles in staat.”",""
323,3,30,"Op de dag waarop iedereen geconfronteerd zal worden met al het goede wat hij gedaan heeft en met al het slechte wat hij gedaan heeft, zal hij wensen dat er een grote afstand tussen hem en het kwaad is. En Allah waarschuwt jullie tegen Hemzelf en Allah is vol vriendelijkheid voor (Zijn) slaven.",""
324,3,31,"Zeg: “Als jullie (echt) van Allah houden, volg mij (de weg van de Profeet Mohamed zijn Soenah) dan, Allah zal van jullie houden en jullie je zonden vergeven. En Allah is de meest Barmhartige, de meest Genadevolle.",""
325,3,32,"Zeg: “Gehoorzaam Allah en Zijn boodschapper.” Maar als zij zich afkeren, dan houdt Allah niet van de ongelovigen!”",""
326,3,33,"Allah heeft Adam, Noeh, de familie van Ibraahiem en de familie van ‘Imran boven de wereldwezens uitverkoren.",""
327,3,34,"Nageslacht, de één van de ander, en Allah is de Alhorende, de Alwetende.",""
328,3,35,"(Weet dan) toen de vrouw van ‘Imran zei: “O Mijn Heer! Ik heb aan U beloofd om wat in mijn baarmoeder is aan Uw diensten toe te weiden, neem dit dus van mij aan. Waarlijk, U bent de Alhorende, de Alwetende.”",""
329,3,36,"Nadat ze haar kind (Maryam) ter wereld had gebracht, zei ze: “O, Mijn Heer! Ik ben bevallen van een meisje – en Allah wist beter van wie zij was bevallen, maar het mannelijke (waar zij om had gesmeekt) is niet zoals het vrouwelijke – en ik heb haar Maryam genoemd. Ik zoek mijn toevlucht bij U voor haar en voor haar nageslacht tegen Shaytaan, de verworpene.”",""
330,3,37,"Dus accepteerde haar Heer haar met vriendelijkheid. Hij liet haar op een goede manier opgroeien en bracht haar onder de hoede van Zacharias. Ieder keer als hij haar kamer binnen kwam om haar te bezoeken, ontdekte hij dat zij voorzien was van levensonderhoud. Hij zei: “O Maryam! Waar heb je dat vandaan?” Zij zei: “Van Allah.” Waarlijk Allah voorziet degenen die Hij wil van levensonderhoud, zonder beperking.",""
331,3,38,"In die tijd riep Zacharias zijn Heer aan, zeggende: “O mijn Heer! Geef mij van U een goed nageslacht. U bent waarlijk de Alhorende van de oproep.”",""
332,3,39,"Toen hij in zijn gebedskamer in gebed stond riepen de engelen hem, zeggende: “Allah geeft jou het goede bericht van Yahya, gelovend in het woord van Allah: Wees en het was, (d.w.z. Isa zoon van Maryam) edel, zich verre houdend van geslachtsgemeenschap met vrouwen, een profeet en één van de rechtvaardigen.”",""
333,3,40,"Hij zei: “O mijn Heer! Hoe kan ik een zoon hebben, terwijl ik een heel oude man ben en mijn vrouw onvruchtbaar is? Allah zei: “Zo doet Allah wat Hij wil.”",""
334,3,41,"Hij zei: “O mijn Heer! Geef mij een teken.” Allah zei: “Je teken zal zijn dat je gedurende drie dagen niet tegen de mensen kan spreken behalve door gebarentaal. En gedenk uw Heer veel en verheerlijk (Hem) in de namiddag en in de ochtend.”",""
335,3,42,"En (weet) dat de engelen zeiden: “O Maryam! Waarlijk, Allah heeft jou uitgekozen, jou gereinigd en heeft jou boven alle vrouwen van de wereldwezens uitverkoren.",""
336,3,43,"O Maryam! “Onderwerp jezelf met gehoorzaamheid aan jouw Heer en kniel neer en buig met degenen die dat ook hebben gedaan.”",""
337,3,44,"Dit is een deel van het nieuws van het onwaarneembare die Wij jou mee hebben geopenbaard. Jij was niet bij hen toen zij loten trokken met hun pennen, wie van hen de zorg voor Maryam zou hebben, noch was jij bij hen toen zij redetwistten.",""
338,3,45,"(O Mohammed, gedenk) wanneer de engelen zeiden: “O Maryam! Waarlijk, Allah brengt jou de blijde tijding (van een zoon op basis) van Zijn woord (""Koen!"" – Wees!). Zijn naam zal ‘Al-Mesieh ‘Isa – Jezus de Messias’ zijn, zoon van Maryam. Niet alleen geëerd in deze wereld maar evenzo in het hiernamaals, en hij zal één van degenen zijn die in Allah Zijn nabijheid (mogen) verkeren.”",""
339,3,46,"Hij zal vanuit de wieg en als volwassene tot de mensen spreken, en hij zal één van de rechtvaardigen zijn.",""
340,3,47,"Zij zei: “O mijn Heer! Hoe kan ik een kind krijgen als geen man mij heeft aangeraakt.” Hij zei: “Zo (zal het zijn), want Allah schept wat Hij wil. Als Hij tot iets besloten heeft, zegt Hij slechts: “Wees!” En het is.",""
341,3,48,"En Hij zal hem (Isa) het boek en de wijsheid, (en) de Thora en de Indjiel onderwijzen.",""
342,3,49,"En Hij (Isa) zal als boodschapper naar de kinderen van Israël gestuurd worden (zeggende): “Ik ben tot jullie gekomen met een teken van jullie Heer, dat ik voor jullie uit klei heb ontworpen, als ware het een vogel en ademde daarin en het werd met Allah Zijn toestemming een vogel. En ik genees degene die blind geboren was en de melaatse en ik breng de doden met Allah Zijn toestemming tot leven. En ik vertel jullie wat jullie eten en wat jullie in jullie huizen bewaren. Zeker, daarin is een teken voor jullie, als jullie geloven.",""
343,3,50,"En ik ben gekomen om te bevestigen wat voor mij was van de Thora en om voor jullie een deel wettig te maken wat verboden was, en ik ben tot jullie gekomen met een bewijs van jullie Heer. Vrees Allah dus en gehoorzaam mij.",""
344,3,51,"Waarlijk! Allah is mijn Heer en jullie Heer, aanbid Hem dus (alleen). Dit is het rechte pad.",""
345,3,52,"Toen Isa hun ongeloof ontdekte, zei hij: “Wie zullen mijn helpers zijn in de zaak van Allah?” De apostelen zeiden: “Wij zijn de helpers van Allah; wij geloven in Allah en getuigen dat wij moslims zijn.",""
346,3,53,"Onze Heer! Wij geloven in wat U neer heeft gezonden en wij volgen de boodschapper (Isa): noteer ons dan bij degenen die getuigen.",""
347,3,54,"En zij (de ongelovigen) smeedden een complot om hem te doden en Allah heeft ook een plan gesmeed. En Allah is de beste plannenmaker.",""
348,3,55,"En (gedenk) toen Allah zei: “O Isa! Ik zal je nemen en tot Mij, je verheffen [1] en je reinigen van degenen die ongelovig zijn, en Ik zal degenen die jou volgen verheffen boven degenen die ongelovig zijn tot de dag der opstanding. Dan zal je tot Mij terugkeren en Ik zal tussen jullie oordelen over de zaken waarover jullie van mening verschilden.","[1]hij is verheven en niet gestorven aan het kruis, wel een slecht persoon die Allah op hem deed lijken, en zo heeft Allah zijn Profeet beschermt tegen een harde marteling en niet in de steek gelaten zoals staat in de Bijbel omdat Allah de profeten steunt en beschermt."
349,3,56,"En voor de ongelovigen: Ik zal ze met een zware bestraffing in deze wereld en in het hiernamaals bestraffen en zij zullen geen helpers hebben.",""
350,3,57,"En voor de gelovigen en degenen die goede daden verrichten, Allah zal hen hun beloning volledig geven. En Allah houdt niet van de onrechtvaardigen.",""
351,3,58,"Dit wat Wij aan jou openbaren van de verzen en een wijze herinnering.",""
352,3,59,"Waarlijk, (de schepping van) ‘Isa is bij Allah zoals (de schepping van) Adam. Hij schiep hem uit aarde, vervolgens beval (Hij) hem: “Wees!” En hij was.",""
353,3,60,"(Dit is) de waarheid van jullie Heer, wees niet één van degenen die twijfelen.",""
354,3,61,"Dan iedereen die met jou redetwist over hem (Isa) na (al deze) kennis die tot jullie is gekomen, zeg: “Kom, laten wij onze zonen en jullie zonen, onze vrouwen en jullie vrouwen, onszelf en jullie roepen - dan bidden wij en roepen (oprecht) een vloek van Allah af over degenen die liegen.”",""
355,3,62,"Waarlijk! Dit is een waar verhaal en dat niemand het recht heeft aanbeden te worden dan Allah. En zeker, Allah is de Almachtige, de Alwijze.",""
356,3,63,"En als zij zich afkeren, dan zeker, is Allah zich bewust van degenen die ellende veroorzaken.",""
357,3,64,"Zeg: “O Mensen van het Boek, kom tot het gelijkluidende woord dat tussen jullie en ons is, namelijk dat wij geen ander aanbidden dan Allah en dat wij Hem geen deelgenoten toekennen. En dat wij elkaar – naast Allah – zeker niet als heren plaatsen.” Als zij zich dan afkeren, zeg: “Wees getuigen dat wij moslims zijn.”",""
358,3,65,"O mensen van het boek, waarom redetwisten jullie over Ibraahiem, want de Thora en de Indjiel werden pas na hem geopenbaard. Hebben jullie geen verstand?",""
359,3,66,"Waarlijk, jullie zijn degenen die redetwistten over datgene waarover jullie kennis hebben. Waarom redetwistten jullie niet over datgene, waarover jullie geen kennis hebben. Allah weet het en jullie weten het niet.",""
360,3,67,"Ibraahiem was geen jood, noch een christen, maar hij was een ware moslim (Hanifan) – en verenigde niemand in de aanbidding van Allah.",""
361,3,68,"Waarlijk, onder de mensheid zijn degenen die de grootste claim op Ibraahiem legden, degenen die hem volgden en deze profeet. En Allah is de beschermer van de gelovigen.",""
362,3,69,"Een deel van de mensen van het boek wensen jullie op een dwaalweg te leiden. Maar zij kunnen niemand laten dwalen behalve zichzelf en zij beseffen het niet.",""
363,3,70,"O mensen van het boek, waarom geloven jullie deze tekenen van Allah niet, terwijl jullie daarvan zelf getuigen.",""
364,3,71,"O mensen van het boek, waarom mengen jullie de waarheid met de leugen en bedekken jullie de waarheid, terwijl jullie die kennen?",""
365,3,72,"En een deel van de mensen van het boek zeggen: “Geloof in de ochtend in datgene wat aan de gelovigen geopenbaard is en verwerp het aan het einde van de dag, zodat zij terug mogen keren.""",""
366,3,73,"En geloof alleen degene die jouw religie volgt. Zeg: “Waarlijk! De juiste leiding is de Leiding van Allah”, en geloof niet dat iemand dat kan ontvangen van wat jij hebt ontvangen, behalve als ze jouw godsdienst volgen, anders zullen zij voor jouw Heer met jou argumenteren. Zeg: “Alle weelde is in de Hand van Allah; Hij geeft aan wie Hij wil. En Allah is voldoende voor de noden van Zijn schepselen, de Alwetende.",""
367,3,74,"Hij kiest voor Zijn genade uit wie Hij wil en Allah is de Eigenaar van een grote weelde.",""
368,3,75,"Onder de mensen van het boek bevindt zich degene, als je hem een grote hoeveelheid goud toevertrouwt, hij bereid is het terug te geven. En onder hen is iemand, die een enkele toevertrouwde zilveren munt niet teruggeeft, tenzij je hem er op aandringt, omdat zij zeggen: “Het is geen schande voor ons om te bedriegen en de eigendommen van de analfabeten in te nemen.” Maar zij vertellen een leugen over Allah terwijl zij dat weten.",""
